r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win,id
98,40,95,111,28,64,121,80,4,41,True,7620055114
96,123,48,51,113,58,44,129,13,88,False,7619999601
57,123,17,93,83,65,48,120,95,103,True,7619169241
98,13,19,9,10,18,105,71,5,76,False,7619000288
9,97,41,98,105,46,22,55,87,7,True,7622376636
47,26,40,73,1,102,45,5,44,106,False,7622290852
39,97,63,112,109,57,59,65,47,93,True,7622232546
96,46,119,20,106,18,107,79,13,98,True,7621489785
47,96,48,85,22,86,70,98,51,103,False,7620873736
99,19,123,126,78,113,15,100,84,98,False,7620006629
97,18,31,106,65,21,44,7,136,47,True,7619964596
3,13,21,129,94,44,9,105,96,23,True,7619897217
34,20,19,47,18,57,17,45,62,73,False,7619853040
41,69,25,74,128,61,1,86,49,14,False,7619683764
21,53,1,7,49,63,9,123,96,17,True,7619619104
92,86,51,25,69,109,106,19,98,21,False,7619563599
89,53,96,22,121,109,9,93,62,69,False,7619457471
96,68,105,22,95,5,19,57,46,106,True,7619415507
93,21,61,65,69,52,26,53,94,97,True,7619379520
28,109,19,21,94,93,105,29,123,69,False,7619307665
57,21,41,103,120,9,71,61,137,45,False,7624725143
52,86,45,137,41,21,69,110,50,83,True,7624641440
8,45,7,129,53,14,86,26,39,98,False,7624594957
93,85,21,50,83,22,96,3,86,67,True,7624563181
82,108,138,83,52,65,62,19,106,46,True,7624517509
109,35,69,52,57,14,22,94,9,136,False,7624481511
98,20,48,72,33,15,83,88,10,13,False,7624441842
90,23,112,66,73,65,106,98,53,93,False,7624362896
106,23,105,138,1,19,13,43,5,94,False,7624193860
98,20,100,52,70,35,3,109,43,18,False,7624123782
19,55,58,1,39,35,72,96,86,45,False,7624071165
21,137,65,49,85,93,106,103,53,55,False,7624001658
13,86,52,44,29,98,1,65,128,23,False,7623662253
43,76,109,9,18,19,33,45,52,94,False,7623525814
7,85,5,39,21,106,136,52,47,18,True,7623443905
126,5,28,19,44,86,89,100,76,129,True,7622804442
65,18,27,113,72,7,9,22,98,109,True,7622653921
86,51,52,9,18,126,53,14,92,12,True,7622578490
23,40,65,97,60,49,5,96,109,54,True,7622518690
46,123,96,53,44,72,19,9,52,23,True,7622449795
1,119,14,60,49,47,126,83,110,15,False,7622400089
19,31,10,86,73,35,57,109,13,5,True,7622346319
63,9,71,13,89,109,10,126,19,33,True,7622260334
123,52,86,10,69,19,21,13,65,48,False,7622164169
105,113,76,100,129,109,137,120,123,85,False,7622074001
39,20,48,65,2,54,33,15,19,9,True,7622007036
49,105,89,112,39,38,3,98,6,86,False,7621928719
9,73,120,96,3,79,19,34,48,20,True,7621899605
83,94,113,15,65,52,29,105,48,19,False,7621852771
106,10,20,100,21,113,119,86,129,126,True,7621807307
123,59,98,53,93,97,9,65,86,72,False,7621771209
20,110,1,16,13,82,104,123,41,5,True,7620847076
41,26,52,97,7,35,123,18,105,137,True,7620755605
123,93,60,105,56,22,41,65,129,53,True,7620624726
9,98,107,19,67,72,120,20,53,96,False,7620465924
53,13,46,129,65,106,104,111,19,18,False,7619341953
49,25,58,72,10,21,114,48,19,55,True,7619190531
120,105,73,109,77,18,26,113,9,137,False,7618961355
59,109,21,58,97,9,17,89,114,52,False,7623732102
52,18,129,15,109,105,96,93,58,22,False,7622684739
137,9,95,129,5,48,29,109,45,74,False,7622233762
33,76,49,86,93,44,19,97,35,40,True,7622097161
72,44,9,2,58,46,109,15,69,65,False,7622024484
9,109,19,57,97,14,40,22,105,12,True,7621280991
52,69,79,109,59,9,49,45,48,13,False,7621213057
19,21,96,105,90,2,102,9,25,17,False,7621145387
46,40,65,16,138,82,74,33,105,19,True,7621045364
65,109,126,70,105,90,19,95,129,52,False,7620934654
110,123,137,102,17,129,90,1,85,40,True,7620625661
21,70,19,58,13,105,129,66,113,39,True,7620499676
18,17,86,40,69,39,70,14,9,53,False,7622631086
137,79,36,71,39,73,123,120,87,89,True,7622527361
63,69,35,9,41,46,129,51,109,95,True,7622433472
74,98,54,27,40,111,129,5,93,120,True,7624674335
105,106,98,85,18,129,34,84,128,109,False,7624633478
18,45,123,76,129,98,20,49,105,41,False,7624600202
110,4,13,102,100,8,5,109,98,56,False,7624567368
57,97,41,27,64,135,14,25,19,10,True,7624528597
15,69,109,120,128,114,19,85,72,56,False,7624502329
15,129,135,86,41,21,109,69,123,49,True,7624239510
66,57,113,105,23,76,102,136,137,40,False,7624178470
58,59,14,96,27,23,3,63,123,97,False,7624133678
32,15,105,98,89,63,138,40,120,21,False,7624102755
113,40,33,14,18,72,20,123,38,35,True,7623030531
21,129,25,85,136,114,20,113,109,100,True,7622655328
23,95,106,107,53,41,45,2,43,105,False,7622513826
98,20,49,79,25,55,120,40,54,19,False,7622463970
73,102,43,4,14,25,20,123,54,15,True,7622415638
45,49,120,41,105,26,62,55,48,103,False,7622344897
54,53,2,21,109,18,23,106,14,52,True,7621514509
65,106,40,113,129,97,107,86,21,93,True,7621284735
7,12,33,114,26,102,20,129,113,112,True,7621245746
70,20,52,85,45,53,1,19,60,62,False,7621105245
105,22,48,49,109,45,76,41,31,99,False,7621018338
106,43,26,12,85,41,9,105,98,60,True,7620630571
1,49,113,26,109,22,93,96,45,5,False,7620557039
45,98,25,88,41,126,22,40,72,69,False,7619866643
123,96,105,114,13,79,8,129,39,52,False,7619831529
114,74,48,123,14,53,71,59,43,41,True,7619771547
58,40,95,71,106,19,64,76,69,10,False,7619704962
48,9,61,65,23,29,105,14,126,94,True,7624280436
97,120,66,18,112,7,44,17,129,9,False,7624230851
76,123,86,78,73,95,22,65,69,52,True,7624174817
65,53,129,61,44,89,45,29,26,57,False,7624122459
86,105,57,44,73,54,126,2,65,53,True,7624014207
25,40,66,123,17,94,106,85,105,48,True,7623957780
109,53,23,45,78,77,20,88,13,18,False,7622792494
33,48,120,136,19,18,100,65,36,22,False,7622687223
1,74,63,3,91,97,52,80,79,73,False,7622631298
109,123,41,113,55,18,65,23,50,9,False,7622523378
73,105,53,67,19,48,52,83,57,76,True,7622395344
135,63,20,13,100,54,137,5,109,92,False,7622336771
69,9,10,25,66,93,112,77,20,39,True,7622271110
18,105,39,98,96,23,97,72,54,53,True,7622170785
15,109,128,61,136,95,85,137,45,78,False,7621202899
109,57,112,66,19,35,105,40,48,71,True,7621151982
10,121,106,27,21,38,40,48,36,53,True,7621019745
103,79,1,88,46,29,105,45,17,18,True,7620936854
54,137,98,33,105,58,32,43,13,89,False,7620886613
97,80,65,45,73,21,53,114,9,129,True,7620824337
53,52,23,48,121,97,15,66,123,44,False,7620742721
48,36,126,14,109,38,53,119,55,114,False,7620593443
65,97,109,40,52,77,90,114,43,10,False,7619842279
18,23,96,65,9,93,17,33,53,71,True,7619821318
18,47,86,96,123,73,114,52,5,35,True,7619787268
86,49,54,111,97,52,123,39,65,18,False,7619722331
73,26,90,44,65,41,112,49,129,86,False,7619671944
69,110,14,73,52,126,9,109,92,25,False,7619601814
93,83,79,9,54,13,95,73,103,65,False,7619520507
59,53,73,9,50,94,45,19,137,65,False,7619454669
43,57,12,62,105,72,58,53,112,69,True,7619360401
94,56,65,123,19,137,69,109,66,25,True,7619207229
94,43,65,5,73,25,52,63,66,129,True,7619155828
5,113,61,1,105,88,89,45,20,19,False,7619074023
20,49,41,113,64,65,76,27,93,69,True,7620399907
46,66,69,94,5,123,98,113,72,9,False,7620340702
21,46,74,66,129,10,49,20,69,5,True,7624507615
46,109,36,126,65,53,13,78,80,121,False,7622474344
120,65,7,48,110,25,28,58,9,94,True,7622409756
74,26,48,9,57,59,72,91,105,96,False,7622341613
73,60,19,13,9,23,44,47,123,58,True,7622238037
33,76,49,86,93,44,19,97,35,40,True,7622097161
14,88,42,11,93,18,128,9,69,58,False,7621526462
98,74,20,123,18,41,9,65,11,2,True,7621502065
5,93,34,78,109,86,79,22,25,96,True,7621471104
21,20,105,113,2,53,55,136,47,41,True,7621424337
83,21,52,18,28,34,22,123,89,19,True,7621373345
5,17,26,96,1,109,45,114,44,112,False,7621353723
52,48,5,65,42,90,45,19,29,18,True,7621328400
63,69,20,135,22,45,44,19,112,90,False,7621300486
8,136,9,64,69,94,40,78,114,58,True,7621255270
129,95,53,14,86,41,58,49,78,19,True,7621190954
13,105,114,96,40,86,70,109,14,21,True,7621103003
9,91,14,23,15,106,121,97,48,100,False,7621075696
106,12,121,44,66,21,100,65,40,59,True,7621017536
33,9,95,40,112,27,85,93,13,96,False,7620950452
90,3,41,65,14,106,55,26,12,40,True,7620845829
44,109,17,20,61,86,21,63,83,126,False,7620802719
38,9,13,72,95,35,65,40,82,23,False,7620739032
137,120,65,40,44,109,53,39,102,88,False,7619892744
93,19,78,25,123,40,48,109,39,49,False,7619865706
112,49,126,65,86,82,96,40,39,9,False,7619702183
61,69,19,112,89,40,14,98,9,48,True,7619595039
98,46,123,83,93,9,3,21,76,53,True,7619548842
59,53,73,9,50,94,45,19,137,65,False,7619454669
105,57,114,9,59,32,62,13,20,55,True,7619264862
49,25,58,72,10,21,114,48,19,55,True,7619190531
120,104,49,58,53,5,93,45,69,39,False,7619090877
41,53,35,120,9,102,104,123,105,39,True,7621172096
129,103,104,48,9,94,27,123,100,23,True,7621131605
9,91,14,23,15,106,121,97,48,100,False,7621075696
114,62,27,70,98,109,123,19,92,22,True,7621011120
26,129,65,93,31,114,98,59,86,123,True,7620941263
95,40,120,14,98,106,53,43,22,114,True,7618289317
44,20,2,58,114,54,69,21,105,19,False,7623725964
44,129,53,136,74,57,65,10,112,9,True,7622493063
48,69,49,9,53,39,96,123,54,86,True,7621000576
19,104,41,9,90,46,112,63,98,109,True,7619308652
100,22,136,98,33,109,13,69,31,3,True,7624679778
120,69,19,45,18,52,53,20,57,74,True,7624638802
45,19,44,86,21,5,26,113,18,78,False,7624574127
15,53,126,105,29,5,43,70,109,20,False,7623215709
25,71,89,137,20,109,106,41,33,105,False,7623181361
65,123,53,10,49,54,20,1,26,35,True,7623152758
109,100,34,10,73,65,120,2,62,48,True,7623113007
85,52,95,129,53,72,137,13,9,3,False,7622155407
21,70,20,19,49,109,111,45,96,61,False,7622004449
78,3,50,41,40,1,121,97,45,23,False,7621822589
15,19,96,40,91,29,109,82,47,121,False,7621738085
93,21,120,96,121,39,74,19,95,40,False,7621694013
3,7,9,78,63,38,26,13,93,65,True,7620452714
135,109,19,45,54,21,110,76,57,83,False,7620243832
39,123,44,15,45,96,77,95,91,65,True,7620199216
10,61,109,45,57,78,21,9,7,86,False,7620149329
120,45,65,73,93,5,63,79,17,78,False,7619621850
15,40,22,114,19,109,45,52,129,13,True,7618967194
44,74,110,109,65,86,1,123,13,20,True,7618873959
52,85,48,65,14,44,45,109,55,126,True,7618792152
52,44,20,78,86,109,53,23,18,39,False,7618718123
1,135,109,129,105,113,79,85,2,93,False,7618623692
6,119,11,136,97,48,53,98,65,86,False,7618560922
103,96,86,10,112,114,9,65,49,25,True,7624343236
52,72,73,112,129,89,53,137,9,59,True,7623489946
52,69,109,10,33,17,53,71,3,70,True,7623431194
106,20,33,44,104,93,65,129,53,86,True,7622210450
137,65,63,7,21,29,105,10,13,45,False,7622076675
103,86,114,57,32,15,5,19,73,49,True,7621162898
123,53,1,57,15,4,69,121,92,52,True,7620653003
93,19,105,107,21,23,97,54,65,52,False,7619103013
44,97,106,9,105,39,65,41,19,5,False,7618946052
70,19,96,65,52,94,25,78,107,103,True,7624169665
98,62,52,48,91,65,25,29,94,86,True,7624109904
48,75,25,49,97,65,19,23,44,22,False,7624025093
74,64,3,7,93,65,29,53,120,44,True,7623973496
65,90,137,9,1,91,105,52,129,72,False,7623883280
85,48,123,129,17,23,62,13,5,136,True,7623808248
73,105,49,103,39,65,96,32,45,18,False,7623667816
3,105,41,23,39,137,33,97,90,114,False,7623601348
109,52,123,129,1,45,121,41,137,113,True,7623513910
137,19,20,15,109,18,23,61,45,65,True,7623466489
49,119,14,65,72,59,19,9,93,52,False,7623423113
57,96,9,18,3,109,106,86,53,80,True,7623390717
59,57,21,123,135,41,84,98,112,9,False,7623357240
18,66,9,126,34,89,62,100,106,15,False,7622827091
5,137,89,32,109,19,21,123,8,53,False,7622801232
109,78,3,69,52,65,19,49,54,33,False,7622754739
52,9,49,109,41,58,76,23,65,114,False,7622711930
44,110,123,35,137,21,10,28,9,106,False,7622652429
22,27,95,69,9,49,76,21,53,40,True,7622601892
129,3,23,86,1,45,33,114,53,113,False,7622550282
128,29,53,65,1,19,137,21,15,100,False,7622415074
35,14,73,72,33,109,85,20,25,94,False,7622321809
18,98,112,52,65,25,71,10,129,105,True,7622278878
63,59,97,53,123,5,49,41,120,52,True,7622159995
85,90,2,27,63,59,45,105,1,23,True,7622088125
49,39,53,21,14,45,113,17,98,65,True,7622029017
45,59,14,84,95,109,96,110,26,39,False,7621978324
123,74,29,138,73,70,9,19,113,65,True,7621919682
57,26,79,9,93,73,23,69,20,90,False,7621859310
18,65,53,29,126,78,13,15,135,100,False,7620518112
120,47,49,53,5,61,20,109,52,105,False,7620434631
28,19,18,43,110,21,109,17,91,95,True,7620385395
60,48,86,27,98,5,55,19,106,73,True,7619581843
94,136,120,109,102,72,53,137,98,89,False,7619524479
44,53,21,105,98,48,29,13,109,123,True,7619448532
44,5,65,40,78,19,18,15,52,45,False,7619389588
18,106,69,65,19,113,29,45,94,5,False,7619315519
18,129,45,120,103,53,49,21,136,109,True,7619244515
105,49,135,93,86,65,98,59,112,73,False,7619174884
5,113,61,1,105,88,89,45,20,19,False,7619074023
65,98,96,48,20,109,29,113,45,21,True,7618990724
9,33,19,120,72,96,17,10,105,109,False,7618902482
17,26,63,89,90,1,110,5,129,126,True,7620811404
69,110,14,73,52,126,9,109,92,25,False,7619601814
137,9,26,13,54,93,53,52,19,126,False,7619559396
47,94,106,7,114,90,33,113,49,109,True,7624418974
114,110,60,19,48,61,55,25,27,109,False,7624404297
5,106,20,89,135,74,82,41,65,109,False,7624221843
36,12,5,80,109,44,97,53,26,52,False,7624183379
49,69,123,90,48,21,129,26,56,107,False,7624111426
9,129,48,86,98,44,26,62,96,49,False,7624061239
53,23,58,39,93,94,74,7,97,22,False,7623983457
49,13,83,98,105,4,30,135,23,20,True,7623034303
4,1,19,29,13,102,109,45,57,105,True,7623001044
4,47,123,5,19,64,71,11,17,85,True,7622967896
13,129,58,14,4,50,136,68,56,105,False,7622939917
14,21,74,72,5,40,13,2,41,105,False,7622475047
120,136,20,9,18,65,44,5,109,19,False,7622428985
63,88,47,73,5,46,57,100,58,48,True,7621527112
13,9,65,129,12,46,19,62,86,53,False,7621502478
40,98,64,103,1,54,21,20,106,53,False,7621466793
83,121,93,129,120,98,19,94,9,34,False,7621435156
41,129,47,9,123,53,97,89,52,5,False,7621389238
96,40,8,19,25,58,44,74,72,57,True,7621277157
46,9,128,109,88,23,20,51,97,1,True,7621125895
19,65,21,49,45,48,79,109,9,17,True,7621078901
137,105,9,78,114,96,109,21,1,5,True,7619806967
109,78,85,9,126,33,20,89,7,65,True,7619773510
29,105,137,68,48,1,7,98,45,123,False,7619713069
13,123,103,137,95,109,22,114,53,90,False,7623987277
106,121,65,96,95,109,10,83,52,129,False,7623769282
18,76,123,9,49,59,64,96,26,1,False,7623710256
91,15,72,17,109,106,96,53,79,21,False,7623634108
23,5,101,2,70,9,100,25,21,44,False,7623411552
93,26,65,106,102,94,88,40,59,137,False,7622537598
5,76,119,25,96,49,73,48,112,129,True,7622398997
121,19,57,39,41,137,9,106,26,54,False,7622321863
5,14,69,6,74,13,123,72,29,95,False,7622225847
76,123,58,137,70,54,98,13,26,53,False,7622067984
85,102,105,18,13,41,65,5,106,97,False,7621960242
18,86,135,20,82,53,74,119,98,41,False,7621564495
53,62,109,103,106,9,23,83,59,10,True,7620455254
65,25,66,79,113,35,41,19,73,102,False,7620389814
97,129,47,15,79,120,90,98,95,20,False,7620288609
9,97,36,65,89,52,29,136,66,18,False,7620260282
13,65,57,105,67,33,45,19,72,106,False,7619575851
72,45,123,63,17,13,105,21,109,93,True,7619517860
53,45,136,106,54,17,26,19,41,129,True,7619457410
49,123,5,48,19,15,105,26,60,18,True,7619336145
43,26,96,5,82,14,46,49,86,39,False,7619265932
23,45,88,18,60,89,109,97,26,82,False,7619175400
120,65,9,10,28,87,14,95,119,21,False,7618997527
44,65,19,78,50,97,95,23,105,106,False,7618903838
9,26,120,10,39,54,86,71,110,17,True,7618840786
69,15,105,21,5,26,3,44,22,120,False,7624747449
72,123,87,104,17,5,47,89,129,53,False,7624709096
41,26,103,35,123,15,120,69,105,72,False,7624680352
129,52,41,27,109,55,45,82,71,93,False,7624639850
93,106,123,45,47,13,72,58,109,19,True,7624620234
2,120,64,41,105,86,97,50,18,19,True,7623516546
98,100,89,17,26,43,112,5,88,1,False,7623439542
5,129,26,79,1,52,46,86,60,41,False,7623331073
17,58,73,86,78,45,123,18,137,35,True,7623290372
65,49,135,123,93,109,41,5,128,22,False,7623233859
23,19,72,123,53,48,27,21,73,105,True,7622095057
19,26,45,60,93,78,105,21,41,20,True,7621870495
86,96,52,72,19,21,28,112,65,18,True,7621508856
65,123,14,59,44,17,96,83,86,93,False,7621481560
120,26,93,80,53,15,79,1,14,19,True,7620814713
123,13,88,2,1,55,46,8,26,137,True,7620745036
21,109,58,59,15,35,78,65,30,95,False,7620650390
73,62,128,72,105,86,103,57,85,95,True,7620558170
97,53,26,120,72,95,52,43,62,19,True,7620428360
44,26,129,14,71,105,104,106,82,19,False,7620386823
44,53,49,109,120,9,123,113,106,19,False,7620344842
18,43,69,13,20,112,39,109,52,114,False,7620045696
53,22,5,41,96,95,105,136,98,13,False,7620011354
26,86,29,94,106,103,59,23,53,48,False,7619435853
109,26,129,52,114,95,97,53,123,41,True,7618783797
46,68,91,98,72,87,1,13,109,69,False,7618711965
136,92,5,59,20,48,111,129,53,36,False,7624360426
94,114,110,43,120,10,52,64,69,39,True,7622793877
18,121,56,123,129,41,20,21,106,88,False,7620119846
107,121,5,61,44,94,129,63,40,9,False,7620086800
109,113,26,83,49,69,136,53,59,41,True,7620065409
119,14,46,98,66,22,111,96,10,7,True,7620031198
22,31,14,70,21,138,120,85,56,79,True,7624524951
15,69,109,120,128,114,19,85,72,56,False,7624502329
72,47,27,120,136,21,9,41,123,19,True,7624484019
72,123,121,126,129,22,20,70,19,100,True,7624449705
15,52,9,96,62,34,70,29,48,27,True,7624416647
90,23,112,66,73,65,106,98,53,93,False,7624362896
23,93,105,39,9,120,96,21,90,72,False,7624345239
129,21,72,83,25,86,78,53,22,41,True,7624309969
129,20,26,126,21,46,9,78,19,22,False,7624288335
63,86,21,5,106,32,64,49,90,61,False,7624247758
20,64,19,13,10,45,65,49,109,41,False,7624203568
17,3,100,45,41,86,51,29,18,11,False,7624163462
105,89,120,45,49,44,83,52,109,78,True,7624125424
73,5,86,105,49,72,69,126,123,129,False,7624066286
95,15,123,98,5,13,105,9,49,25,False,7624017266
63,98,99,14,58,41,97,52,47,7,False,7623965451
65,105,15,14,114,52,70,80,20,49,False,7623840224
45,44,49,129,20,138,97,109,137,100,True,7622975328
48,109,83,78,76,89,5,39,105,98,True,7622946308
21,26,65,96,114,47,53,72,88,137,False,7622917458
70,86,79,60,49,98,26,109,13,93,False,7622897421
72,71,43,109,39,18,55,14,26,59,True,7622882654
59,26,89,114,21,82,102,106,38,86,True,7622840704
126,5,28,19,44,86,89,100,76,129,True,7622804442
41,126,45,123,98,105,85,95,90,78,True,7622772389
52,88,9,48,97,18,49,111,109,98,False,7622737381
10,19,15,79,74,68,70,86,121,96,True,7622625226
58,43,98,62,41,14,70,56,13,9,True,7622546839
58,86,57,72,23,96,33,15,109,13,False,7622455486
57,27,9,72,49,18,88,38,22,119,False,7622412985
72,86,71,43,120,4,15,65,74,105,False,7621410725
18,91,88,39,55,48,20,128,43,76,False,7621380978
21,121,138,49,18,25,52,136,28,69,True,7621359025
129,95,53,14,86,41,58,49,78,19,True,7621190954
52,78,136,22,48,1,85,19,25,33,True,7621148030
52,85,109,20,48,90,9,65,67,21,False,7620907053
18,13,91,121,137,95,9,59,53,14,True,7620869176
13,19,53,43,18,21,106,138,17,97,False,7620036260
93,26,103,13,97,54,14,123,20,135,True,7620014024
1,123,20,96,106,43,21,5,15,10,True,7619995919
93,40,43,96,13,25,69,18,123,106,False,7619975317
3,86,98,4,123,43,93,49,109,9,False,7619905551
19,123,120,62,95,137,45,72,98,20,False,7619881963
17,90,100,2,72,97,105,93,65,106,True,7619853589
129,18,9,106,110,33,72,54,32,19,False,7619814417
19,119,105,39,70,12,20,61,98,53,False,7619771368
102,74,30,52,96,109,5,69,61,41,True,7619718668
73,26,90,44,65,41,112,49,129,86,False,7619671944
18,91,52,53,129,25,71,72,41,33,True,7619617179
114,110,17,119,2,97,26,120,70,5,True,7619552205
126,19,40,18,129,98,26,64,114,78,False,7623497466
