r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
89,129,19,21,66,20,28,121,74,70,True
21,45,25,14,69,60,47,30,119,35,True
8,26,97,106,64,75,29,48,101,84,False
4,74,123,28,20,95,112,121,60,43,False
129,20,105,17,109,102,49,55,79,65,True
19,21,74,54,110,46,26,25,123,96,True
123,10,120,98,51,102,74,27,128,104,True
47,102,13,69,86,41,96,46,31,121,False
121,66,102,25,57,106,114,138,20,21,False
20,120,137,26,25,14,72,123,112,37,True
37,90,106,15,72,85,136,47,26,54,True
106,105,48,100,21,93,85,22,102,98,True
4,53,121,97,47,2,101,128,22,59,True
100,35,21,26,95,25,86,76,135,85,False
19,110,66,46,120,108,70,26,39,9,True
96,119,19,128,70,137,95,45,86,98,False
66,74,98,65,109,19,11,63,81,50,True
129,3,25,72,39,90,48,96,20,45,False
30,47,48,119,21,14,71,6,135,26,True
41,106,65,121,69,110,5,76,7,93,True
53,90,69,41,20,128,137,96,25,85,True
20,126,46,106,105,4,101,121,23,137,True
86,7,10,30,28,20,23,129,94,37,True
47,100,129,26,70,104,71,21,75,54,True
106,23,53,25,37,87,48,22,19,60,True
23,121,46,65,69,12,25,104,20,111,True
129,58,120,123,46,13,71,102,101,42,True
26,93,28,121,126,45,20,44,96,74,False
83,106,113,120,95,88,20,25,114,102,True
119,21,91,106,73,47,96,32,101,26,True
123,80,120,96,20,27,97,89,100,104,True
13,4,83,100,46,104,39,63,93,101,True
70,87,26,96,25,28,20,128,137,46,True
123,100,84,46,35,64,7,13,41,86,False
56,97,86,120,21,48,96,112,84,106,False
53,26,18,78,22,93,105,2,68,106,False
64,114,109,22,86,123,121,84,97,106,False
9,46,106,26,129,25,96,86,85,109,True
35,31,65,42,14,26,69,45,50,94,False
103,65,93,23,26,53,14,21,5,38,False
21,14,109,86,106,71,79,20,48,59,False
20,38,39,65,82,48,26,106,129,45,False
13,83,48,92,78,51,106,15,86,81,True
114,65,72,105,97,20,53,49,8,33,True
75,28,23,74,123,95,119,3,19,129,False
48,21,20,100,92,39,37,8,97,64,True
41,20,21,65,50,100,113,10,45,96,True
105,61,43,18,19,55,20,39,26,14,False
119,105,96,7,89,53,2,41,65,106,True
109,86,96,74,26,82,97,19,106,65,True
22,51,81,70,79,137,121,93,103,76,True
26,63,53,13,96,20,106,73,65,78,True
56,17,96,123,83,45,82,129,48,58,False
96,90,110,105,8,126,25,129,123,58,False
91,65,19,112,48,7,98,20,33,25,True
48,98,33,86,100,93,15,96,26,105,True
90,26,2,41,128,73,19,78,86,110,True
4,17,61,105,26,21,119,13,100,69,False
136,21,70,20,76,39,98,123,103,82,False
113,98,20,19,120,41,106,26,78,45,False
90,28,93,121,64,57,53,44,86,137,True
46,70,129,65,58,26,41,25,20,96,True
20,39,21,19,73,83,95,120,53,33,True
98,21,64,53,89,80,72,92,83,47,True
96,48,66,123,46,90,29,119,41,91,True
65,60,78,106,53,95,21,20,90,112,True
58,17,137,41,110,112,97,63,10,19,True
97,20,93,105,62,19,106,5,112,95,False
20,106,73,101,129,96,109,26,49,45,False
28,17,96,123,79,56,39,46,69,88,True
4,59,97,26,66,120,129,10,112,20,True
97,120,48,105,20,45,41,19,38,121,True
123,58,47,41,38,20,21,19,42,43,False
94,106,121,58,96,20,114,63,19,78,False
95,31,38,9,120,93,64,20,19,98,True
109,90,98,26,20,8,15,96,123,121,True
47,100,93,87,46,21,49,43,20,123,True
32,121,12,110,136,5,70,97,123,108,False
58,106,69,41,105,9,137,22,44,123,True
58,106,65,98,73,78,26,17,25,100,False
123,1,49,65,46,83,20,55,94,120,True
26,10,13,58,96,84,43,105,95,71,True
20,106,73,90,129,83,114,96,6,79,True
98,62,20,42,80,37,21,119,41,97,True
105,95,97,5,120,102,21,80,90,31,False
10,47,102,86,105,58,106,41,7,15,False
129,74,65,128,93,95,11,14,102,123,True
38,80,20,89,86,41,137,92,19,26,False
123,80,14,13,66,20,53,43,48,106,True
53,21,106,65,96,28,22,123,121,59,True
19,95,25,86,112,49,20,14,105,1,True
123,106,97,20,32,137,28,48,53,65,True
66,76,98,114,27,101,85,108,70,35,True
20,106,97,86,109,71,91,113,119,14,True
20,11,65,69,25,23,53,41,121,98,True
96,90,58,41,26,46,82,123,71,5,True
106,95,96,123,66,41,22,99,20,5,True
48,100,13,65,33,58,126,21,29,123,True
58,82,10,98,51,56,25,19,20,85,True
8,106,2,65,20,5,95,129,123,56,True
129,76,102,26,53,105,21,46,14,65,False
25,98,96,83,121,86,19,69,20,54,False
103,120,69,110,21,20,121,25,96,78,True
20,67,9,98,106,6,21,135,88,137,True
58,106,109,69,73,71,6,26,121,86,True
85,35,25,112,14,30,2,50,41,74,True
46,66,21,16,50,81,101,26,47,102,True
93,21,98,100,58,43,14,35,47,18,True
65,69,94,98,49,121,137,81,48,111,True
13,21,129,65,5,14,90,112,20,100,True
25,21,19,109,100,71,114,106,135,20,True
10,123,137,21,100,121,13,105,2,70,True
83,15,35,53,29,56,96,20,119,76,True
53,69,25,121,46,30,1,99,98,111,True
96,79,41,86,45,121,71,19,102,112,True
79,30,23,106,114,26,48,29,77,3,True
53,25,129,106,105,100,63,17,26,78,False
64,69,128,70,123,26,93,23,55,121,True
14,93,47,111,112,66,13,114,129,65,False
96,121,83,94,13,72,69,7,64,41,True
106,27,10,38,9,86,93,47,60,100,True
25,69,88,121,92,129,112,19,72,11,True
41,33,58,96,120,14,92,21,137,71,True
49,112,32,46,72,93,87,86,11,69,True
40,63,17,19,92,95,100,61,96,123,False
58,89,65,69,106,56,41,2,31,74,True
77,68,98,84,15,45,92,71,21,76,True
100,2,86,13,48,84,33,14,1,74,False
21,102,26,8,84,25,129,39,81,87,False
10,90,26,104,31,47,119,135,27,70,True
110,15,97,51,106,89,137,86,65,17,True
105,85,48,20,36,109,102,121,31,17,False
45,73,39,5,98,48,58,33,43,19,False
22,60,58,9,4,49,55,25,14,63,True
105,19,3,104,114,27,16,4,39,58,True
4,23,47,119,45,123,60,121,39,106,False
112,4,51,20,32,48,21,119,28,13,True
83,17,69,123,82,120,94,28,87,86,True
58,106,95,97,123,93,120,110,20,129,True
27,49,84,18,126,22,71,31,48,60,True
48,49,129,119,105,41,97,26,25,45,False
123,26,15,69,49,106,20,105,129,113,True
43,21,89,20,51,10,23,69,123,58,True
74,45,97,48,51,23,102,72,105,8,False
83,74,98,26,82,14,80,48,123,100,True
112,49,10,119,97,57,13,20,71,26,True
20,46,129,106,123,86,48,96,65,17,False
123,106,88,69,14,77,5,45,128,20,True
70,9,27,77,74,105,95,121,29,76,True
96,25,10,86,5,38,48,121,53,93,False
22,57,27,25,84,19,43,70,88,87,True
89,96,65,53,90,63,97,98,123,83,False
45,49,105,54,98,129,106,94,26,110,False
96,10,13,86,26,95,106,65,110,129,False
4,126,40,90,135,8,136,120,92,20,False
47,93,26,13,40,10,111,98,119,107,False
10,102,86,96,120,95,51,46,129,123,True
69,105,20,43,41,39,51,123,78,63,False
5,39,114,123,96,20,41,87,107,136,False
48,13,102,20,26,79,45,12,106,98,True
120,20,105,6,129,28,41,123,59,110,True
21,86,109,20,126,14,22,110,5,97,True
74,71,95,101,64,13,28,123,42,121,True
56,55,51,86,105,21,27,48,69,126,False
9,45,28,20,42,93,97,71,106,31,True
25,102,45,100,137,11,22,20,53,43,False
48,96,39,86,79,120,25,19,55,20,False
46,104,18,72,22,19,96,86,5,48,False
126,6,119,38,21,95,26,84,23,123,True
11,29,110,100,128,53,19,76,120,70,False
6,13,38,51,90,25,19,33,49,20,False
35,44,2,86,84,106,69,27,82,85,True
70,104,101,20,22,23,49,72,31,18,True
98,41,123,71,35,129,137,111,58,36,False
70,87,69,27,120,93,53,35,86,84,False
22,26,92,4,121,97,21,71,64,17,True
10,43,110,88,83,8,53,71,37,86,False
18,21,14,22,119,23,129,101,48,26,True
21,138,26,50,135,53,71,18,39,9,True
44,71,20,35,112,102,43,129,100,85,False
58,43,106,9,6,22,135,63,102,96,True
21,86,41,105,60,102,47,123,20,51,False
