r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
98,41,76,20,71,102,19,10,120,45,False
65,20,41,128,55,53,74,48,113,38,False
46,13,31,62,20,86,48,29,61,10,True
21,48,33,58,129,51,94,114,40,26,True
21,90,58,48,135,102,106,20,91,41,False
17,67,129,53,66,90,83,82,98,39,False
58,41,76,102,66,43,71,15,10,34,False
20,123,76,55,48,49,91,19,93,135,True
76,66,45,96,41,26,14,40,63,98,True
83,46,86,56,84,45,129,75,12,120,True
96,22,83,114,106,21,17,20,91,102,False
53,138,4,51,98,106,27,69,112,114,False
48,101,102,120,91,47,83,135,41,19,False
65,114,2,86,53,67,105,83,61,25,True
41,75,120,2,79,21,43,26,58,1,True
43,71,102,58,1,26,92,86,13,8,False
21,30,26,102,52,22,69,94,5,83,True
88,21,68,52,41,106,3,91,65,48,True
79,52,74,114,7,113,68,63,126,102,False
66,95,13,15,105,126,53,28,120,54,True
74,88,58,71,41,46,34,14,10,65,True
48,102,97,119,72,29,121,26,82,1,True
61,72,32,68,102,26,71,28,74,21,True
53,25,129,121,120,74,3,26,1,97,False
95,26,14,52,2,67,72,19,137,138,True
96,18,126,72,70,111,76,26,98,41,False
26,81,22,92,20,43,84,2,70,9,False
98,10,123,68,27,13,56,54,108,105,True
10,72,71,104,28,137,86,114,66,102,True
22,91,6,100,38,48,52,102,137,86,True
114,27,42,46,83,14,48,25,45,102,True
48,83,121,97,112,96,75,80,41,55,True
66,88,47,48,96,23,53,121,67,13,True
62,65,121,18,96,32,85,13,138,12,True
42,96,106,121,89,112,20,46,25,85,False
119,102,16,65,79,70,71,113,58,27,True
95,129,34,40,27,121,28,41,119,17,True
63,5,46,129,90,77,58,41,17,123,False
13,96,53,45,97,74,121,109,63,78,False
78,83,25,53,46,22,14,97,48,37,True
100,77,67,121,62,42,37,8,27,53,False
74,41,97,26,29,25,21,59,45,48,False
23,92,58,27,67,136,54,137,45,121,False
23,48,138,72,78,19,92,121,61,93,False
121,12,135,80,19,93,37,108,30,13,False
28,88,56,105,107,10,17,96,66,53,True
91,56,72,30,17,138,83,137,67,99,False
45,41,97,87,42,1,26,68,16,25,True
28,37,48,112,42,23,34,45,44,88,True
86,26,45,8,42,67,83,137,121,48,False
23,136,1,25,88,114,5,106,135,112,False
45,54,84,83,34,26,97,110,61,1,True
95,50,83,78,121,48,25,20,28,45,True
48,77,45,27,100,31,121,113,135,67,False
60,25,83,63,72,57,68,53,48,96,False
53,129,89,45,22,28,37,33,54,71,False
104,46,83,53,129,98,87,67,45,22,True
41,74,86,121,77,78,17,30,45,10,True
95,135,46,92,40,28,137,121,113,26,True
47,25,121,42,53,28,21,100,68,39,True
83,68,34,48,96,28,52,31,22,41,False
110,52,88,104,121,42,64,45,97,39,True
88,83,48,96,36,31,56,137,14,23,True
66,137,45,41,74,97,31,121,60,48,False
41,71,86,28,11,106,31,53,46,33,True
121,77,95,41,53,138,31,28,88,33,False
74,28,99,83,45,80,67,31,57,26,False
92,88,83,10,23,67,31,45,29,25,True
88,120,12,53,31,41,45,37,97,52,True
13,53,121,95,104,28,40,14,31,41,True
121,11,66,88,8,31,71,35,36,48,True
45,27,97,95,39,121,46,83,69,80,True
34,54,45,104,53,67,31,28,137,75,False
97,138,31,45,104,67,50,66,86,34,False
80,28,121,31,48,25,136,19,67,15,True
121,111,22,28,48,56,63,31,96,41,True
121,74,31,97,67,46,19,80,14,96,True
27,22,14,41,16,121,114,72,97,28,False
53,111,48,90,28,50,31,39,100,10,True
72,47,123,54,119,75,93,14,96,64,True
56,99,30,94,62,35,101,36,135,71,True
52,15,63,121,27,59,25,64,32,14,True
129,30,105,4,93,6,62,57,137,138,True
3,54,16,104,22,5,30,67,14,96,True
74,102,138,35,34,8,36,23,5,119,True
96,119,20,77,44,25,71,123,62,2,False
7,41,29,101,102,81,72,30,12,62,False
138,96,11,110,114,14,59,70,86,64,True
35,1,121,84,30,42,81,72,9,50,False
102,22,11,37,8,72,93,58,110,38,False
121,83,28,35,54,14,52,113,47,86,False
5,55,71,14,6,40,41,13,28,64,False
66,56,105,120,12,37,57,69,84,94,False
31,35,9,6,102,22,26,10,16,84,True
16,20,1,30,100,56,5,46,108,4,True
46,68,53,72,114,1,135,30,88,57,False
35,101,43,111,57,5,73,100,69,19,True
111,121,6,123,65,9,41,2,62,49,True
11,16,74,51,76,98,13,123,32,21,True
95,36,40,5,102,64,15,14,41,71,False
76,36,41,84,31,42,97,64,92,53,False
97,88,104,25,60,19,35,62,85,95,False
90,14,26,86,138,83,71,97,20,48,True
57,50,21,67,101,114,13,86,100,7,True
45,137,12,50,86,64,6,102,13,71,True
31,71,19,121,41,112,5,76,136,12,True
110,63,97,11,51,26,75,93,96,37,True
112,76,56,94,53,67,49,84,37,22,True
8,30,14,28,22,128,35,112,63,2,True
10,104,88,64,86,48,14,99,110,36,True
64,36,9,17,35,99,34,37,25,63,True
12,28,31,26,14,53,59,8,72,37,True
37,7,2,70,101,28,84,30,32,14,True
53,26,96,93,80,83,74,129,64,48,False
5,66,61,98,63,135,40,94,123,13,True
60,45,85,46,39,25,119,53,136,104,False
2,30,109,22,86,1,51,62,106,5,False
17,102,60,20,53,97,51,105,138,21,True
16,99,68,14,94,70,27,62,7,106,True
33,26,6,102,62,82,86,85,138,20,True
119,40,53,107,18,4,129,8,105,26,False
68,40,138,14,84,11,35,23,10,5,True
28,25,62,64,67,138,20,8,112,97,False
67,55,14,121,50,21,37,42,78,45,True
91,121,74,4,28,50,138,40,19,44,False
66,97,72,67,126,95,120,138,121,80,True
45,40,22,48,49,137,121,64,93,97,False
72,59,68,70,97,6,14,53,71,137,True
80,1,74,68,114,126,45,56,67,92,False
25,15,100,67,121,36,26,14,80,41,False
40,28,121,50,42,17,26,105,80,48,False
46,45,28,86,39,137,64,58,33,109,True
114,97,82,47,40,67,64,126,71,86,True
15,138,137,40,70,99,30,20,129,41,True
7,87,89,53,80,25,83,92,100,48,True
137,90,22,41,19,113,30,42,86,104,False
77,30,19,13,10,67,36,26,81,5,True
45,121,49,137,1,63,32,14,110,46,True
48,23,91,71,59,83,113,6,119,57,True
45,42,48,100,36,72,28,10,120,121,True
1,97,110,100,28,107,111,59,89,72,True
121,21,129,97,136,13,53,71,5,70,False
45,54,36,33,58,97,53,3,76,67,False
39,28,106,121,53,128,110,27,6,88,False
10,26,65,70,111,135,56,45,1,58,True
28,67,90,72,112,79,120,92,83,10,True
17,104,83,6,64,101,48,76,102,98,True
43,37,74,86,44,1,66,96,17,53,True
21,28,51,1,61,78,74,20,109,14,True
72,90,17,47,46,53,30,57,67,80,False
9,88,73,47,97,21,43,44,71,26,True
87,28,4,49,121,71,20,6,62,45,False
76,105,45,61,41,40,72,14,19,43,False
41,98,25,72,20,53,129,52,21,73,True
73,102,86,135,76,121,129,98,89,45,True
73,7,69,53,74,52,66,112,88,114,True
92,136,107,93,17,20,71,65,121,4,False
74,102,73,83,98,114,45,129,43,53,True
136,91,28,13,121,73,53,29,68,67,True
20,10,71,61,43,83,25,136,14,41,False
14,91,46,84,100,25,31,102,73,53,False
56,74,137,88,59,19,111,102,70,39,False
46,43,88,83,41,80,85,26,92,102,False
34,110,47,114,83,17,66,60,12,5,True
97,1,25,123,21,43,56,41,86,112,False
84,121,102,59,64,101,82,54,76,31,True
88,91,126,28,54,25,11,129,73,86,False
14,100,129,56,138,137,53,109,19,25,True
36,105,17,42,3,126,48,28,40,85,True
40,12,36,96,101,100,106,20,129,95,False
129,17,45,93,27,97,74,12,14,19,False
21,113,76,26,14,97,83,106,112,93,True
42,17,72,43,21,56,121,129,102,36,True
40,45,41,25,111,110,53,71,84,121,True
98,97,74,26,56,40,39,137,121,20,False
17,20,97,56,128,82,110,26,44,28,True
11,20,100,120,92,104,63,42,26,17,True
26,86,93,17,60,87,23,90,36,8,True
74,14,106,83,95,72,26,102,71,48,False
82,70,52,68,14,91,21,84,9,123,False
106,32,105,5,14,50,85,12,123,104,False
41,82,4,97,31,76,71,70,2,5,True
76,70,26,6,102,123,40,25,1,43,False
22,31,83,73,102,17,93,68,112,7,False
26,129,34,123,1,61,67,84,3,31,False
71,52,77,63,86,46,102,26,41,14,False
54,21,15,63,100,26,28,112,17,94,True
38,21,57,107,1,62,52,94,96,40,False
78,20,52,68,48,36,83,72,12,42,True
42,26,97,96,72,114,62,14,7,84,True
3,15,86,11,19,14,110,34,83,42,True
28,54,63,97,72,53,33,14,126,48,True
50,63,25,41,32,121,83,48,60,74,True
16,26,14,34,138,53,73,97,63,126,False
86,105,97,33,63,58,110,71,31,96,False
77,32,138,112,71,19,4,26,82,110,True
97,64,23,106,72,121,76,48,42,66,False
84,86,72,41,121,90,92,97,45,46,True
96,43,110,98,73,105,135,10,27,106,True
41,92,110,19,13,97,83,74,21,65,True
1,14,63,65,66,69,110,53,23,93,True
17,83,129,65,63,21,39,66,114,137,False
25,62,66,112,59,67,45,106,43,53,False
76,10,40,47,26,69,83,41,138,43,False
10,26,100,102,76,28,71,55,48,101,True
100,83,33,41,98,46,97,102,26,79,True
32,19,46,20,47,6,83,21,110,88,False
70,63,7,136,88,14,121,41,28,65,True
10,91,120,26,136,74,58,60,82,62,True
138,120,47,66,19,106,100,43,114,6,True
114,102,73,20,66,23,100,72,48,14,True
83,137,46,121,23,21,14,67,27,31,True
26,14,137,110,109,59,128,21,114,54,True
46,41,96,71,26,76,66,135,56,45,True
46,43,114,15,91,1,86,72,96,74,False
44,3,68,98,120,74,60,45,41,26,False
76,88,52,19,66,14,5,98,1,121,True
93,53,43,51,46,100,88,1,98,22,True
22,100,72,28,23,17,83,10,38,66,True
74,19,103,43,14,28,26,54,21,53,False
137,102,66,83,25,114,3,65,21,97,False
46,100,1,3,66,12,72,65,23,69,False
46,72,93,49,66,120,97,63,1,121,True
39,80,22,1,114,74,43,19,56,26,True
21,129,28,85,123,106,95,5,92,86,True
46,20,104,21,27,7,83,45,70,98,True
3,20,106,47,48,59,71,111,43,70,False
43,48,92,19,59,41,86,20,61,23,False
57,53,114,106,67,46,87,65,10,123,True
17,83,19,15,25,84,43,40,97,10,False
83,25,137,19,126,74,26,23,66,93,True
113,48,45,120,66,74,83,49,123,25,False
22,69,95,87,60,62,109,121,74,38,False
46,65,20,129,136,102,45,25,100,107,True
98,45,71,54,34,70,102,137,72,5,True
59,76,26,137,56,14,136,21,66,19,True
137,19,58,98,109,70,123,120,66,71,False
74,110,91,137,15,106,19,7,53,25,True
25,105,102,89,65,17,10,53,128,66,True
1,43,40,19,106,93,56,20,21,33,False
106,14,47,100,10,89,71,21,22,62,True
98,114,91,53,104,65,1,71,102,123,False
44,47,63,102,48,50,22,4,95,55,False
93,104,50,126,30,37,12,14,35,27,True
136,71,50,2,30,63,53,129,67,105,True
7,59,94,53,43,44,37,14,2,21,False
6,21,2,25,27,74,92,8,5,28,False
108,64,44,90,35,136,84,26,100,54,True
25,49,138,86,93,136,121,8,75,83,True
88,57,99,32,136,5,63,67,22,54,False
23,28,41,40,26,136,54,82,129,65,True
31,80,111,95,68,67,88,105,35,86,True
27,14,35,96,53,75,3,1,84,55,False
22,12,86,2,35,110,120,55,40,15,True
26,22,48,42,86,12,45,38,7,47,False
51,112,41,35,27,56,99,26,67,111,True
70,53,32,75,94,87,31,29,1,35,False
98,10,11,53,121,30,49,93,25,40,False
40,25,75,48,138,11,49,119,67,88,True
46,8,40,14,2,64,93,16,22,43,True
1,59,30,14,64,40,114,29,53,76,False
88,39,38,75,109,50,54,123,14,102,True
63,37,47,7,106,31,57,54,75,35,True
128,88,90,8,26,75,103,47,27,21,False
48,75,106,92,102,81,52,44,37,20,True
40,42,138,37,41,113,7,27,6,36,False
30,39,40,10,52,76,102,54,119,72,False
7,22,101,94,75,28,25,50,126,67,True
22,54,23,40,35,59,5,41,19,102,True
93,7,28,17,74,47,51,62,10,86,True
25,15,4,40,26,41,75,92,7,35,False
68,99,18,26,35,22,104,87,41,107,True
15,40,11,97,30,83,43,14,76,70,True
41,30,100,22,7,40,123,18,60,36,False
64,44,10,100,137,76,53,14,41,47,True
114,65,14,30,102,26,46,28,110,109,False
75,12,137,128,26,45,7,20,36,48,True
54,64,45,79,14,19,114,26,28,43,False
26,48,86,14,97,13,76,136,98,74,True
128,41,110,68,36,93,105,52,108,26,True
114,33,113,85,87,26,62,14,10,86,False
46,47,54,27,17,71,87,93,21,74,False
80,97,33,121,74,48,53,38,62,27,False
39,67,64,26,85,35,68,42,31,14,False
14,26,71,106,12,67,53,36,9,65,True
21,47,97,41,53,70,31,86,112,25,True
76,71,123,21,83,101,28,7,41,53,True
10,138,120,100,2,101,107,91,74,73,True
14,43,56,13,5,97,82,70,78,53,False
64,97,68,76,82,56,77,22,42,121,True
26,121,70,28,113,14,48,53,17,86,True
93,28,136,86,14,10,20,1,9,114,True
62,100,41,56,40,97,39,89,136,112,False
53,10,119,136,114,135,106,120,9,86,True
71,86,111,14,67,13,26,1,22,97,True
47,82,26,2,113,3,98,35,86,93,False
95,39,25,66,85,83,105,112,69,67,False
35,21,129,86,51,41,26,43,19,88,False
66,97,45,15,41,138,43,83,20,7,False
79,137,82,9,98,53,47,62,14,23,False
47,20,60,18,14,11,26,6,87,98,True
112,56,94,66,71,10,43,16,30,51,False
14,72,31,34,123,70,45,104,39,62,True
105,84,41,88,72,64,48,62,21,104,False
62,35,71,41,26,64,2,30,70,21,True
45,6,104,62,68,11,49,50,20,113,False
70,30,46,14,97,4,8,64,75,62,True
31,54,86,71,50,42,67,39,20,62,False
10,71,128,72,2,62,86,93,17,97,False
14,42,20,25,121,44,37,11,107,28,False
41,85,49,58,68,91,93,57,75,43,True
71,1,64,30,16,29,93,121,101,74,False
3,83,28,76,48,71,102,89,65,46,True
76,66,70,59,56,86,102,22,71,63,False
75,52,29,74,64,50,32,14,25,104,True
25,70,14,31,43,28,112,48,47,5,True
35,33,47,25,54,44,80,75,99,64,False
74,93,68,98,25,40,102,48,27,22,True
102,85,34,42,48,33,11,82,88,105,True
98,7,64,48,83,86,50,1,75,2,True
45,75,6,35,71,5,64,25,102,48,False
42,41,27,56,76,25,36,12,31,101,True
112,8,25,121,43,16,123,50,64,6,True
71,62,72,22,4,53,83,102,20,85,True
1,56,50,138,86,91,85,75,105,97,True
30,42,17,75,32,39,86,90,41,128,False
2,22,68,82,10,84,1,20,47,13,False
51,98,88,64,44,71,56,27,32,53,True
79,2,87,41,56,52,6,71,26,14,True
105,135,81,67,68,84,51,126,114,50,True
84,46,1,58,88,50,63,123,102,75,True
28,1,74,120,101,112,72,35,71,95,True
59,2,72,42,111,1,88,26,45,30,False
59,22,42,75,11,72,30,26,2,60,True
50,42,25,12,85,6,21,7,104,101,True
41,75,108,50,26,42,14,37,99,74,True
23,123,69,28,14,38,42,5,19,76,True
29,52,67,88,123,76,53,71,19,12,True
87,96,39,95,112,65,76,10,72,77,False
65,102,45,23,121,49,31,138,97,123,True
120,64,67,72,77,10,40,98,76,113,True
25,121,26,95,16,114,83,90,71,65,True
26,30,104,41,113,65,101,7,39,48,False
98,59,123,102,5,71,26,76,67,53,True
28,88,31,52,1,120,91,72,67,23,True
61,5,43,1,45,52,15,97,88,123,False
38,105,63,68,25,138,111,21,129,61,False
84,64,71,25,14,21,22,52,82,62,False
138,51,96,45,83,28,91,90,38,101,True
12,5,100,97,55,65,126,3,10,62,True
8,98,59,30,5,11,108,83,22,41,True
138,57,123,31,106,97,79,71,59,48,False
27,22,44,63,96,41,49,74,39,87,False
34,136,26,14,80,90,91,56,22,81,True
12,121,59,87,97,31,28,72,106,1,True
8,97,45,59,72,87,93,106,104,137,False
20,114,100,21,11,93,64,51,46,104,False
61,83,39,121,138,45,120,64,42,48,True
48,91,64,45,55,12,35,110,5,81,True
27,5,22,95,97,138,83,96,52,45,False
123,35,32,29,87,23,38,5,63,45,False
14,38,72,54,105,33,47,32,96,51,False
4,5,126,57,45,110,101,63,92,111,True
63,51,11,72,20,53,114,88,98,13,False
54,51,126,72,20,48,137,14,16,40,True
126,20,5,51,63,128,31,14,54,97,True
65,21,20,19,26,86,112,71,40,54,True
29,69,63,72,45,98,123,88,32,126,True
74,6,20,47,10,86,60,54,40,45,False
13,137,6,71,26,63,9,53,102,14,True
36,27,18,64,57,71,83,135,39,98,False
120,2,88,6,26,30,53,1,35,78,True
54,5,57,21,20,88,96,70,26,28,True
76,41,14,26,52,73,104,47,59,5,True
1,28,71,13,75,41,78,30,119,46,True
137,70,87,56,25,36,32,110,28,53,False
20,104,15,28,110,44,53,14,78,105,True
35,20,8,60,45,10,138,53,52,42,False
10,96,22,20,80,88,46,45,78,86,True
26,119,75,102,6,94,74,7,111,46,False
63,106,42,20,14,100,13,138,97,40,True
35,5,72,97,105,30,64,44,98,86,False
97,35,53,41,27,44,72,80,98,88,True
7,88,74,35,64,102,31,101,53,2,False
40,62,39,7,25,102,14,109,35,20,False
2,5,126,45,32,56,54,86,76,97,False
20,45,25,67,47,54,121,72,58,19,True
121,8,36,104,64,45,123,66,98,1,False
74,64,19,1,80,5,97,49,63,95,False
30,78,6,106,40,12,20,64,52,60,True
44,14,106,101,5,29,64,121,43,1,False
20,113,14,10,26,31,47,1,19,25,True
90,2,27,120,95,88,38,10,58,76,False
136,62,25,14,13,41,100,74,27,55,False
43,41,14,114,120,65,27,13,20,93,False
1,77,51,100,86,59,20,45,89,78,True
119,13,48,64,55,15,28,11,121,14,True
15,136,48,96,114,11,20,54,31,19,True
35,21,123,41,72,114,39,27,47,31,False
97,106,3,5,56,6,27,53,71,98,True
56,30,39,73,2,53,14,47,26,95,True
28,3,43,1,26,5,25,12,20,96,True
100,21,92,82,41,57,25,45,5,11,True
82,45,11,5,7,98,91,136,97,19,False
110,59,51,28,11,14,113,37,102,68,True
1,60,88,11,25,81,68,102,4,86,False
102,94,30,45,82,22,113,26,63,43,False
28,49,101,56,8,62,1,65,17,105,False
129,62,39,26,6,21,64,61,110,25,True
8,101,83,43,80,22,56,86,100,102,True
25,72,47,14,107,98,97,26,9,80,False
25,110,92,42,138,136,101,74,102,10,True
100,20,72,48,103,82,121,74,58,55,True
105,65,48,98,45,80,10,9,100,110,True
29,68,41,76,63,90,94,120,65,72,False
46,53,98,71,28,92,83,72,19,63,False
26,39,41,40,38,71,43,30,113,100,False
78,25,19,62,48,67,65,20,106,29,False
16,6,110,17,86,67,58,74,43,88,True
19,45,26,97,41,28,27,63,11,106,False
82,84,53,71,93,10,15,65,13,88,True
137,88,26,80,10,43,94,71,52,54,True
98,27,26,41,13,28,45,72,46,65,False
71,14,65,70,17,96,110,87,36,1,False
23,26,20,41,104,90,93,47,101,58,False
52,86,21,10,110,121,28,80,72,56,True
65,71,12,106,15,42,62,13,28,40,True
65,1,59,88,110,128,98,93,45,35,False
120,97,110,19,99,129,48,86,36,45,True
41,96,79,63,90,70,62,104,23,72,False
45,136,48,137,49,41,26,39,129,63,False
59,138,72,96,41,38,120,1,63,86,True
13,121,67,97,110,66,76,107,41,42,True
138,74,67,22,28,2,79,121,95,43,True
51,35,110,14,95,2,123,41,112,76,False
6,28,63,98,138,90,80,120,45,97,False
44,86,36,28,121,97,47,88,110,109,False
10,83,100,93,113,97,26,67,120,62,False
80,136,40,6,29,119,21,59,121,51,False
7,121,45,25,80,62,51,48,138,120,True
98,96,62,45,80,137,58,88,78,10,True
26,63,67,15,36,64,119,89,28,47,True
28,48,25,100,72,119,71,110,12,36,True
71,121,90,53,80,63,136,36,119,137,True
25,97,62,54,72,93,120,110,13,27,True
80,1,63,27,120,93,82,36,26,45,False
45,57,105,39,18,79,96,36,54,30,False
19,41,119,39,98,111,20,15,21,59,False
41,72,98,71,13,105,137,1,83,2,False
66,106,98,95,79,10,19,101,96,27,True
96,75,47,14,19,76,54,112,100,111,False
16,72,119,25,109,13,110,2,100,48,False
29,9,76,53,10,1,14,111,61,74,False
76,41,29,68,111,21,61,1,85,31,True
126,29,5,32,112,19,1,16,45,102,False
71,17,48,20,43,106,102,19,93,29,False
86,101,1,120,69,44,19,30,102,26,False
29,5,83,10,98,79,53,61,113,14,False
93,123,71,119,47,96,75,2,19,86,False
17,71,29,53,56,13,18,7,20,68,True
16,91,26,1,11,84,129,86,34,102,False
13,41,86,26,97,72,51,113,65,14,False
51,75,1,59,80,81,107,5,93,53,False
103,93,19,91,15,16,25,31,51,3,False
67,7,47,5,100,16,88,3,23,8,False
10,33,59,53,20,30,64,67,69,46,False
25,20,16,1,102,96,86,113,45,8,False
1,71,102,61,30,123,5,74,11,2,True
21,46,102,29,121,5,12,19,49,88,True
95,42,120,121,27,2,103,74,112,67,False
67,47,16,102,43,28,113,41,81,53,False
40,56,17,76,61,120,71,98,48,51,True
6,85,105,104,126,98,76,30,53,48,False
86,112,102,21,22,27,93,28,20,76,True
56,65,14,121,12,57,30,13,48,47,False
13,108,41,27,110,136,91,74,71,92,True
98,49,41,22,72,76,60,129,53,77,False
123,47,114,92,20,98,71,88,25,48,True
8,25,29,20,88,102,79,26,28,22,False
92,52,111,20,28,62,25,83,1,98,False
51,3,73,76,55,102,100,86,28,95,True
41,105,92,59,72,37,13,12,26,98,False
98,97,66,91,100,45,14,106,86,89,True
39,8,87,20,97,128,27,41,88,14,True
84,46,27,28,104,112,93,96,25,49,False
64,65,14,7,48,101,8,25,104,87,False
111,1,7,61,23,98,74,93,79,30,False
20,2,19,1,86,7,76,43,41,66,True
79,61,38,21,45,5,56,26,106,1,True
30,26,41,101,69,5,76,136,1,112,False
28,21,46,100,110,58,57,137,83,25,False
95,17,119,65,42,74,31,33,20,41,True
27,137,69,53,48,62,67,121,123,10,True
25,108,119,106,51,86,20,14,92,93,True
14,111,20,98,21,82,70,100,121,71,True
65,123,83,76,70,78,121,45,62,48,True
54,71,19,45,28,106,14,88,137,41,False
76,19,83,41,88,65,51,120,45,1,True
19,77,105,45,46,120,137,10,53,110,False
2,26,66,32,97,41,128,45,60,76,False
58,10,98,39,26,21,72,4,33,88,True
114,53,62,98,52,102,30,74,91,67,False
7,65,54,39,88,41,58,26,74,98,False
68,26,73,97,69,52,113,21,14,93,True
56,31,96,36,5,41,66,121,120,28,True
48,14,36,72,69,52,137,111,30,28,True
53,40,17,73,28,52,91,27,71,54,False
48,123,83,39,23,97,65,77,19,18,True
136,49,22,138,63,41,27,129,65,74,False
51,35,97,8,27,114,88,65,40,22,False
98,114,26,91,82,48,136,14,56,63,False
45,8,64,25,2,22,31,110,114,137,False
19,136,83,70,76,17,14,85,114,98,True
35,97,1,71,65,66,49,59,106,53,True
21,121,4,129,19,82,114,75,43,48,True
48,53,98,20,17,90,96,112,22,15,True
100,57,68,78,88,21,63,121,14,98,True
37,67,14,110,126,25,97,3,23,83,True
46,71,76,101,88,109,21,105,23,17,True
46,86,5,98,73,11,19,135,100,13,True
74,56,14,100,80,44,114,5,98,39,False
100,25,135,19,17,76,91,137,105,63,True
41,83,22,110,104,65,7,109,128,25,True
28,48,100,45,80,95,72,26,60,78,True
43,27,5,17,10,98,22,63,19,1,False
63,23,68,100,114,67,22,104,53,19,True
8,91,63,47,100,41,26,35,59,137,True
128,90,138,91,14,48,30,86,98,38,True
65,45,22,98,41,83,13,10,40,129,False
38,80,14,102,26,48,65,74,17,84,False
71,110,50,21,13,43,10,14,37,106,True
48,85,76,7,43,98,5,100,109,21,True
137,28,67,5,72,95,121,98,25,100,False
43,110,84,78,94,26,93,120,45,69,True
83,93,55,65,90,22,20,63,100,98,True
65,26,72,18,98,110,19,77,22,104,True
69,65,106,89,123,22,53,100,42,78,True
110,19,98,26,22,90,102,128,2,63,True
11,83,100,36,62,17,53,109,14,128,False
129,7,14,128,93,46,121,86,63,98,False
47,21,135,44,25,90,110,105,96,10,True
46,107,31,47,70,53,102,108,21,65,False
26,120,11,80,136,72,27,78,19,114,False
5,114,46,45,25,89,126,65,14,111,False
21,14,5,4,47,25,123,100,10,28,True
46,27,52,41,69,47,45,14,100,25,False
90,64,21,14,39,72,35,45,62,25,False
61,86,96,68,70,21,74,67,66,98,True
14,121,72,128,94,52,110,26,55,67,False
45,21,71,41,5,42,112,33,100,11,False
120,45,89,38,90,40,100,67,76,35,False
88,17,12,98,72,51,120,63,114,53,True
82,45,21,23,46,90,43,100,20,28,False
