r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
9,29,76,71,94,10,108,123,33,74,False
93,20,65,21,69,106,71,49,121,63,True
38,69,41,26,98,46,20,123,112,114,False
39,65,83,20,15,95,105,21,49,123,True
29,83,123,41,113,45,39,105,49,46,False
1,19,137,45,98,90,66,88,49,21,False
74,40,129,112,1,39,123,45,78,113,False
93,69,26,21,105,1,34,28,123,112,True
29,41,20,48,25,93,98,26,53,113,False
88,137,121,12,72,113,106,20,40,49,False
21,106,45,96,84,10,72,62,105,17,False
10,26,86,106,49,20,72,96,48,59,False
126,26,96,58,82,48,73,74,136,49,False
65,28,113,119,70,41,58,26,49,80,False
13,16,105,26,95,76,5,97,136,93,True
29,76,109,20,79,55,111,41,49,123,True
86,41,13,112,138,55,26,82,65,25,True
97,120,121,86,1,46,94,98,20,26,True
89,123,20,98,49,32,138,22,19,21,True
38,69,41,26,98,46,20,123,112,114,False
86,106,123,49,98,59,121,112,20,70,True
112,110,13,1,100,7,48,20,84,97,True
26,59,98,25,58,113,65,96,110,90,True
49,45,13,33,43,90,20,105,135,32,False
41,119,129,65,23,112,98,58,13,10,True
13,37,20,41,129,93,29,26,53,82,False
49,58,79,59,60,121,98,105,93,123,False
46,123,26,106,49,18,98,105,110,112,False
41,123,26,97,17,72,49,40,105,47,True
20,56,136,112,15,106,93,98,121,26,False
1,123,20,13,114,19,112,86,45,10,False
27,61,41,76,136,1,91,120,53,28,True
75,67,123,120,49,96,45,20,106,48,True
105,41,121,129,22,86,104,123,100,25,False
93,59,86,40,49,113,83,45,97,109,True
78,88,45,120,61,25,26,71,33,46,False
33,20,112,129,21,1,123,135,13,98,False
48,71,49,79,26,69,86,45,33,80,False
107,45,3,41,82,33,10,19,20,114,False
66,20,96,126,80,129,79,39,26,48,True
7,20,55,106,95,14,33,19,26,97,True
21,110,95,13,96,74,26,20,14,15,True
19,65,26,49,94,113,55,20,93,69,False
56,49,86,58,106,26,100,137,21,59,True
106,129,20,49,14,41,78,123,113,98,False
4,22,31,123,97,18,91,21,60,105,False
120,91,97,123,70,49,68,19,15,10,True
80,71,5,93,98,33,51,48,106,100,False
49,123,53,21,35,36,7,112,95,25,False
1,47,65,110,13,10,71,56,100,113,False
65,13,88,10,43,93,82,20,14,26,True
33,1,129,13,136,138,27,120,135,41,False
47,112,33,41,129,93,120,40,97,71,True
69,86,59,33,82,98,26,135,121,46,True
137,26,129,41,123,21,49,96,106,33,False
89,26,123,14,49,22,47,100,1,58,True
21,31,113,97,45,41,123,49,47,128,False
49,21,62,58,59,113,82,20,19,25,True
13,112,19,1,20,45,97,41,123,7,False
41,112,19,58,46,17,65,26,137,21,True
12,56,58,26,33,123,5,73,106,69,True
94,79,74,49,66,106,96,5,93,123,False
43,53,114,13,21,95,65,17,104,33,True
110,71,1,105,36,45,98,78,93,26,True
73,86,45,98,114,96,10,88,21,66,False
20,106,82,15,71,7,27,49,138,66,False
98,66,26,106,95,62,59,97,105,18,True
43,14,106,123,93,69,53,114,20,126,False
21,25,44,100,26,39,86,68,63,129,False
54,59,64,19,15,1,53,26,14,21,False
33,96,80,123,1,3,48,60,39,21,True
137,26,129,41,123,21,49,96,106,33,False
136,27,93,80,106,76,96,41,98,65,True
106,95,123,112,45,14,105,13,49,26,False
21,40,28,1,13,96,48,33,98,62,True
120,51,3,14,25,135,111,71,17,93,True
19,120,45,33,94,7,129,48,136,39,False
93,114,74,69,26,98,49,39,123,65,False
1,22,86,45,67,46,123,94,97,101,False
95,38,123,106,14,59,53,48,78,96,True
89,27,123,17,98,21,64,69,136,1,True
98,120,136,105,97,65,5,69,17,21,False
13,129,40,90,67,137,31,1,123,19,True
106,129,20,49,14,41,78,123,113,98,False
97,14,26,32,13,100,123,43,25,48,True
69,123,128,19,93,102,136,105,95,106,True
105,21,41,27,102,80,70,98,111,7,True
20,41,110,100,97,96,89,123,49,21,False
20,106,82,15,71,7,27,49,138,66,False
53,69,100,4,59,21,71,119,61,98,False
69,19,21,70,106,20,100,94,13,110,True
126,129,123,21,10,58,23,26,41,14,True
1,28,39,26,66,20,18,137,25,45,False
20,65,129,41,25,71,57,40,86,93,True
90,91,57,94,120,6,137,86,20,36,False
43,100,25,53,98,129,19,49,26,89,True
98,66,26,106,95,62,59,97,105,18,True
1,22,86,45,67,46,123,94,97,101,False
14,45,54,82,90,47,20,103,70,16,False
94,25,137,105,26,69,123,138,83,13,True
49,106,9,65,97,29,100,13,48,62,False
33,20,7,95,106,88,113,100,128,112,True
80,71,5,93,98,33,51,48,106,100,False
41,2,68,98,105,21,14,80,9,129,True
96,40,123,95,11,101,49,48,128,74,True
106,78,44,105,138,21,100,45,92,7,True
65,126,73,111,22,123,59,107,80,105,True
14,123,106,10,96,99,21,65,68,93,True
106,123,86,94,129,71,89,137,21,121,True
14,123,106,10,96,99,21,65,68,93,True
106,123,86,94,129,71,89,137,21,121,True
89,27,123,17,98,21,64,69,136,1,True
21,129,25,3,86,1,112,33,105,27,True
16,17,65,119,10,33,113,49,45,21,True
33,20,48,49,65,97,102,19,58,22,False
15,20,21,41,114,89,3,62,106,33,False
114,93,112,20,123,94,110,27,14,120,True
41,112,19,58,46,17,65,26,137,21,True
114,123,129,3,41,48,75,112,136,49,True
10,39,97,26,72,25,65,29,20,59,False
120,29,83,123,113,89,91,65,106,96,False
94,45,98,90,20,126,68,66,14,49,True
93,13,14,112,105,35,10,97,123,58,False
104,13,20,70,21,93,66,138,90,28,False
1,22,86,45,67,46,123,94,97,101,False
6,71,45,112,49,113,20,94,129,86,True
33,20,48,49,65,97,102,19,58,22,False
39,21,97,66,100,65,63,126,98,72,True
95,43,26,33,66,86,69,65,97,94,True
25,102,106,96,27,120,65,110,29,93,False
123,58,20,114,96,89,14,120,138,43,True
13,111,112,71,46,49,51,12,76,40,True
90,3,95,98,65,15,39,83,96,105,True
44,86,107,78,13,90,26,106,21,63,True
65,32,109,26,39,95,19,105,78,97,True
93,114,74,69,26,98,49,39,123,65,False
65,123,14,112,41,13,138,136,47,98,False
12,71,123,19,85,96,45,8,106,21,False
5,138,1,98,90,113,29,66,48,45,False
21,76,30,96,70,120,45,9,93,49,True
80,12,96,26,72,82,69,14,3,20,False
41,135,20,21,43,13,58,12,65,98,True
13,49,100,53,48,98,20,91,78,93,False
121,44,100,13,14,114,72,26,97,58,True
93,66,123,43,129,120,105,83,137,10,True
106,129,20,49,14,41,78,123,113,98,False
74,20,123,129,41,17,94,45,19,66,False
93,99,13,45,58,65,1,98,113,120,False
114,123,129,3,41,48,75,112,136,49,True
106,45,98,10,123,65,29,73,66,110,False
70,21,17,45,137,63,120,35,121,96,False
65,20,70,28,13,93,14,85,63,106,True
120,20,26,14,93,1,113,5,66,21,True
65,32,109,26,39,95,19,105,78,97,True
82,112,58,69,113,1,33,17,14,66,True
94,84,55,76,97,69,53,40,41,13,True
94,85,20,120,100,109,119,86,61,13,False
94,83,112,126,86,82,68,105,92,96,False
126,26,96,58,82,48,73,74,136,49,False
109,13,27,22,98,59,86,128,4,49,False
98,25,10,21,26,41,71,112,100,78,True
80,129,138,114,100,98,22,72,20,9,False
59,40,3,10,100,135,1,82,121,5,False
3,26,11,109,10,120,51,14,69,1,False
95,64,51,136,98,69,71,5,17,93,False
49,41,73,86,27,20,98,30,53,129,False
21,10,26,76,114,47,39,123,83,41,True
20,46,123,82,28,15,106,45,30,17,True
38,88,105,85,114,21,110,14,15,13,True
65,86,1,129,17,78,20,19,106,10,False
119,10,26,100,120,78,3,59,41,71,False
82,63,123,13,20,65,58,137,91,49,True
14,72,21,137,25,1,123,17,129,105,True
10,39,97,26,72,25,65,29,20,59,False
10,58,29,90,66,26,82,45,14,95,False
82,71,45,114,110,10,39,105,98,87,True
136,49,123,48,23,41,126,121,9,21,True
1,68,120,47,20,97,65,74,55,94,True
86,40,22,4,69,17,45,70,71,55,True
20,10,43,45,69,126,67,110,114,98,True
120,29,83,123,113,89,91,65,106,96,False
97,71,18,2,100,53,123,137,70,76,False
8,96,71,91,39,65,15,113,100,14,True
20,56,136,112,15,106,93,98,121,26,False
105,21,41,27,102,80,70,98,111,7,True
48,75,55,71,49,53,74,26,69,41,True
46,7,85,98,47,40,95,105,120,86,False
43,93,27,61,20,28,53,5,137,113,False
28,26,106,20,32,19,86,128,93,96,False
129,20,106,86,32,105,28,62,21,120,True
89,21,105,49,74,137,41,76,86,121,True
58,41,20,98,97,10,123,65,49,13,True
97,26,67,123,80,19,40,129,63,112,True
113,114,129,19,45,49,26,96,73,66,False
88,137,121,12,72,113,106,20,40,49,False
94,85,20,120,100,109,119,86,61,13,False
26,12,53,106,97,13,1,129,3,68,False
43,20,48,26,129,19,72,40,10,45,False
32,13,41,105,40,10,121,58,25,57,False
19,79,76,55,63,98,105,21,126,58,False
93,65,106,13,3,41,128,29,20,74,False
4,22,31,123,97,18,91,21,60,105,False
90,71,48,26,80,46,72,49,20,137,True
137,68,19,43,41,113,129,121,21,97,True
10,110,49,106,69,46,71,45,21,47,True
69,80,30,41,90,105,14,86,32,25,False
80,105,120,100,70,49,14,41,98,91,True
93,98,17,53,27,20,19,14,3,41,True
126,26,96,58,82,48,73,74,136,49,False
65,123,14,112,41,13,138,136,47,98,False
74,53,69,98,95,19,2,26,14,94,True
34,96,88,138,25,46,83,21,49,74,False
12,71,123,19,85,96,45,8,106,21,False
82,26,123,137,65,114,41,45,91,110,False
106,45,98,10,123,65,29,73,66,110,False
14,72,21,137,25,1,123,17,129,105,True
58,45,46,129,48,29,123,39,26,41,False
41,123,29,20,74,46,105,21,26,97,True
93,58,47,13,114,65,74,40,49,25,True
51,105,49,86,25,82,26,69,74,96,True
82,97,21,26,119,1,14,87,74,47,True
82,41,65,120,71,136,43,94,129,33,False
82,105,20,55,41,135,65,59,104,48,True
106,123,62,58,54,17,23,20,105,95,False
93,58,65,98,112,49,90,60,66,114,False
40,33,113,112,49,48,108,13,79,123,True
15,26,65,49,98,33,83,88,19,10,True
80,66,49,21,97,95,20,29,137,105,False
82,138,21,113,80,98,105,112,61,93,False
15,88,26,120,95,55,45,93,19,113,False
120,95,45,20,129,13,136,38,128,73,True
93,65,106,13,3,41,128,29,20,74,False
65,35,11,49,72,25,88,112,59,129,True
97,40,123,82,25,9,86,51,102,18,True
90,65,96,69,70,21,114,47,20,74,True
13,69,20,70,31,48,65,120,71,137,True
39,14,65,25,96,137,80,1,20,105,True
98,112,123,41,25,47,40,19,72,49,False
93,114,74,69,26,98,49,39,123,65,False
77,10,123,129,86,28,20,25,65,113,False
113,21,129,65,82,95,20,69,45,59,True
106,103,20,129,41,59,26,97,65,14,False
106,129,93,105,20,98,3,91,137,48,True
17,123,97,113,121,41,20,55,106,107,False
106,78,44,105,138,21,100,45,92,7,True
120,86,20,10,96,25,47,106,23,14,True
33,1,3,73,120,113,19,136,21,65,True
93,112,26,23,59,33,30,14,48,25,True
20,41,110,100,97,96,89,123,49,21,False
19,89,72,56,33,21,93,123,65,66,False
90,96,67,106,72,14,101,123,82,41,False
70,21,17,45,137,63,120,35,121,96,False
28,26,106,20,32,19,86,128,93,96,False
72,25,93,85,96,106,8,123,20,26,True
41,65,98,5,114,82,40,96,123,126,True
82,22,14,65,105,13,49,45,48,26,True
80,66,49,21,97,95,20,29,137,105,False
44,105,14,49,46,98,45,23,94,26,False
12,71,123,19,85,96,45,8,106,21,False
82,26,123,137,65,114,41,45,91,110,False
20,41,110,100,97,96,89,123,49,21,False
86,41,49,120,112,45,62,20,93,13,True
12,56,58,26,33,123,5,73,106,69,True
82,19,106,45,129,48,120,86,75,71,False
45,2,65,55,113,29,74,58,110,12,False
10,105,90,112,19,93,98,29,20,26,False
14,46,21,26,69,80,49,45,114,58,False
23,49,54,27,45,58,59,25,119,51,False
137,120,128,82,45,69,105,112,63,83,False
86,128,96,89,13,49,136,46,58,54,True
74,64,48,9,71,66,38,121,25,120,True
39,114,121,72,106,138,96,20,47,82,False
49,20,69,121,114,123,19,45,35,95,False
20,88,112,80,19,93,53,123,59,29,True
89,86,25,105,97,112,90,69,41,96,False
105,45,137,82,57,93,123,21,106,65,True
33,114,93,96,105,82,106,49,86,123,True
41,87,29,107,45,20,59,97,105,63,False
47,10,9,14,15,88,43,26,90,6,False
86,128,106,136,137,45,7,29,10,98,False
26,59,98,25,58,113,65,96,110,90,True
120,88,41,105,14,65,95,129,76,20,True
96,83,41,97,110,13,119,95,43,79,False
94,25,137,105,26,69,123,138,83,13,True
49,106,9,65,97,29,100,13,48,62,False
49,45,77,113,26,21,97,108,138,68,True
28,97,20,70,33,95,92,49,121,58,True
73,107,34,26,69,49,96,76,66,51,False
13,53,66,96,21,114,26,129,17,71,True
53,69,100,4,59,21,71,119,61,98,False
47,98,21,58,5,49,111,43,9,71,False
106,45,114,98,95,48,26,53,19,96,False
20,135,90,26,48,49,112,126,114,71,True
14,39,86,119,48,114,82,58,98,19,False
114,65,47,76,41,93,71,20,106,14,True
80,14,74,112,128,13,47,83,114,10,False
43,1,69,64,22,47,96,123,93,58,False
13,71,78,25,3,49,56,72,10,19,False
47,119,97,10,79,67,9,103,71,80,True
80,58,13,90,47,113,121,105,49,129,True
47,123,65,76,82,106,10,3,40,14,True
48,96,53,76,126,34,97,40,46,86,False
123,90,74,70,43,41,26,80,65,113,False
120,20,26,14,93,1,113,5,66,21,True
15,26,65,49,98,33,83,88,19,10,True
106,95,123,112,45,14,105,13,49,26,False
1,40,88,74,121,13,41,69,123,136,False
69,94,86,91,120,136,49,20,41,33,False
98,78,14,21,56,97,121,17,114,41,False
20,90,100,45,21,129,1,26,40,106,False
29,76,109,20,79,55,111,41,49,123,True
114,53,69,62,21,112,88,49,94,67,True
129,65,47,123,18,33,93,114,72,13,False
14,123,106,10,96,99,21,65,68,93,True
1,75,13,102,30,65,21,45,129,18,True
21,129,25,3,86,1,112,33,105,27,True
56,49,86,58,106,26,100,137,21,59,True
66,111,10,129,27,82,113,45,80,20,False
1,25,20,74,96,137,45,21,105,48,False
10,79,86,137,49,14,26,93,123,126,True
51,25,43,90,88,98,83,73,56,49,True
51,45,29,49,10,1,20,65,96,90,False
73,83,66,112,13,87,135,63,126,128,False
69,19,21,70,106,20,100,94,13,110,True
126,129,123,21,10,58,23,26,41,14,True
93,53,26,15,17,25,20,112,89,114,True
51,45,29,49,10,1,20,65,96,90,False
65,86,1,129,17,78,20,19,106,10,False
36,135,51,67,3,49,71,123,6,129,True
126,70,97,9,3,74,86,129,110,93,True
17,86,97,95,55,114,45,98,93,112,False
14,45,54,82,90,47,20,103,70,16,False
76,110,19,67,112,69,68,15,126,10,False
33,114,93,96,105,82,106,49,86,123,True
41,87,29,107,45,20,59,97,105,63,False
21,129,25,3,86,1,112,33,105,27,True
80,66,49,21,97,95,20,29,137,105,False
76,110,19,67,112,69,68,15,126,10,False
65,62,47,82,39,93,15,105,13,114,True
95,58,136,28,39,10,112,29,43,100,False
66,43,13,136,41,70,58,53,98,135,True
65,17,89,66,21,96,13,79,10,33,False
21,111,106,41,103,100,20,82,98,112,False
46,135,100,36,53,78,87,120,72,114,True
14,45,54,82,90,47,20,103,70,16,False
25,53,28,39,26,47,7,23,103,48,True
49,26,27,48,96,129,100,21,22,120,False
129,100,15,45,43,69,90,26,80,93,False
13,95,71,98,20,93,123,57,29,31,False
49,20,10,57,112,21,71,35,66,14,True
49,123,53,21,35,36,7,112,95,25,False
13,53,66,96,21,114,26,129,17,71,True
39,71,21,49,33,23,86,129,85,48,True
49,19,23,93,26,46,105,71,121,14,True
20,104,31,22,98,120,14,42,26,97,False
120,4,26,31,38,106,121,14,1,69,False
13,53,47,95,137,39,71,114,135,15,True
93,65,106,13,3,41,128,29,20,74,False
86,128,96,89,13,49,136,46,58,54,True
48,75,55,71,49,53,74,26,69,41,True
41,2,68,98,105,21,14,80,9,129,True
41,123,75,97,61,73,28,88,120,98,True
109,13,27,22,98,59,86,128,4,49,False
98,25,10,21,26,41,71,112,100,78,True
137,25,5,109,74,6,113,71,57,123,False
50,20,113,70,72,98,22,30,1,84,True
56,25,21,27,1,86,97,12,53,82,True
88,86,30,123,8,85,16,14,47,93,False
102,26,30,99,21,70,84,52,28,27,True
84,100,19,6,36,16,5,97,1,47,False
74,93,26,53,135,102,64,40,35,15,False
82,26,123,137,65,114,41,45,91,110,False
12,112,74,88,83,65,39,72,82,96,True
86,41,49,120,112,45,62,20,93,13,True
20,135,90,26,48,49,112,126,114,71,True
66,114,96,11,1,21,106,55,48,14,False
74,20,123,129,41,17,94,45,19,66,False
94,25,137,105,26,69,123,138,83,13,True
49,106,9,65,97,29,100,13,48,62,False
33,22,28,86,93,18,83,112,39,27,False
28,97,20,70,33,95,92,49,121,58,True
73,107,34,26,69,49,96,76,66,51,False
106,129,93,105,20,98,3,91,137,48,True
69,105,33,21,32,19,43,14,48,5,False
39,71,21,49,33,23,86,129,85,48,True
65,126,73,111,22,123,59,107,80,105,True
33,20,48,49,65,97,102,19,58,22,False
39,21,97,66,100,65,63,126,98,72,True
95,43,26,33,66,86,69,65,97,94,True
25,102,106,96,27,120,65,110,29,93,False
123,58,20,114,96,89,14,120,138,43,True
69,94,86,91,120,136,49,20,41,33,False
47,112,33,41,129,93,120,40,97,71,True
95,38,123,106,14,59,53,48,78,96,True
113,21,129,65,82,95,20,69,45,59,True
19,71,137,90,94,120,79,110,69,89,False
25,102,106,96,27,120,65,110,29,93,False
39,114,121,72,106,138,96,20,47,82,False
86,112,32,46,129,135,71,40,95,74,True
49,97,33,11,21,26,95,98,19,40,True
96,40,123,95,11,101,49,48,128,74,True
106,78,44,105,138,21,100,45,92,7,True
49,19,23,93,26,46,105,71,121,14,True
33,1,129,13,136,138,27,120,135,41,False
17,86,97,95,55,114,45,98,93,112,False
14,45,54,82,90,47,20,103,70,16,False
76,110,19,67,112,69,68,15,126,10,False
59,120,69,41,65,97,84,10,86,71,False
97,71,18,2,100,53,123,137,70,76,False
8,96,71,91,39,65,15,113,100,14,True
20,56,136,112,15,106,93,98,121,26,False
120,62,112,20,48,1,47,31,90,100,False
44,105,14,49,46,98,45,23,94,26,False
12,71,123,19,85,96,45,8,106,21,False
82,26,123,137,65,114,41,45,91,110,False
105,45,137,82,57,93,123,21,106,65,True
74,49,3,63,73,13,104,11,19,26,True
96,21,100,20,33,106,12,5,14,98,False
47,10,9,14,15,88,43,26,90,6,False
86,128,106,136,137,45,7,29,10,98,False
20,79,98,47,4,90,19,114,49,123,False
82,45,113,49,65,120,27,136,15,89,True
5,138,1,98,90,113,29,66,48,45,False
21,106,71,93,20,89,120,121,136,9,False
47,45,123,137,21,13,5,48,129,69,False
49,28,69,121,63,90,96,21,87,1,False
4,45,43,19,39,82,98,20,112,21,True
70,86,20,55,23,114,98,113,58,46,True
137,98,102,136,63,93,26,25,13,21,False
138,58,25,1,99,114,26,62,33,47,False
69,136,86,94,80,89,26,58,90,96,False
39,98,14,26,89,114,86,129,21,53,False
93,71,66,74,69,13,14,65,136,70,True
104,13,20,70,21,93,66,138,90,28,False
13,71,123,43,48,41,105,3,74,137,False
61,110,58,10,69,41,97,79,26,25,False
113,21,129,65,82,95,20,69,45,59,True
50,105,5,114,104,74,121,68,69,82,False
19,71,137,90,94,120,79,110,69,89,False
129,43,20,14,89,114,103,136,98,30,False
49,26,27,48,96,129,100,21,22,120,False
49,106,9,65,97,29,100,13,48,62,False
22,129,93,66,29,103,106,98,113,123,True
90,3,95,98,65,15,39,83,96,105,True
26,94,55,40,74,47,11,3,136,41,True
39,71,21,49,33,23,86,129,85,48,True
65,126,73,111,22,123,59,107,80,105,True
38,48,106,26,123,107,3,105,49,21,False
12,71,123,19,85,96,45,8,106,21,False
5,138,1,98,90,113,29,66,48,45,False
46,7,85,98,47,40,95,105,120,86,False
80,12,96,26,72,82,69,14,3,20,False
50,21,88,20,74,65,18,97,120,138,False
41,112,19,58,46,17,65,26,137,21,True
41,65,98,5,114,82,40,96,123,126,True
16,17,65,119,10,33,113,49,45,21,True
94,85,20,120,100,109,119,86,61,13,False
114,123,129,3,41,48,75,112,136,49,True
20,90,100,45,21,129,1,26,40,106,False
89,61,20,106,19,26,32,68,126,93,True
46,7,85,98,47,40,95,105,120,86,False
43,93,27,61,20,28,53,5,137,113,False
28,26,106,20,32,19,86,128,93,96,False
41,87,29,107,45,20,59,97,105,63,False
21,129,25,3,86,1,112,33,105,27,True
120,58,26,95,14,113,65,93,96,86,True
48,74,112,123,62,5,93,13,98,21,False
90,41,96,20,105,49,123,79,46,67,True
135,45,19,41,90,86,105,49,43,102,True
70,137,105,19,20,26,123,25,41,29,False
128,95,20,29,49,112,110,85,70,129,False
45,87,135,95,59,58,86,49,62,21,True
26,41,79,126,137,13,123,1,20,19,True
19,58,1,47,120,87,112,49,98,21,True
96,21,100,20,33,106,12,5,14,98,False
86,100,70,14,25,33,19,114,98,20,False
82,45,14,120,58,113,65,33,49,20,True
120,40,29,93,105,20,13,58,137,41,False
19,136,33,137,49,113,45,101,129,48,True
50,21,88,20,74,65,18,97,120,138,False
13,37,20,41,129,93,29,26,53,82,False
46,7,85,98,47,40,95,105,120,86,False
43,93,27,61,20,28,53,5,137,113,False
58,45,46,129,48,29,123,39,26,41,False
28,112,49,21,86,66,26,106,97,93,False
16,17,65,119,10,33,113,49,45,21,True
38,123,45,59,48,137,33,9,25,70,True
78,88,45,120,61,25,26,71,33,46,False
20,62,21,10,106,39,14,83,43,41,False
76,66,41,112,121,49,97,62,26,59,True
23,20,123,72,69,26,50,31,71,70,True
3,26,11,109,10,120,51,14,69,1,False
113,33,90,73,20,51,129,1,102,9,True
89,26,14,74,128,65,114,98,93,5,False
49,19,23,93,26,46,105,71,121,14,True
90,66,120,82,129,78,13,21,123,100,True
94,28,30,13,53,1,26,21,120,69,True
35,5,29,71,41,30,78,106,48,53,False
13,96,85,21,123,30,37,126,28,95,True
30,49,123,1,98,26,51,13,10,71,True
94,25,137,105,26,69,123,138,83,13,True
49,106,9,65,97,29,100,13,48,62,False
1,51,66,28,120,45,129,3,25,95,True
73,71,104,14,3,114,69,83,126,138,False
114,5,123,13,2,40,25,49,41,71,False
16,20,13,7,21,138,28,49,97,87,True
82,22,14,65,105,13,49,45,48,26,True
65,13,49,105,82,63,20,104,120,21,True
105,41,121,129,22,86,104,123,100,25,False
45,95,123,16,49,28,100,21,13,48,True
10,20,128,45,74,110,94,26,55,106,True
112,41,33,47,121,69,82,48,7,20,True
82,63,123,13,20,65,58,137,91,49,True
14,72,21,137,25,1,123,17,129,105,True
74,40,129,112,1,39,123,45,78,113,False
120,40,98,30,80,106,83,45,113,129,False
13,112,19,1,20,45,97,41,123,7,False
19,101,66,73,15,7,26,104,48,20,True
126,26,96,58,82,48,73,74,136,49,False
93,13,14,112,105,35,10,97,123,58,False
105,41,121,129,22,86,104,123,100,25,False
93,59,86,40,49,113,83,45,97,109,True
97,26,67,123,80,19,40,129,63,112,True
15,43,3,71,1,74,123,65,78,10,True
136,26,59,48,69,1,20,15,29,123,False
82,71,45,114,110,10,39,105,98,87,True
106,103,20,129,41,59,26,97,65,14,False
14,45,54,82,90,47,20,103,70,16,False
76,110,19,67,112,69,68,15,126,10,False
74,64,48,9,71,66,38,121,25,120,True
15,26,65,49,98,33,83,88,19,10,True
20,62,21,10,106,39,14,83,43,41,False
48,100,33,19,21,14,47,26,123,49,True
89,123,20,98,49,32,138,22,19,21,True
39,65,83,20,15,95,105,21,49,123,True
29,83,123,41,113,45,39,105,49,46,False
9,29,76,71,94,10,108,123,33,74,False
93,20,65,21,69,106,71,49,121,63,True
38,69,41,26,98,46,20,123,112,114,False
39,65,83,20,15,95,105,21,49,123,True
29,83,123,41,113,45,39,105,49,46,False
1,19,137,45,98,90,66,88,49,21,False
74,40,129,112,1,39,123,45,78,113,False
93,69,26,21,105,1,34,28,123,112,True
29,41,20,48,25,93,98,26,53,113,False
88,137,121,12,72,113,106,20,40,49,False
21,106,45,96,84,10,72,62,105,17,False
10,26,86,106,49,20,72,96,48,59,False
126,26,96,58,82,48,73,74,136,49,False
65,28,113,119,70,41,58,26,49,80,False
13,16,105,26,95,76,5,97,136,93,True
29,76,109,20,79,55,111,41,49,123,True
86,41,13,112,138,55,26,82,65,25,True
97,120,121,86,1,46,94,98,20,26,True
89,123,20,98,49,32,138,22,19,21,True
38,69,41,26,98,46,20,123,112,114,False
86,106,123,49,98,59,121,112,20,70,True
112,110,13,1,100,7,48,20,84,97,True
26,59,98,25,58,113,65,96,110,90,True
49,45,13,33,43,90,20,105,135,32,False
41,119,129,65,23,112,98,58,13,10,True
13,37,20,41,129,93,29,26,53,82,False
49,58,79,59,60,121,98,105,93,123,False
106,55,68,67,19,5,123,102,138,97,True
46,123,26,106,49,18,98,105,110,112,False
41,123,26,97,17,72,49,40,105,47,True
20,56,136,112,15,106,93,98,121,26,False
1,123,20,13,114,19,112,86,45,10,False
27,61,41,76,136,1,91,120,53,28,True
75,67,123,120,49,96,45,20,106,48,True
105,41,121,129,22,86,104,123,100,25,False
93,59,86,40,49,113,83,45,97,109,True
78,88,45,120,61,25,26,71,33,46,False
33,20,112,129,21,1,123,135,13,98,False
48,71,49,79,26,69,86,45,33,80,False
107,45,3,41,82,33,10,19,20,114,False
66,20,96,126,80,129,79,39,26,48,True
7,20,55,106,95,14,33,19,26,97,True
21,110,95,13,96,74,26,20,14,15,True
19,65,26,49,94,113,55,20,93,69,False
56,49,86,58,106,26,100,137,21,59,True
