r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
25,61,98,20,10,74,21,100,1,53,True
91,93,86,46,84,53,77,103,123,59,False
96,10,33,114,83,58,48,100,55,82,True
112,62,68,14,25,113,96,123,100,95,False
45,123,7,72,106,97,98,105,1,128,False
105,34,63,71,95,21,23,29,19,5,False
34,20,45,82,63,105,60,91,74,41,True
129,20,105,48,17,54,121,19,49,47,False
10,50,13,43,123,21,14,98,74,105,False
53,65,86,69,8,59,98,74,110,113,True
46,121,20,19,48,41,86,111,13,29,True
33,14,112,41,65,34,40,89,78,123,False
89,40,74,100,98,106,112,123,14,21,True
82,65,59,86,38,90,20,41,33,96,False
46,20,58,83,67,12,119,25,97,26,True
10,14,58,2,82,90,73,105,80,41,False
90,41,20,100,29,92,19,14,26,70,True
13,45,42,97,26,56,90,129,79,123,False
9,19,40,25,113,41,86,69,31,106,True
106,20,10,61,85,21,25,19,65,112,False
33,35,112,82,88,70,69,26,85,90,False
72,7,10,47,106,120,8,55,123,65,False
58,70,69,19,25,33,17,41,45,98,False
65,19,82,97,123,74,100,10,137,128,False
40,20,80,69,106,17,19,5,33,48,False
82,64,86,49,46,20,19,119,69,95,True
90,120,128,41,58,129,83,123,93,13,True
19,101,38,109,20,86,93,29,3,123,False
90,110,121,89,137,106,9,62,80,95,True
123,97,100,35,63,137,112,41,92,19,True
95,72,26,43,60,82,71,128,25,58,True
41,26,66,69,46,90,70,101,96,58,True
114,62,41,97,66,96,95,69,120,110,False
63,21,100,96,13,90,97,65,27,93,True
90,86,31,95,92,74,110,136,91,113,True
138,105,100,123,18,111,70,17,2,53,False
41,65,113,21,80,38,56,53,26,96,True
38,74,82,27,58,49,62,80,65,69,False
80,45,41,86,17,113,13,100,21,96,True
112,106,5,93,14,17,1,53,96,90,False
19,113,119,69,41,6,26,102,78,128,True
25,85,129,121,90,1,58,123,78,98,False
21,65,86,56,96,106,94,66,84,123,True
19,101,38,109,20,86,93,29,3,123,False
74,69,56,14,58,88,20,19,94,66,True
21,7,83,123,22,20,45,48,104,90,False
83,41,112,49,58,98,48,123,21,97,False
100,48,21,25,114,138,14,43,72,7,False
97,71,45,44,28,4,21,19,91,10,False
90,51,45,15,22,106,64,105,129,46,False
137,58,14,62,93,89,86,97,53,106,False
128,135,21,98,65,41,26,74,129,20,False
14,113,128,112,13,69,93,84,30,43,True
46,17,65,48,29,33,97,7,105,32,False
92,19,94,20,74,109,68,106,58,97,False
66,120,78,41,65,29,106,123,82,26,False
10,105,96,100,21,41,110,49,26,14,False
114,27,120,26,1,72,13,56,102,73,True
120,112,72,10,61,93,62,83,35,129,False
79,48,70,126,97,69,80,64,106,26,False
72,62,86,129,54,25,123,39,26,100,False
51,86,19,93,14,82,23,47,97,30,False
21,88,102,5,106,20,14,105,59,33,True
120,114,20,93,66,22,100,123,112,54,True
95,49,112,135,33,123,129,67,20,35,False
38,58,123,41,137,7,21,93,45,22,False
53,65,86,69,8,59,98,74,110,113,True
21,5,100,7,14,48,66,58,49,98,True
113,98,3,129,53,12,123,69,100,59,True
89,19,3,98,13,41,126,83,119,136,True
71,83,39,110,93,123,78,21,41,128,False
120,26,65,123,113,29,121,45,17,8,False
21,136,98,1,23,105,79,69,74,82,False
90,60,83,59,113,123,112,1,49,120,False
82,80,56,14,29,34,135,53,112,89,True
1,87,13,88,112,65,123,19,29,14,False
82,17,88,105,112,53,98,95,123,19,True
82,45,109,136,74,53,19,95,98,97,False
98,48,112,121,47,99,20,19,126,21,True
44,96,83,123,13,90,10,39,21,98,True
123,68,13,42,80,48,39,62,33,58,False
80,69,41,58,47,82,26,74,96,65,True
12,26,106,57,76,41,68,7,88,43,True
21,17,123,97,65,106,5,19,102,47,False
19,74,106,95,75,13,63,83,123,80,False
76,7,29,27,25,95,106,123,20,14,True
95,51,121,112,21,48,26,78,71,39,True
93,110,91,7,19,41,77,22,71,26,False
120,62,90,93,33,72,85,88,26,95,True
46,20,107,33,88,136,106,19,137,95,False
82,45,109,136,74,53,19,95,98,97,False
106,100,25,98,112,97,22,8,83,123,True
7,78,105,65,46,74,123,82,26,137,False
13,128,5,82,71,112,25,96,68,47,False
21,66,19,69,14,82,71,45,96,94,False
13,86,3,137,25,49,121,112,19,93,False
74,25,129,53,123,21,78,86,14,17,False
93,65,98,86,129,102,113,26,96,47,True
98,123,66,15,46,69,41,83,71,17,False
15,128,69,106,84,46,20,123,120,98,False
26,29,70,13,72,20,91,106,2,138,False
135,70,27,72,36,114,25,110,129,97,True
67,105,20,21,96,22,26,110,112,73,False
21,72,79,33,7,22,96,113,121,85,False
67,123,66,98,106,28,13,112,86,48,True
30,69,29,73,74,93,82,86,97,66,False
20,123,82,106,48,100,41,65,22,47,True
82,45,27,98,63,123,113,97,48,5,False
58,123,98,74,61,71,20,21,106,46,False
65,48,38,85,114,41,51,106,98,20,False
74,20,17,10,19,113,66,71,93,14,True
114,19,60,126,68,137,17,31,1,20,True
120,71,20,136,1,10,64,102,3,126,True
90,69,105,14,41,113,26,33,7,6,False
126,123,67,78,100,41,66,21,88,13,False
105,106,71,10,112,100,120,73,26,33,False
69,43,41,123,66,82,62,129,26,76,False
95,106,71,66,21,129,25,121,45,93,True
10,56,45,100,86,66,22,69,25,21,True
48,26,105,97,13,78,123,45,39,41,True
114,14,66,60,17,106,28,62,86,70,False
46,20,123,96,21,120,33,129,110,54,False
9,46,112,41,61,106,26,53,47,93,False
123,22,21,129,20,76,27,25,29,75,True
65,22,6,96,20,71,112,78,106,10,False
82,5,78,137,90,17,20,86,98,41,True
35,20,137,129,14,21,45,63,39,71,True
66,69,113,80,19,13,71,98,48,45,False
20,28,86,82,78,29,46,123,121,63,False
66,87,69,48,120,135,83,45,49,16,True
89,26,79,15,120,69,14,92,74,20,False
95,113,86,20,29,66,121,96,1,47,True
70,45,90,98,66,120,91,48,112,97,True
7,78,105,65,46,74,123,82,26,137,False
90,46,98,121,66,137,96,79,10,112,True
97,58,69,21,20,137,66,14,65,102,True
82,105,71,43,32,58,73,49,60,119,True
1,110,90,129,53,97,86,26,120,10,False
10,105,96,100,21,41,110,49,26,14,False
106,70,90,40,88,29,123,41,20,43,False
25,85,74,97,65,69,20,76,90,10,False
98,22,65,5,69,19,121,112,33,7,False
138,41,105,25,102,66,120,46,136,112,False
47,48,71,103,82,7,121,73,92,69,False
74,129,12,123,110,106,45,10,136,112,True
114,123,113,74,103,82,105,106,96,112,True
33,14,112,41,65,34,40,89,78,123,False
25,23,21,85,76,105,113,83,129,10,False
69,48,5,90,17,98,7,3,94,65,False
76,113,136,112,85,129,56,66,86,98,False
81,66,106,97,128,98,72,95,90,45,False
129,26,74,106,93,33,105,65,80,1,True
74,31,68,19,41,53,69,79,98,10,False
128,65,26,94,49,41,105,106,69,72,True
102,26,21,69,98,20,129,51,123,41,False
98,58,41,39,110,113,71,33,95,53,True
48,33,49,9,28,80,75,71,17,69,True
106,90,126,105,1,62,26,69,76,21,False
62,21,102,13,4,98,30,86,22,93,True
114,43,10,26,66,69,91,93,106,56,True
21,5,100,7,14,48,66,58,49,98,True
25,135,83,79,32,7,65,58,95,98,True
66,74,95,102,65,41,137,121,128,40,True
5,10,34,61,26,58,129,94,74,69,False
21,97,91,15,65,43,112,10,69,113,True
15,14,19,106,65,105,96,41,112,26,True
7,78,105,65,46,74,123,82,26,137,False
33,19,65,97,82,41,29,79,106,26,False
105,25,69,8,21,68,26,41,113,129,True
69,64,22,105,41,1,114,20,65,60,False
61,102,86,70,33,73,119,3,106,78,False
98,90,123,48,20,89,14,66,97,106,True
106,110,100,55,48,129,123,90,10,76,False
120,114,20,93,66,22,100,123,112,54,True
106,20,123,21,94,22,33,19,41,90,False
17,21,123,89,129,106,138,3,69,10,True
17,62,41,78,45,1,96,72,90,26,False
33,19,65,97,82,41,29,79,106,26,False
10,105,96,100,21,41,110,49,26,14,False
70,110,17,112,53,38,135,7,22,56,True
22,49,91,135,48,93,19,20,43,114,True
100,49,46,101,110,90,96,65,67,71,True
65,82,110,59,98,91,14,106,48,19,True
100,120,47,26,41,63,7,23,29,86,True
106,40,20,10,120,39,93,105,57,91,True
23,65,71,112,95,39,121,6,96,100,False
69,98,121,41,100,13,26,89,112,65,False
126,25,14,123,77,21,90,26,100,73,False
18,53,69,91,129,13,68,63,2,123,True
78,64,12,90,23,51,120,25,123,104,True
78,20,25,101,47,100,76,112,67,135,False
90,35,98,138,18,25,53,26,41,23,False
19,66,72,39,113,93,86,58,69,102,False
25,19,93,20,112,26,71,123,1,106,False
71,121,59,113,36,96,79,100,41,13,False
83,102,26,10,106,93,86,14,113,112,False
29,63,34,5,25,113,110,106,138,129,True
19,51,123,48,129,46,97,3,15,105,False
25,95,3,28,53,57,79,138,74,10,False
106,45,97,121,1,113,72,137,112,107,True
76,138,45,108,48,67,64,26,22,112,False
68,33,18,83,71,25,100,29,26,138,False
104,121,64,71,59,29,37,103,49,138,True
41,123,72,106,21,23,86,97,10,65,True
93,64,71,69,106,48,66,78,90,17,True
93,106,105,91,47,69,22,19,63,40,False
90,120,128,41,58,129,83,123,93,13,True
19,101,38,109,20,86,93,29,3,123,False
90,110,121,89,137,106,9,62,80,95,True
126,35,123,71,121,45,12,105,96,69,False
106,110,100,55,48,129,123,90,10,76,False
106,20,123,21,94,22,33,19,41,90,False
17,21,123,89,129,106,138,3,69,10,True
97,33,20,41,7,83,105,106,25,67,True
101,136,25,77,14,67,45,51,120,33,False
102,25,5,98,88,21,97,48,72,7,False
20,25,101,21,78,14,26,47,13,60,False
39,8,14,129,86,97,59,138,65,46,True
98,123,129,27,10,1,71,66,106,33,False
62,26,102,129,48,114,100,113,123,33,False
17,95,123,121,29,27,39,20,41,65,False
120,114,20,93,66,22,100,123,112,54,True
62,26,112,97,67,96,68,10,49,21,True
21,58,71,106,123,137,69,45,10,76,True
89,26,56,90,96,7,41,20,68,39,False
10,19,22,96,26,25,21,53,106,86,False
41,80,26,86,129,21,65,106,14,88,True
105,106,80,14,93,48,27,83,13,55,False
106,100,25,98,112,97,22,8,83,123,True
114,105,59,86,98,90,112,68,46,40,False
14,66,21,123,41,48,61,112,53,3,False
97,72,21,19,1,7,66,9,96,41,False
13,105,41,97,14,10,19,98,45,90,False
57,48,98,21,123,106,53,20,1,97,False
128,26,33,95,49,82,18,5,86,21,True
21,136,98,1,23,105,79,69,74,82,False
95,112,74,53,93,13,20,89,65,98,True
10,105,96,100,21,41,110,49,26,14,False
69,64,22,105,41,1,114,20,65,60,False
35,47,27,62,113,51,82,26,49,95,False
10,14,58,2,82,90,73,105,80,41,False
10,128,123,69,28,110,39,21,113,97,False
95,72,26,43,60,82,71,128,25,58,True
56,20,86,102,120,93,27,49,74,123,False
25,33,20,98,19,48,26,90,58,129,False
90,21,19,41,92,48,106,100,69,123,True
97,129,65,26,41,73,106,138,62,69,True
41,5,123,38,97,73,26,58,49,89,True
82,5,78,137,90,17,20,86,98,41,True
102,123,65,49,82,106,58,51,10,33,True
92,51,66,94,120,95,22,20,105,112,False
17,67,45,79,69,21,58,39,129,10,True
98,58,41,39,110,113,71,33,95,53,True
21,102,20,95,13,120,94,96,26,90,False
106,90,126,105,1,62,26,69,76,21,False
62,21,102,13,4,98,30,86,22,93,True
25,5,69,106,90,82,47,26,17,136,False
93,64,71,69,106,48,66,78,90,17,True
123,17,26,29,10,48,104,71,105,7,True
82,87,105,25,129,39,58,71,80,46,True
3,112,100,67,98,10,53,33,26,126,True
74,20,17,10,19,113,66,71,93,14,True
82,119,86,28,54,129,26,6,14,106,True
82,71,15,48,26,43,10,69,66,88,True
67,123,96,66,82,22,3,26,21,94,False
120,114,20,93,66,22,100,123,112,54,True
17,62,41,78,45,1,96,72,90,26,False
105,1,65,69,13,17,78,71,45,94,True
106,110,100,55,48,129,123,90,10,76,False
65,48,38,85,114,41,51,106,98,20,False
126,82,105,77,66,113,45,73,19,102,True
129,111,58,63,97,51,56,65,59,69,True
138,100,88,121,71,114,112,19,41,45,False
14,138,106,48,5,10,2,25,51,26,True
10,14,58,2,82,90,73,105,80,41,False
65,74,46,88,21,54,138,47,86,69,True
61,14,15,13,72,17,91,136,3,56,True
41,13,87,96,29,98,61,112,93,14,False
96,105,10,65,90,72,100,22,1,55,True
137,86,48,83,90,80,19,17,56,20,True
65,129,123,48,13,93,119,45,106,57,False
137,22,90,15,20,121,66,41,96,11,True
114,13,112,20,98,96,25,48,97,86,True
123,45,76,98,90,126,112,66,97,41,False
98,123,66,15,46,69,41,83,71,17,False
10,56,45,100,86,66,22,69,25,21,True
76,105,62,45,48,113,33,20,93,86,True
21,65,58,48,82,120,90,53,95,71,False
126,26,112,41,69,39,114,88,53,129,True
48,26,19,98,137,93,5,96,123,39,False
86,26,43,69,89,113,135,42,2,123,False
69,72,48,120,90,20,78,13,19,89,True
82,65,59,86,38,90,20,41,33,96,False
10,136,20,49,106,21,83,86,98,137,False
41,20,92,83,49,9,97,45,51,13,True
25,85,129,121,90,1,58,123,78,98,False
89,26,90,17,129,39,3,25,79,28,False
123,86,98,3,12,41,99,121,66,90,True
81,66,106,97,128,98,72,95,90,45,False
82,121,88,97,43,90,5,28,21,98,False
25,85,129,121,90,1,58,123,78,98,False
20,88,71,39,48,46,121,107,28,65,True
112,39,3,93,105,106,69,45,121,11,True
114,13,112,20,98,96,25,48,97,86,True
67,72,105,29,43,21,129,20,90,26,True
82,64,86,49,46,20,19,119,69,95,True
33,15,113,13,105,74,94,109,26,112,True
17,112,62,68,41,48,30,120,97,71,True
128,51,26,69,6,22,14,27,67,21,True
41,123,72,106,21,23,86,97,10,65,True
93,64,71,69,106,48,66,78,90,17,True
97,86,102,20,46,48,14,17,69,72,False
49,58,14,76,71,90,97,86,5,10,False
97,85,27,15,107,41,71,21,121,39,True
13,71,111,47,73,106,86,28,26,10,False
21,65,58,48,82,120,90,53,95,71,False
126,72,41,49,123,25,136,13,138,29,True
17,26,138,97,41,25,136,58,71,22,False
25,21,105,82,110,39,64,102,54,135,True
126,96,121,67,90,54,86,88,21,13,True
25,90,14,20,41,106,2,114,66,135,True
48,26,105,97,13,78,123,45,39,41,True
41,105,29,26,13,69,40,123,59,71,True
76,91,29,65,63,28,101,60,8,111,True
97,121,66,69,94,93,138,84,108,13,False
22,123,33,1,82,113,71,20,95,96,False
106,20,123,21,94,22,33,19,41,90,False
33,65,71,39,41,13,19,3,21,67,False
41,86,71,60,25,126,45,67,20,69,True
69,53,66,1,13,106,40,26,33,41,False
41,110,113,119,97,21,9,106,8,28,False
13,66,65,67,96,49,20,105,69,89,False
86,47,66,96,56,93,85,113,3,29,True
48,26,19,98,137,93,5,96,123,39,False
48,26,105,97,13,78,123,45,39,41,True
33,65,71,39,41,13,19,3,21,67,False
67,47,19,60,87,41,25,76,123,96,True
96,21,47,123,80,119,129,90,63,20,True
98,53,106,84,6,13,41,112,14,78,False
21,66,112,74,97,136,105,129,98,25,False
126,25,14,123,77,21,90,26,100,73,False
20,25,101,21,78,14,26,47,13,60,False
103,110,129,135,10,21,5,71,120,73,False
18,71,91,17,98,65,59,72,80,79,True
106,86,14,54,20,70,69,123,46,9,True
106,26,97,94,41,113,21,100,65,48,False
58,128,129,21,10,94,98,72,105,74,True
103,138,29,63,114,36,20,100,5,41,True
90,25,66,100,14,58,18,72,106,69,False
89,26,99,7,2,100,74,75,70,47,True
112,14,86,82,21,28,80,10,123,100,True
90,56,58,26,129,69,100,65,113,98,True
72,7,10,47,106,120,8,55,123,65,False
13,68,93,123,96,105,97,40,89,98,False
21,51,104,90,120,137,129,5,123,1,True
57,48,98,21,123,106,53,20,1,97,False
90,123,112,26,70,106,21,66,10,88,False
67,105,69,66,113,21,7,26,126,94,False
48,80,69,112,15,129,20,105,113,1,True
48,120,15,88,58,6,105,33,66,113,False
62,26,112,97,67,96,68,10,49,21,True
39,97,105,46,96,137,123,69,18,20,True
20,70,97,19,64,90,15,27,106,71,True
20,13,123,100,48,46,45,135,106,86,True
72,41,74,33,2,98,86,100,105,70,False
47,65,106,18,123,20,110,100,19,41,False
90,123,10,100,57,65,97,112,39,102,False
78,53,20,23,10,41,14,71,74,55,True
13,41,128,72,97,20,7,93,68,113,False
123,86,98,3,12,41,99,121,66,90,True
61,53,63,95,26,105,76,97,65,48,True
53,20,102,35,46,106,21,93,103,60,False
63,85,13,20,21,113,65,97,123,76,True
69,48,5,90,17,98,7,3,94,65,False
13,54,71,80,92,8,105,97,58,106,True
45,123,7,72,106,97,98,105,1,128,False
48,72,106,97,88,82,26,74,65,129,False
98,46,114,53,20,31,112,95,74,2,True
14,113,128,112,13,69,93,84,30,43,True
72,13,33,138,58,14,46,120,21,121,False
74,48,53,26,2,47,14,135,128,111,False
123,26,80,70,19,72,74,2,65,97,True
95,7,136,128,26,20,87,100,28,46,False
13,8,26,129,65,120,123,30,78,73,True
8,7,20,100,21,105,102,120,78,72,True
21,86,120,80,72,25,71,69,7,123,False
18,22,43,97,20,13,136,71,137,10,False
23,92,62,55,70,89,71,15,22,19,True
101,98,13,72,20,85,121,135,18,34,False
56,106,90,123,111,78,13,48,101,86,False
21,97,123,5,7,68,23,71,55,32,False
59,65,10,45,97,112,114,53,19,8,True
41,80,26,86,129,21,65,106,14,88,True
21,91,123,112,106,90,100,48,26,98,True
90,80,7,10,14,120,123,20,98,8,True
14,38,123,113,105,96,25,98,83,110,False
90,110,96,25,53,1,100,137,26,98,False
19,119,106,20,112,1,21,45,74,100,True
98,68,19,41,21,106,13,86,20,82,False
112,51,68,25,14,74,28,41,110,26,True
21,98,112,88,82,65,19,110,42,113,True
53,69,20,137,25,82,61,65,1,26,True
21,29,112,59,63,93,129,85,97,106,False
1,71,39,20,98,112,14,121,13,41,False
62,74,63,97,41,40,129,23,93,26,False
107,71,2,48,121,23,105,95,29,72,False
19,51,123,48,129,46,97,3,15,105,False
73,53,129,26,21,105,137,123,10,104,True
28,35,100,18,71,25,47,19,129,27,False
23,5,113,26,13,76,121,41,100,21,True
76,105,62,45,48,113,33,20,93,86,True
98,90,123,48,20,89,14,66,97,106,True
90,51,45,15,22,106,64,105,129,46,False
22,123,33,1,82,113,71,20,95,96,False
41,110,138,106,104,49,65,19,1,21,False
78,64,12,90,23,51,120,25,123,104,True
63,105,21,11,51,8,101,39,114,97,True
67,105,20,21,96,22,26,110,112,73,False
65,71,45,15,18,25,86,105,106,42,True
63,13,100,62,129,78,110,93,121,61,False
72,41,74,33,2,98,86,100,105,70,False
47,65,106,18,123,20,110,100,19,41,False
90,123,10,100,57,65,97,112,39,102,False
15,128,69,106,84,46,20,123,120,98,False
47,65,106,18,123,20,110,100,19,41,False
90,123,10,100,57,65,97,112,39,102,False
15,5,29,20,82,71,86,6,14,13,False
120,123,98,10,96,33,66,54,53,101,True
10,13,31,21,107,89,123,79,96,76,False
25,23,21,85,76,105,113,83,129,10,False
46,112,72,88,82,136,25,100,92,93,False
66,83,70,137,69,105,35,53,41,98,True
26,76,102,66,1,93,20,14,19,69,False
48,27,105,97,90,47,19,13,1,121,True
16,21,105,73,65,53,106,69,82,20,True
41,98,19,5,33,65,96,89,45,21,False
1,39,136,86,47,65,67,20,113,104,True
137,110,113,65,13,17,129,114,8,68,True
105,69,110,17,93,98,45,10,19,3,False
97,26,72,95,47,126,82,100,66,98,True
76,71,21,128,48,10,26,64,55,106,False
67,83,86,46,78,8,75,21,13,19,True
23,5,113,26,13,76,121,41,100,21,True
76,105,62,45,48,113,33,20,93,86,True
89,71,20,33,102,98,62,8,76,3,True
22,71,75,67,78,129,48,106,20,112,False
113,26,27,67,100,95,45,68,60,13,False
123,13,47,8,69,14,50,113,105,35,False
76,121,26,136,71,45,120,69,10,33,False
136,98,90,27,19,123,10,55,106,83,False
39,45,14,33,113,69,48,105,90,106,False
22,123,33,1,82,113,71,20,95,96,False
18,22,43,97,20,13,136,71,137,10,False
10,13,72,82,66,56,49,95,110,106,False
25,90,14,20,41,106,2,114,66,135,True
48,26,105,97,13,78,123,45,39,41,True
33,65,71,39,41,13,19,3,21,67,False
21,58,71,106,123,137,69,45,10,76,True
106,98,21,26,10,53,135,71,77,113,True
2,66,88,25,113,67,86,58,13,43,False
21,102,20,95,13,120,94,96,26,90,False
120,51,6,90,106,46,26,20,74,98,False
90,82,41,29,105,13,62,66,21,89,True
90,14,67,61,97,82,105,29,113,62,False
76,53,71,89,69,98,90,61,79,82,True
90,47,19,96,1,16,3,8,120,105,True
90,13,98,26,8,41,91,40,129,61,False
90,20,71,94,106,13,45,69,123,10,True
8,98,26,17,90,13,96,68,67,69,True
104,40,26,59,93,72,106,123,80,1,True
21,26,113,123,137,41,69,83,46,72,False
58,65,121,1,136,71,83,25,105,89,True
109,86,65,96,5,95,112,47,19,13,False
10,136,20,49,106,21,83,86,98,137,False
25,63,40,105,66,65,99,74,37,48,False
25,43,27,51,69,121,29,114,74,123,True
45,123,7,72,106,97,98,105,1,128,False
66,120,78,41,65,29,106,123,82,26,False
69,64,22,105,41,1,114,20,65,60,False
120,69,96,65,21,25,129,86,107,68,True
28,66,15,20,46,90,114,14,63,97,False
25,20,83,65,22,17,98,64,109,69,True
21,39,53,40,41,14,123,22,20,25,True
112,62,68,14,25,113,96,123,100,95,False
41,65,112,23,96,98,7,5,93,21,False
7,78,105,65,46,74,123,82,26,137,False
90,29,45,51,25,39,100,5,82,80,True
21,97,123,5,7,68,23,71,55,32,False
61,112,26,110,1,80,72,14,48,69,True
91,83,19,60,95,123,40,18,29,49,False
31,123,13,12,14,114,41,120,82,65,True
129,20,105,48,17,54,121,19,49,47,False
123,96,74,89,65,80,3,7,14,47,False
89,121,71,13,66,21,106,91,15,19,False
73,113,65,19,69,21,114,26,15,120,True
41,59,123,20,129,46,51,100,33,106,True
120,54,25,65,2,51,129,10,82,114,True
114,3,76,47,63,65,137,22,95,31,True
53,86,136,96,10,47,65,106,100,41,False
112,85,49,56,38,110,62,129,13,41,True
13,20,71,4,49,98,28,105,100,21,False
41,20,92,83,49,9,97,45,51,13,True
61,45,114,34,10,106,66,21,63,97,True
69,79,100,135,25,97,53,98,65,93,True
65,69,63,5,98,106,123,97,46,58,True
81,66,106,97,128,98,72,95,90,45,False
95,112,74,53,93,13,20,89,65,98,True
74,31,68,19,41,53,69,79,98,10,False
95,5,62,113,43,15,20,26,97,59,True
25,33,20,98,19,48,26,90,58,129,False
97,83,114,106,39,98,100,47,105,138,True
97,14,25,19,21,58,96,41,106,20,False
114,62,41,97,66,96,95,69,120,110,False
93,65,98,86,129,102,113,26,96,47,True
97,65,90,63,86,93,77,120,31,19,True
98,22,65,5,69,19,121,112,33,7,False
112,85,49,56,38,110,62,129,13,41,True
20,26,99,10,71,28,112,53,66,48,False
22,108,123,89,14,95,88,20,77,21,True
106,71,121,29,48,35,96,75,21,10,True
33,128,100,35,95,126,20,107,105,10,False
23,71,20,69,56,13,88,98,105,48,True
48,83,129,17,105,54,25,20,90,135,False
94,71,13,92,66,35,75,56,69,113,False
98,58,41,39,110,113,71,33,95,53,True
13,129,71,48,123,113,62,110,15,41,False
25,21,105,82,110,39,64,102,54,135,True
16,21,105,73,65,53,106,69,82,20,True
80,69,41,58,47,82,26,74,96,65,True
123,106,69,53,129,27,83,74,56,14,False
106,70,90,40,88,29,123,41,20,43,False
88,65,129,67,21,58,25,98,105,48,True
13,105,41,97,14,10,19,98,45,90,False
25,65,105,69,82,47,19,114,59,42,False
90,21,27,68,41,48,26,100,43,28,True
98,71,10,106,26,112,7,83,46,72,True
106,82,21,79,60,112,100,98,67,88,False
78,64,12,90,23,51,120,25,123,104,True
63,105,21,11,51,8,101,39,114,97,True
20,13,123,100,48,46,45,135,106,86,True
126,25,14,123,77,21,90,26,100,73,False
22,129,93,71,112,23,35,19,30,73,True
103,110,129,135,10,21,5,71,120,73,False
105,34,63,71,95,21,23,29,19,5,False
10,105,96,100,21,41,110,49,26,14,False
13,68,93,123,96,105,97,40,89,98,False
90,21,19,41,92,48,106,100,69,123,True
137,22,90,15,20,121,66,41,96,11,True
80,5,41,82,105,138,13,20,112,14,False
58,74,86,137,44,19,48,20,90,112,False
90,21,27,68,41,48,26,100,43,28,True
76,51,68,41,98,27,96,106,48,73,False
20,80,101,49,14,19,47,111,68,109,False
136,129,41,120,123,14,26,105,65,114,False
90,60,83,59,113,123,112,1,49,120,False
74,101,96,30,95,11,20,106,86,78,True
48,26,105,97,13,78,123,45,39,41,True
62,26,112,97,67,96,68,10,49,21,True
113,136,21,71,38,43,14,19,76,68,False
57,33,76,105,46,15,100,112,21,22,True
97,19,33,28,82,112,71,1,129,22,True
114,19,60,126,68,137,17,31,1,20,True
106,65,40,19,10,13,71,41,20,21,True
95,129,31,26,120,76,19,48,23,66,False
21,65,86,56,96,106,94,66,84,123,True
13,54,71,80,92,8,105,97,58,106,True
1,69,53,21,26,82,48,101,112,98,True
21,7,83,123,22,20,45,48,104,90,False
95,92,123,137,114,121,21,68,80,69,True
69,40,100,25,49,1,121,53,129,17,True
74,19,91,112,70,65,20,135,95,80,False
28,79,41,26,106,74,113,136,121,14,False
13,105,41,97,14,10,19,98,45,90,False
10,19,22,96,26,25,21,53,106,86,False
97,65,90,63,86,93,77,120,31,19,True
82,64,86,49,46,20,19,119,69,95,True
41,9,104,13,105,86,89,14,3,39,False
46,123,90,129,113,110,120,3,93,7,False
21,71,25,66,113,90,106,94,121,69,True
