r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
59,97,86,20,94,93,135,66,33,47,True
9,45,112,90,89,49,119,123,129,93,True
120,111,135,138,41,15,53,48,26,137,True
78,123,86,4,13,46,129,105,9,95,True
69,41,129,13,66,113,96,83,74,49,False
94,66,17,20,69,32,26,33,15,98,True
94,66,17,20,69,32,26,33,15,98,True
47,58,96,21,41,113,98,26,71,106,False
19,94,45,33,98,106,67,69,105,26,True
46,105,41,7,49,93,120,129,26,123,True
129,45,63,41,80,11,40,137,26,49,True
94,107,86,28,49,59,98,101,5,82,True
5,19,47,8,17,25,138,71,68,41,True
48,136,66,96,35,39,95,33,28,26,True
95,15,5,13,136,96,72,93,47,45,False
41,112,57,65,13,49,123,64,93,59,True
98,41,65,105,21,10,49,50,26,123,False
82,45,28,50,114,97,65,106,1,86,False
1,112,20,13,114,10,26,123,19,15,True
110,71,26,1,96,46,79,20,69,48,False
41,121,135,105,98,56,129,39,62,86,False
19,119,95,112,22,82,31,86,13,15,False
120,111,135,138,41,15,53,48,26,137,True
20,114,10,129,9,82,86,41,15,138,False
7,90,26,93,96,137,83,65,61,129,True
48,58,79,98,128,110,123,49,105,25,True
10,61,26,96,21,136,98,49,110,44,False
89,102,97,26,120,85,21,60,137,10,True
1,86,106,26,49,109,105,13,55,33,False
1,112,20,13,114,10,26,123,19,15,True
89,63,13,49,58,96,98,20,12,105,False
69,48,17,65,26,83,110,18,15,13,True
82,5,93,88,69,49,19,120,48,79,True
89,21,58,90,49,40,86,11,55,138,False
113,28,100,20,106,21,13,86,26,49,False
93,30,53,112,29,15,129,62,114,86,True
98,85,20,120,6,105,26,78,15,18,True
113,88,106,5,112,96,20,97,7,54,False
1,112,20,13,114,10,26,123,19,15,True
95,26,20,74,59,21,58,65,19,82,True
106,97,65,45,1,57,20,19,49,15,True
28,138,106,58,95,74,10,69,79,105,False
106,71,58,94,69,80,86,89,112,88,True
93,105,98,27,112,13,97,65,49,138,True
82,20,98,47,128,95,26,78,120,86,False
26,103,110,41,97,65,106,82,3,47,True
114,120,94,47,20,51,39,49,105,98,True
12,83,98,39,114,19,47,113,121,41,True
41,123,137,83,21,20,86,35,42,96,True
47,14,44,106,66,90,121,26,114,55,True
93,105,98,27,112,13,97,65,49,138,True
69,41,129,13,66,113,96,83,74,49,False
5,59,38,6,45,86,11,3,96,63,False
82,23,45,105,107,19,20,48,90,2,True
89,5,30,120,29,94,53,86,49,59,False
93,21,62,74,112,98,89,123,96,20,False
95,15,5,13,136,96,72,93,47,45,False
41,112,57,65,13,49,123,64,93,59,True
73,65,20,98,14,113,88,12,46,29,True
106,49,105,47,97,65,96,95,112,98,True
59,96,93,5,20,65,58,49,129,46,False
106,31,14,113,78,18,26,20,50,29,True
112,1,45,113,61,13,93,26,20,137,True
1,100,58,137,112,10,65,98,21,129,True
22,5,66,93,23,49,86,39,9,89,False
5,123,96,48,62,41,86,45,129,74,False
3,39,137,10,101,58,106,98,93,56,True
47,58,96,21,41,113,98,26,71,106,False
19,94,45,33,98,106,67,69,105,26,True
46,105,41,7,49,93,120,129,26,123,True
78,49,53,106,86,15,98,114,65,102,False
97,27,33,93,106,65,136,120,135,46,True
94,66,17,20,69,32,26,33,15,98,True
41,121,135,105,98,56,129,39,62,86,False
123,85,129,76,95,39,71,128,121,73,True
82,45,9,78,17,90,20,98,21,86,False
12,83,98,39,114,19,47,113,121,41,True
80,48,123,62,55,135,93,45,26,137,True
39,26,58,102,93,84,48,120,20,14,True
106,97,105,123,10,41,37,71,79,13,True
78,49,53,106,86,15,98,114,65,102,False
70,40,44,17,90,114,106,14,59,15,False
55,114,107,65,95,15,67,105,30,23,True
110,26,96,123,41,105,65,60,82,114,False
12,86,120,7,112,41,53,47,11,68,True
30,35,28,86,13,50,82,29,70,26,False
30,7,47,85,1,14,41,136,29,113,True
93,105,98,27,112,13,97,65,49,138,True
69,41,129,13,66,113,96,83,74,49,False
20,102,86,1,13,138,40,19,22,21,False
98,21,89,97,71,18,79,129,13,5,True
82,28,71,49,33,89,20,66,98,21,False
76,105,78,93,20,41,45,21,107,80,False
9,45,112,90,89,49,119,123,129,93,True
25,98,74,66,105,129,14,123,120,110,True
47,58,96,21,41,113,98,26,71,106,False
120,111,135,138,41,15,53,48,26,137,True
56,79,49,89,120,22,88,93,66,65,False
12,86,120,7,112,41,53,47,11,68,True
19,119,95,112,22,82,31,86,13,15,False
93,55,136,58,90,15,84,49,4,56,True
43,66,113,20,65,49,48,106,9,123,True
82,23,45,105,107,19,20,48,90,2,True
49,95,26,109,126,98,79,25,39,41,False
15,20,113,38,123,69,17,21,121,49,False
41,85,86,29,15,106,100,20,10,61,False
80,114,86,49,120,110,26,84,56,55,False
98,41,65,105,21,10,49,50,26,123,False
49,51,27,106,95,129,20,121,25,82,False
95,65,40,86,39,100,113,80,26,94,False
97,121,106,112,41,114,20,105,28,48,False
38,86,58,39,10,1,112,96,26,34,True
13,1,29,85,27,98,120,48,20,105,False
47,14,62,10,35,65,120,66,49,25,False
40,10,82,29,93,74,69,26,20,41,False
48,105,13,96,129,10,14,87,113,112,True
82,46,60,26,33,112,83,48,126,135,True
92,74,123,96,105,58,38,13,48,65,False
19,33,20,94,90,1,65,69,49,123,True
87,100,106,102,89,13,20,95,2,45,False
46,21,73,26,93,41,123,15,22,40,True
26,46,66,21,29,20,69,35,59,98,False
129,85,49,138,10,17,112,105,82,41,True
21,69,66,49,73,120,20,96,89,105,True
21,14,25,71,80,123,49,20,48,22,True
7,19,20,14,10,5,136,126,71,1,True
58,73,20,98,25,90,45,110,14,19,False
93,105,19,97,39,72,20,49,41,22,False
105,20,104,99,10,4,58,97,21,71,False
106,74,65,71,43,14,9,45,38,73,True
114,26,69,74,39,113,99,66,13,102,False
105,43,63,25,14,82,19,32,33,66,True
9,7,20,25,1,95,111,53,112,23,True
93,64,90,26,49,48,13,110,123,89,True
136,96,41,20,49,21,13,14,94,79,True
104,71,123,47,10,9,64,74,49,41,False
62,22,5,95,38,13,67,43,37,21,True
79,69,98,1,74,6,71,49,86,53,True
48,39,123,96,20,9,119,41,22,28,True
45,59,110,48,86,70,106,98,58,65,False
13,26,60,48,123,57,45,129,95,121,False
39,21,96,85,41,16,123,83,48,98,False
94,20,86,13,29,21,83,105,38,1,False
83,90,43,138,19,39,123,58,129,32,True
54,45,50,135,51,90,10,106,105,40,True
13,1,29,85,27,98,120,48,20,105,False
13,105,28,20,113,106,73,100,138,9,True
13,40,69,138,74,71,48,137,73,123,True
9,7,20,25,1,95,111,53,112,23,True
106,45,71,33,114,51,53,90,10,112,False
106,22,33,114,21,83,26,96,89,128,True
33,26,129,63,128,106,45,69,73,123,False
47,20,114,15,26,1,29,90,58,91,True
9,14,82,19,86,93,105,22,20,97,False
89,121,79,45,21,20,77,49,48,26,False
111,26,41,98,25,20,1,129,76,21,False
63,49,22,26,100,120,45,21,20,113,False
45,18,65,98,16,66,106,119,61,12,True
19,83,47,10,110,20,21,137,89,39,False
121,129,1,71,76,13,45,4,86,98,True
98,13,105,66,95,76,80,41,30,86,False
93,74,26,88,49,47,41,20,13,86,True
49,121,12,62,111,129,103,27,70,59,True
20,72,41,74,3,93,78,105,65,19,True
13,88,58,9,10,17,56,105,80,27,True
19,45,7,82,64,74,123,66,41,98,False
86,20,48,14,98,50,45,21,123,10,True
50,47,53,19,94,1,14,66,49,69,False
49,20,58,94,39,106,69,66,105,10,True
86,82,20,47,1,4,90,112,10,15,True
136,10,80,69,86,13,20,41,123,60,False
43,3,86,48,105,20,7,123,104,39,False
22,48,123,33,114,89,72,126,88,49,True
61,8,47,33,86,80,65,72,90,100,False
129,13,84,1,45,10,22,74,14,33,True
73,22,121,98,20,58,45,41,29,135,False
113,83,26,49,74,15,25,100,93,114,True
14,114,111,15,19,49,80,45,73,40,False
71,111,123,76,41,26,96,3,93,33,False
98,105,51,93,49,47,110,41,97,14,True
96,45,43,82,1,86,97,98,72,20,False
48,17,65,26,129,33,88,20,80,1,False
45,59,110,48,86,70,106,98,58,65,False
121,53,129,56,10,82,45,71,21,25,False
41,56,74,121,19,123,39,71,21,129,False
65,98,13,95,58,96,106,49,123,93,False
126,41,30,61,65,93,13,123,47,26,False
101,86,25,93,96,4,31,46,71,33,False
48,105,20,97,13,10,87,21,112,114,True
9,14,82,19,86,93,105,22,20,97,False
49,20,58,94,39,106,69,66,105,10,True
26,135,40,63,10,74,45,105,41,96,False
88,46,14,98,71,39,80,48,90,41,True
121,93,14,90,110,13,64,119,49,21,False
58,41,112,19,106,1,65,59,79,98,True
120,49,48,112,20,90,105,96,10,33,False
46,98,121,58,106,15,123,70,129,101,True
137,53,26,10,69,39,14,71,92,73,True
1,129,97,120,58,80,128,123,23,19,True
48,97,26,20,114,106,58,129,68,46,True
18,68,120,9,28,89,20,55,106,62,True
48,123,49,25,65,46,20,92,23,69,True
98,45,26,25,69,95,75,110,107,120,False
41,69,96,30,82,17,31,28,105,63,True
43,65,114,137,27,93,83,112,71,49,False
13,10,90,123,136,45,20,112,126,94,True
87,105,46,22,69,33,19,3,17,8,True
93,9,86,78,106,47,91,100,8,120,True
4,49,69,53,39,94,7,73,66,80,False
105,21,5,22,73,74,45,26,48,129,False
105,35,96,93,79,41,26,98,59,62,False
53,33,2,43,93,86,58,13,70,49,False
107,20,123,135,41,105,96,22,58,93,True
1,123,128,85,49,19,112,41,110,45,True
48,126,26,85,28,34,45,1,33,86,True
128,93,82,97,45,120,25,129,27,91,False
12,112,136,66,17,15,27,19,13,10,False
110,95,105,90,98,17,40,129,10,21,False
58,112,25,19,82,93,105,98,49,26,False
110,19,4,106,20,34,93,58,28,98,False
13,98,71,41,105,120,48,28,136,112,False
41,14,20,96,82,98,120,19,113,26,False
13,26,18,92,71,69,123,97,48,105,True
98,26,100,25,93,67,106,55,74,110,True
128,19,45,6,49,110,10,20,114,69,False
106,22,33,114,21,83,26,96,89,128,True
33,26,129,63,128,106,45,69,73,123,False
22,123,2,71,93,49,26,41,58,7,True
123,49,41,106,20,21,66,47,19,4,True
98,20,65,96,10,105,110,97,41,114,True
17,105,114,1,15,7,41,14,123,45,False
39,136,21,73,129,98,20,65,10,14,True
106,114,29,59,103,98,120,65,82,112,False
129,5,65,13,48,51,69,138,45,41,False
15,20,95,19,71,10,98,64,136,76,False
89,40,123,69,82,2,25,66,93,65,True
40,88,54,82,71,73,90,114,105,17,True
13,14,65,12,78,97,20,84,123,93,True
93,9,86,78,106,47,91,100,8,120,True
15,71,20,49,39,106,65,114,80,10,True
56,97,19,25,103,93,17,123,64,129,False
14,95,91,106,47,69,19,35,70,37,False
106,21,25,70,20,53,2,26,95,98,True
121,49,129,10,19,47,123,100,46,71,True
136,14,21,106,4,98,29,65,93,58,False
39,69,95,20,72,15,105,17,135,91,False
48,123,49,25,65,46,20,92,23,69,True
25,20,49,26,67,43,136,96,45,18,False
98,26,100,25,93,67,106,55,74,110,True
128,19,45,6,49,110,10,20,114,69,False
63,82,26,85,39,25,68,65,84,48,False
12,62,58,25,49,90,70,69,105,136,False
49,123,26,97,71,43,45,41,112,14,True
56,93,71,135,31,25,19,95,26,129,True
25,71,21,136,82,97,79,63,53,26,True
106,114,29,59,103,98,120,65,82,112,False
129,5,65,13,48,51,69,138,45,41,False
17,90,26,97,80,4,15,123,120,53,True
76,51,35,26,129,137,66,71,46,41,False
13,14,65,12,78,97,20,84,123,93,True
120,105,100,15,48,74,128,136,86,1,False
61,105,114,96,31,21,107,112,53,93,True
100,45,42,49,36,114,6,105,33,69,False
14,5,26,54,98,18,20,19,80,15,True
1,129,97,120,58,80,128,123,23,19,True
106,22,33,114,21,83,26,96,89,128,True
33,26,129,63,128,106,45,69,73,123,False
76,51,35,26,129,137,66,71,46,41,False
93,111,137,97,33,13,49,65,66,82,False
17,5,26,49,95,86,47,45,106,93,False
76,51,35,26,129,137,66,71,46,41,False
41,112,27,106,49,72,48,21,33,17,True
46,19,39,58,21,41,65,26,32,13,False
44,20,25,123,19,58,26,129,89,32,False
21,13,58,96,65,10,26,98,113,31,True
94,14,31,49,120,17,88,109,69,72,True
1,120,20,97,27,46,71,41,40,86,False
95,107,13,20,96,62,21,129,114,98,True
93,31,65,98,106,49,105,39,3,1,True
80,7,62,8,88,105,66,41,34,129,True
2,123,46,66,126,14,71,87,10,59,False
17,129,128,5,93,39,102,71,9,98,False
97,121,93,72,106,49,111,53,21,10,False
39,69,95,20,72,15,105,17,135,91,False
95,33,91,14,41,13,26,48,20,69,False
43,70,106,58,86,21,123,71,23,73,False
98,45,26,25,69,95,75,110,107,120,False
98,105,51,93,49,47,110,41,97,14,True
40,88,54,82,71,73,90,114,105,17,True
13,14,65,12,78,97,20,84,123,93,True
93,9,86,78,106,47,91,100,8,120,True
21,13,58,96,65,10,26,98,113,31,True
41,120,114,47,66,90,138,49,20,95,True
43,123,114,97,89,120,31,105,136,41,True
106,129,20,26,25,89,27,33,97,19,True
49,20,58,94,39,106,69,66,105,10,True
58,41,112,19,106,1,65,59,79,98,True
137,51,10,49,105,70,26,20,76,98,True
93,64,90,26,49,48,13,110,123,89,True
113,62,105,94,49,70,98,26,123,102,False
93,86,64,39,97,106,26,10,21,49,True
93,45,21,20,78,47,80,14,37,4,False
73,49,13,121,3,29,65,82,98,33,True
93,74,26,88,49,47,41,20,13,86,True
73,19,21,56,31,1,110,29,39,105,True
93,20,76,98,105,10,69,71,45,49,True
1,96,123,39,105,46,26,100,64,49,False
12,112,136,66,17,15,27,19,13,10,False
10,26,62,14,123,93,40,49,97,21,False
39,136,21,73,129,98,20,65,10,14,True
53,8,40,98,22,137,93,74,51,112,True
70,20,114,39,69,129,9,105,1,120,True
98,26,65,21,49,18,20,90,47,96,True
1,20,96,98,129,105,58,70,17,49,True
18,123,47,96,119,17,83,46,26,14,True
98,20,65,96,10,105,110,97,41,114,True
48,105,13,96,129,10,14,87,113,112,True
13,111,93,138,96,69,5,123,106,10,True
126,100,48,97,20,13,26,45,102,41,False
106,45,71,33,114,51,53,90,10,112,False
120,5,20,10,98,1,53,22,97,26,True
41,112,27,106,49,72,48,21,33,17,True
46,19,39,58,21,41,65,26,32,13,False
48,105,20,97,13,10,87,21,112,114,True
1,20,96,98,129,105,58,70,17,49,True
58,112,25,19,82,93,105,98,49,26,False
48,80,20,84,101,45,89,49,19,65,False
9,14,82,19,86,93,105,22,20,97,False
48,105,13,96,129,10,14,87,113,112,True
46,20,129,65,113,136,106,49,112,41,False
95,105,72,120,114,47,80,93,123,20,False
98,49,48,5,7,1,123,82,108,114,True
1,110,97,123,33,94,45,3,135,25,True
50,18,135,19,121,136,33,11,20,93,False
18,3,14,65,13,50,59,78,89,105,False
19,123,110,106,93,8,13,112,20,96,True
120,123,58,129,89,45,97,106,27,18,True
9,66,94,96,120,138,69,29,65,82,False
19,28,45,10,22,60,9,71,136,41,True
87,105,46,22,69,33,19,3,17,8,True
65,93,72,82,62,39,86,77,45,70,True
55,93,49,26,62,129,65,20,48,47,True
10,98,123,106,58,93,27,46,65,97,True
90,105,54,129,19,126,123,89,33,80,False
33,1,49,41,86,136,76,72,123,94,False
10,59,123,14,135,114,22,30,47,49,False
49,76,111,100,48,93,86,88,33,90,False
49,97,71,48,43,119,129,106,123,10,False
58,73,20,98,25,90,45,110,14,19,False
112,19,113,93,13,126,105,87,129,102,False
98,85,138,14,20,136,91,120,82,128,True
21,13,58,96,65,10,26,98,113,31,True
18,3,14,65,13,50,59,78,89,105,False
79,105,1,29,106,26,20,46,49,13,True
10,96,20,21,74,95,135,43,136,97,False
46,28,113,136,65,114,97,62,71,3,True
20,72,41,74,3,93,78,105,65,19,True
33,94,13,14,105,73,110,58,43,61,True
69,106,41,58,53,17,74,96,3,1,False
94,20,86,13,29,21,83,105,38,1,False
93,26,13,29,33,48,45,120,20,14,True
49,105,91,104,136,7,97,58,47,11,True
4,28,23,58,123,97,93,65,98,63,False
13,88,58,9,10,17,56,105,80,27,True
21,63,136,66,137,45,126,71,49,129,True
33,94,13,14,105,73,110,58,43,61,True
16,48,45,90,123,138,22,65,1,97,False
19,45,7,82,64,74,123,66,41,98,False
86,74,107,41,82,110,14,33,94,97,True
137,105,70,7,40,63,82,45,21,65,False
49,13,100,105,6,56,110,71,10,46,True
106,19,10,45,40,38,123,46,76,21,True
58,41,33,20,98,94,100,49,97,45,True
22,53,58,15,137,106,95,20,62,40,False
43,3,86,48,105,20,7,123,104,39,False
39,69,95,20,72,15,105,17,135,91,False
69,53,5,89,25,74,114,47,48,136,False
43,70,106,58,86,21,123,71,23,73,False
20,25,126,129,49,123,90,48,23,105,False
45,94,49,126,121,120,69,105,71,21,False
19,26,47,106,89,13,123,28,20,63,False
108,107,20,22,39,65,21,120,89,98,False
106,86,98,93,123,60,112,111,90,41,True
1,110,97,123,33,94,45,3,135,25,True
49,17,68,88,33,42,58,96,20,34,False
20,72,41,74,3,93,78,105,65,19,True
33,94,13,14,105,73,110,58,43,61,True
40,88,54,82,71,73,90,114,105,17,True
13,14,65,12,78,97,20,84,123,93,True
49,137,71,97,74,4,20,53,106,77,False
59,71,129,62,21,39,86,97,49,58,False
120,5,20,10,98,1,53,22,97,26,True
95,107,13,20,96,62,21,129,114,98,True
98,41,121,86,120,82,30,45,112,39,True
10,26,62,14,123,93,40,49,97,21,False
110,95,105,90,98,17,40,129,10,21,False
105,77,33,17,21,18,20,107,86,96,False
48,22,20,129,26,123,63,114,97,120,False
49,17,68,88,33,42,58,96,20,34,False
45,7,137,41,65,96,128,58,13,93,False
20,72,41,74,3,93,78,105,65,19,True
98,26,65,21,49,18,20,90,47,96,True
39,69,48,119,105,20,54,55,123,106,False
74,49,51,68,41,96,89,19,106,43,False
19,83,47,10,110,20,21,137,89,39,False
74,26,123,82,96,65,20,48,39,21,True
121,129,1,71,76,13,45,4,86,98,True
14,37,25,88,4,19,93,45,43,34,False
46,17,29,14,123,88,95,13,40,59,False
105,76,29,95,72,96,74,53,41,123,True
96,45,43,82,1,86,97,98,72,20,False
13,88,58,9,10,17,56,105,80,27,True
26,57,21,105,39,19,74,95,98,65,True
96,113,10,80,123,19,58,112,41,120,False
58,112,25,19,82,93,105,98,49,26,False
48,80,20,84,101,45,89,49,19,65,False
13,112,20,19,109,62,21,26,12,31,False
13,1,29,85,27,98,120,48,20,105,False
49,123,26,97,71,43,45,41,112,14,True
15,26,113,105,21,98,123,17,93,86,False
10,5,114,128,60,89,86,71,63,106,False
66,100,48,123,106,18,49,21,26,20,True
106,22,33,114,21,83,26,96,89,128,True
33,26,129,63,128,106,45,69,73,123,False
129,105,53,81,18,113,119,101,21,95,True
62,22,5,95,38,13,67,43,37,21,True
95,105,72,120,114,47,80,93,123,20,False
21,29,41,138,126,93,40,69,79,13,False
47,20,114,15,26,1,29,90,58,91,True
16,48,45,90,123,138,22,65,1,97,False
39,86,58,49,48,93,74,105,98,26,True
106,114,29,59,103,98,120,65,82,112,False
129,27,94,98,90,123,5,74,41,49,False
87,105,46,22,69,33,19,3,17,8,True
121,17,136,37,72,62,137,21,79,71,True
43,20,21,8,97,129,58,79,82,15,False
90,105,54,129,19,126,123,89,33,80,False
129,85,49,138,10,17,112,105,82,41,True
21,69,66,49,73,120,20,96,89,105,True
13,21,98,1,123,76,41,3,20,74,False
93,111,137,97,33,13,49,65,66,82,False
89,13,69,105,14,138,86,84,46,96,False
46,98,121,58,106,15,123,70,129,101,True
13,90,48,98,136,93,123,28,20,129,False
56,97,19,25,103,93,17,123,64,129,False
93,64,90,26,49,48,13,110,123,89,True
106,121,33,93,14,26,41,28,128,75,False
19,45,7,82,64,74,123,66,41,98,False
86,20,48,14,98,50,45,21,123,10,True
106,84,123,71,4,114,79,96,99,21,True
39,87,71,2,46,106,119,97,37,1,True
93,40,49,114,98,65,102,19,95,30,True
42,26,86,96,107,97,21,28,69,41,False
114,98,48,25,14,95,97,3,86,82,False
110,97,129,65,59,123,70,2,103,106,False
59,20,128,25,92,26,47,63,129,40,False
17,129,128,5,93,39,102,71,9,98,False
123,21,75,41,100,114,47,31,73,46,True
66,100,48,123,106,18,49,21,26,20,True
82,46,53,121,96,48,21,86,38,79,True
95,105,72,120,114,47,80,93,123,20,False
93,20,76,98,105,10,69,71,45,49,True
94,79,39,97,9,44,100,123,69,112,True
22,48,123,33,114,89,72,126,88,49,True
112,19,113,93,13,126,105,87,129,102,False
114,5,96,58,39,102,7,65,69,74,False
106,22,33,114,21,83,26,96,89,128,True
123,11,1,83,71,29,31,32,41,20,True
1,84,68,35,2,104,106,10,40,19,False
66,41,47,74,136,65,21,126,96,123,True
66,100,48,123,106,18,49,21,26,20,True
106,22,33,114,21,83,26,96,89,128,True
33,26,129,63,128,106,45,69,73,123,False
93,19,22,58,33,138,45,14,72,106,False
89,13,69,105,14,138,86,84,46,96,False
9,66,94,96,120,138,69,29,65,82,False
89,40,123,69,82,2,25,66,93,65,True
17,5,26,114,137,54,123,72,106,102,False
73,88,86,39,69,89,56,105,98,106,False
79,7,41,86,112,10,85,26,129,47,False
98,13,62,41,20,129,19,48,66,123,True
96,113,10,80,123,19,58,112,41,120,False
13,26,18,92,71,69,123,97,48,105,True
98,26,100,25,93,67,106,55,74,110,True
106,114,29,59,103,98,120,65,82,112,False
17,123,49,20,1,73,113,129,3,22,False
17,5,26,114,137,54,123,72,106,102,False
22,123,2,71,93,49,26,41,58,7,True
73,88,86,39,69,89,56,105,98,106,False
10,59,123,14,135,114,22,30,47,49,False
49,76,111,100,48,93,86,88,33,90,False
21,29,41,138,126,93,40,69,79,13,False
62,71,53,13,109,76,97,41,20,26,False
70,86,106,49,22,41,62,100,80,17,True
100,26,113,20,76,22,47,25,94,96,False
100,45,42,49,36,114,6,105,33,69,False
22,48,123,33,114,89,72,126,88,49,True
106,22,33,114,21,83,26,96,89,128,True
86,20,48,14,98,50,45,21,123,10,True
50,18,135,19,121,136,33,11,20,93,False
18,3,14,65,13,50,59,78,89,105,False
48,26,49,103,129,82,123,59,66,96,False
43,66,113,20,65,49,48,106,9,123,True
10,21,61,86,3,46,20,26,69,113,False
93,26,19,47,106,74,20,14,18,105,True
33,26,98,90,41,94,49,123,83,19,True
82,23,26,48,102,84,68,95,74,20,False
67,11,72,26,49,123,36,70,97,35,False
53,123,2,25,74,69,65,113,120,114,False
98,26,65,21,49,18,20,90,47,96,True
1,20,96,98,129,105,58,70,17,49,True
28,121,57,81,65,41,27,22,78,123,False
102,57,14,20,101,33,123,48,74,96,False
1,123,128,85,49,19,112,41,110,45,True
48,126,26,85,28,34,45,1,33,86,True
93,20,76,98,105,10,69,71,45,49,True
94,105,3,112,49,82,98,20,33,136,True
48,105,13,96,129,10,14,87,113,112,True
