r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
95,30,106,138,123,74,86,20,41,96,False
46,105,123,15,98,58,57,14,47,95,False
23,106,136,75,4,93,58,96,59,123,False
66,136,120,7,69,102,88,26,15,126,True
69,7,30,93,20,80,5,62,78,89,True
67,86,69,59,9,25,112,45,135,94,True
17,40,77,63,123,21,33,54,49,112,False
47,26,46,96,21,49,45,86,6,28,True
7,86,21,40,43,49,26,20,82,90,True
97,41,45,58,17,1,135,20,22,56,False
33,48,20,106,88,90,68,71,15,123,True
69,80,27,86,106,113,97,65,95,20,False
7,98,26,59,39,113,20,86,66,46,False
13,71,67,14,98,106,86,70,51,123,False
106,100,58,82,41,48,45,86,135,59,False
89,123,20,102,120,63,65,107,78,76,False
19,94,47,33,66,69,105,20,106,25,True
45,20,129,10,128,17,14,95,58,47,True
73,121,45,98,120,20,76,112,43,41,True
102,26,5,89,25,50,19,21,41,110,False
79,20,78,25,10,120,93,66,19,21,False
93,26,123,17,29,98,58,34,102,48,True
62,128,26,1,49,41,47,69,110,114,False
39,90,29,82,110,25,14,20,15,69,True
110,29,106,41,39,121,20,92,69,89,False
82,105,49,32,110,50,96,10,100,26,True
46,72,67,69,65,96,102,121,93,74,True
69,123,30,48,19,106,21,37,72,65,False
1,86,69,23,14,88,70,15,126,100,True
10,7,128,71,110,126,45,65,96,41,True
106,138,112,10,14,47,100,25,65,17,True
49,62,69,45,10,19,75,95,29,22,False
33,19,120,21,105,74,119,26,61,41,False
114,53,58,96,74,105,135,90,95,21,False
47,26,46,96,21,49,45,86,6,28,True
13,6,136,26,129,41,71,43,112,22,False
48,20,28,43,66,95,58,14,137,76,True
106,26,129,65,10,59,114,71,48,82,True
89,45,21,69,120,23,123,65,94,129,False
20,58,62,69,49,41,26,98,21,22,False
21,82,26,53,129,120,105,114,97,18,False
47,93,126,136,112,13,20,138,63,49,False
57,63,74,39,123,69,15,68,71,20,False
120,110,129,21,46,48,20,13,83,96,True
82,110,105,126,78,45,15,129,10,120,False
21,123,120,69,20,103,82,137,26,74,True
74,86,128,1,100,49,98,71,110,67,False
100,19,41,106,55,33,74,123,48,97,True
53,106,28,21,26,41,40,62,97,33,False
129,41,86,39,123,120,97,114,46,66,True
21,25,87,69,66,14,135,95,19,65,False
48,85,74,78,5,18,19,25,62,98,False
39,72,100,2,95,63,5,21,71,47,False
78,123,13,26,72,106,68,33,120,69,True
49,65,53,20,93,25,15,123,138,71,True
59,71,66,14,114,106,27,72,98,97,False
90,40,15,114,26,135,58,21,10,88,True
46,105,123,15,98,58,57,14,47,95,False
106,123,70,86,74,62,87,129,48,72,True
23,93,100,98,65,96,26,39,86,10,False
21,123,74,129,111,38,40,100,102,34,True
25,14,10,55,66,101,94,85,48,97,True
25,100,98,20,71,23,53,1,105,137,True
105,39,3,55,46,1,40,29,25,7,True
72,71,90,110,98,26,25,21,70,65,True
55,138,48,43,114,66,6,98,26,71,False
13,6,136,26,129,41,71,43,112,22,False
95,66,74,102,9,106,20,65,109,96,True
20,58,62,69,49,41,26,98,21,22,False
21,82,26,53,129,120,105,114,97,18,False
7,129,14,123,93,33,26,8,71,126,True
63,5,71,98,33,72,128,100,120,102,True
20,98,106,10,27,1,71,86,55,62,False
41,129,20,111,13,21,83,39,137,1,False
121,100,70,22,78,26,110,46,63,135,False
33,7,41,87,17,114,86,98,120,100,True
78,49,58,105,63,46,65,137,17,26,False
102,106,112,49,86,98,26,67,20,59,False
13,6,136,26,129,41,71,43,112,22,False
90,53,95,106,62,39,8,20,2,40,True
106,26,129,65,10,59,114,71,48,82,True
63,136,58,7,41,82,71,97,110,13,True
48,20,28,43,66,95,58,14,137,76,True
59,100,47,58,25,13,65,120,110,93,True
106,110,21,19,41,12,86,129,58,22,False
129,96,58,123,56,12,110,33,21,106,False
12,40,98,69,90,96,20,22,109,19,False
73,45,21,98,100,10,58,47,123,16,False
1,20,97,19,90,17,114,69,121,21,False
95,66,107,51,80,82,47,105,106,64,False
95,111,128,135,101,74,93,20,105,102,False
41,45,21,39,62,98,49,65,123,102,True
109,71,69,90,5,48,105,97,65,129,False
22,103,82,40,87,25,15,88,13,65,True
103,123,86,120,67,71,25,66,82,88,False
89,45,21,69,120,23,123,65,94,129,False
90,20,41,106,97,17,19,72,49,89,True
46,10,71,105,97,13,26,69,40,25,True
13,69,40,20,48,94,111,102,123,17,False
120,20,97,95,123,66,128,17,2,63,True
13,136,20,128,82,65,121,106,1,28,True
19,53,21,70,88,73,45,137,129,62,False
106,105,69,25,72,80,14,10,58,55,True
97,113,94,96,66,82,105,83,69,21,False
120,26,18,71,43,106,129,10,121,86,True
69,68,13,90,8,58,107,48,96,123,True
47,129,41,86,58,17,123,48,66,49,True
83,98,41,79,46,66,40,25,71,67,True
105,1,106,123,129,120,86,94,114,71,True
105,29,76,20,21,33,102,63,22,123,True
20,129,123,82,120,76,29,14,58,114,True
106,71,64,129,1,58,15,105,22,10,True
1,84,62,98,71,72,22,93,105,96,True
49,29,65,59,14,58,93,30,34,78,True
100,21,58,38,10,28,123,114,82,14,True
13,40,62,102,54,6,65,84,49,71,True
106,26,129,65,10,59,114,71,48,82,True
106,121,82,96,45,94,114,62,123,97,False
21,82,26,53,129,120,105,114,97,18,False
1,20,49,15,71,46,58,69,26,63,False
20,19,21,29,49,90,5,48,98,65,True
10,129,28,26,58,96,100,21,13,25,True
62,123,26,89,69,29,67,120,19,58,False
137,41,71,80,26,66,61,3,14,48,False
4,61,20,92,96,58,82,74,26,23,True
90,45,10,128,129,41,112,96,22,19,True
89,45,14,103,123,98,20,26,53,82,False
1,28,69,87,123,120,17,45,10,119,True
93,26,123,17,29,98,58,34,102,48,True
13,19,14,66,10,71,129,53,95,34,False
82,110,105,126,78,45,15,129,10,120,False
128,96,120,14,95,98,45,26,13,21,False
128,45,41,21,97,25,58,123,82,49,True
47,105,100,41,49,71,65,121,90,12,True
49,66,65,1,126,71,26,113,114,58,True
41,114,20,105,74,119,96,113,43,79,True
96,37,34,93,112,69,105,59,20,1,False
12,40,98,69,90,96,20,22,109,19,False
10,97,86,92,25,44,29,123,100,98,True
137,68,62,41,49,1,58,123,97,17,False
93,123,26,120,96,59,29,114,45,65,True
120,83,78,90,82,1,98,66,65,106,True
121,100,52,113,14,41,64,88,33,98,True
21,102,20,82,29,95,26,98,53,19,True
13,40,62,102,54,6,65,84,49,71,True
47,93,126,136,112,13,20,138,63,49,False
53,105,63,97,82,48,19,3,93,129,True
19,69,9,28,95,49,111,1,123,76,True
45,71,20,47,93,63,102,56,26,82,True
26,55,45,41,129,46,21,19,33,126,True
95,86,26,25,29,82,100,107,129,123,False
89,14,64,45,47,22,25,96,123,86,True
13,110,71,102,48,35,69,41,47,123,False
94,105,98,123,135,17,64,69,86,48,False
112,129,13,27,70,41,87,26,65,120,False
105,95,98,22,32,13,56,114,97,58,True
21,123,120,69,20,103,82,137,26,74,True
58,47,120,110,95,102,65,20,25,14,False
13,26,95,45,14,97,41,39,105,58,True
49,62,114,41,65,21,19,113,95,7,True
49,66,65,1,126,71,26,113,114,58,True
41,114,20,105,74,119,96,113,43,79,True
137,86,19,63,47,123,112,54,120,55,False
98,26,40,23,114,47,102,20,93,66,False
23,106,136,75,4,93,58,96,59,123,False
10,129,28,26,58,96,100,21,13,25,True
96,26,13,48,123,113,100,121,106,69,True
12,106,128,57,33,48,21,71,39,123,True
93,58,57,120,119,59,65,19,95,137,False
73,49,71,21,69,90,65,106,10,33,False
120,95,47,20,114,39,68,57,63,86,True
65,95,36,20,80,113,71,43,5,41,True
67,35,26,32,86,20,138,63,17,102,False
73,47,100,26,98,96,123,90,110,93,True
97,22,20,85,105,128,92,96,121,41,False
53,137,69,88,65,123,66,94,92,1,False
89,120,86,51,96,95,20,112,3,106,False
3,121,82,71,120,110,21,97,30,8,True
114,58,20,32,19,47,26,86,96,73,True
105,26,96,56,14,119,123,25,129,45,True
13,90,86,85,95,129,20,72,69,10,True
80,83,26,112,43,70,22,91,58,15,True
110,88,119,89,136,58,114,54,80,47,True
63,26,20,38,106,74,48,100,83,80,False
48,83,39,129,123,98,25,105,110,33,True
99,20,40,48,50,47,35,64,137,51,False
62,21,106,94,2,72,20,74,69,67,True
128,67,95,17,19,91,35,100,93,29,False
106,67,51,69,111,5,42,20,46,29,False
77,26,94,78,45,51,59,96,21,95,False
72,71,90,110,98,26,25,21,70,65,True
95,30,106,138,123,74,86,20,41,96,False
33,41,74,14,71,138,123,15,98,83,True
41,105,136,74,21,106,112,45,25,58,False
74,41,26,110,45,32,40,105,1,62,False
106,55,100,45,41,13,86,26,97,10,False
1,112,110,74,114,129,65,79,43,48,True
74,60,40,27,41,100,49,128,26,25,True
104,74,121,129,82,76,29,123,93,65,True
33,19,120,21,105,74,119,26,61,41,False
47,14,138,123,48,76,96,66,45,67,True
80,85,113,97,95,82,57,121,129,41,True
105,95,51,74,112,98,58,20,114,60,True
90,98,46,25,7,41,83,106,129,26,True
76,121,28,91,48,95,136,123,58,38,True
26,66,95,98,74,114,27,97,76,22,True
1,65,58,47,78,25,19,5,93,33,False
49,43,21,19,45,28,20,46,105,126,True
54,45,26,97,90,96,1,123,19,72,True
46,13,45,123,49,72,100,63,59,33,True
89,26,19,53,14,100,113,120,58,33,False
59,71,66,14,114,106,27,72,98,97,False
46,72,67,69,65,96,102,121,93,74,True
8,71,121,104,28,106,72,93,108,65,True
109,26,71,90,55,129,111,59,67,138,True
21,123,14,48,40,12,106,19,119,98,False
21,123,74,129,111,38,40,100,102,34,True
21,86,41,13,87,105,123,93,46,129,False
5,123,74,95,102,41,14,27,129,59,True
12,33,7,17,14,23,100,26,129,109,True
1,69,86,121,22,137,53,31,106,94,True
48,20,88,97,106,94,28,128,45,47,True
90,71,97,53,95,17,21,64,10,28,True
91,64,18,53,60,13,26,84,69,82,True
71,86,32,49,121,59,78,41,96,105,True
95,97,98,123,105,120,31,33,1,100,True
123,21,105,49,120,129,39,76,48,65,False
6,19,53,69,82,114,129,58,65,41,True
41,21,83,28,34,49,123,129,89,20,False
70,26,97,28,123,53,106,105,69,48,False
10,98,49,26,58,47,111,95,105,97,False
92,65,12,47,19,100,45,29,61,80,False
113,20,49,33,28,22,75,69,106,26,True
13,6,136,26,129,41,71,43,112,22,False
48,20,28,43,66,95,58,14,137,76,True
103,123,86,120,67,71,25,66,82,88,False
89,45,21,69,120,23,123,65,94,129,False
98,14,45,72,68,114,106,53,26,120,False
70,26,97,28,123,53,106,105,69,48,False
94,15,14,53,47,97,26,86,25,70,False
15,45,48,98,72,137,44,75,129,71,True
95,30,106,138,123,74,86,20,41,96,False
73,39,97,58,21,129,71,3,17,10,False
73,101,58,78,25,41,69,26,49,27,True
73,120,43,71,20,39,70,102,74,56,True
100,129,114,97,20,98,65,136,22,21,False
93,58,14,26,19,41,66,86,29,39,True
39,110,98,18,26,69,54,86,21,53,True
41,112,107,21,45,138,58,90,96,67,False
19,47,39,21,10,25,85,128,129,48,False
129,66,48,61,45,100,38,94,65,86,True
114,69,53,119,106,96,26,61,45,89,False
38,59,86,41,112,20,10,25,97,123,True
33,22,20,41,88,1,25,45,26,129,True
19,62,59,41,49,33,89,20,45,136,False
96,106,46,47,100,80,20,10,69,45,False
58,135,34,62,1,69,17,105,88,67,False
80,83,26,112,43,70,22,91,58,15,True
120,58,41,33,26,89,110,19,98,15,False
89,26,19,53,14,100,113,120,58,33,False
74,129,9,5,41,123,29,10,82,26,False
106,26,129,65,10,59,114,71,48,82,True
39,14,137,119,128,13,123,121,95,112,False
73,46,49,93,123,100,97,20,25,91,True
86,35,98,83,61,96,80,30,91,15,False
99,123,74,70,91,13,26,21,93,100,False
73,21,29,82,68,34,126,58,70,26,True
65,102,105,8,25,21,47,129,20,93,True
41,135,26,128,83,106,5,96,86,74,True
4,45,26,114,25,53,128,20,93,65,True
74,57,83,86,109,82,90,25,14,72,True
93,31,71,49,84,46,45,59,98,5,False
21,25,87,69,66,14,135,95,19,65,False
10,129,28,26,58,96,100,21,13,25,True
114,76,86,98,94,105,39,41,69,65,False
21,7,106,20,38,95,59,66,65,33,True
13,71,26,129,56,74,58,33,97,41,False
47,129,41,86,58,17,123,48,66,49,True
120,65,75,105,94,98,21,49,19,41,True
20,5,71,32,123,88,49,67,112,43,False
69,80,27,86,106,113,97,65,95,20,False
6,112,69,105,59,49,58,123,67,13,True
76,21,57,66,82,56,71,129,105,17,True
49,40,123,95,136,93,20,14,13,80,True
49,31,128,21,89,54,3,69,136,59,False
47,33,74,86,95,62,123,121,46,129,True
112,26,94,19,90,1,28,98,58,105,True
106,26,129,65,10,59,114,71,48,82,True
41,105,92,87,17,114,37,65,71,89,True
106,137,15,27,26,62,94,51,21,114,False
28,86,102,10,97,137,65,5,32,46,True
15,26,71,47,48,98,21,25,58,80,False
39,135,71,112,42,47,70,53,19,76,False
123,40,96,43,10,18,90,3,22,14,False
103,105,129,13,95,41,65,71,74,49,False
128,45,41,21,97,25,58,123,82,49,True
106,86,21,45,95,105,46,69,59,65,False
98,14,45,72,68,114,106,53,26,120,False
129,41,86,39,123,120,97,114,46,66,True
20,76,112,19,8,90,97,67,100,110,True
74,113,112,71,66,27,94,13,45,98,True
120,83,78,90,82,1,98,66,65,106,True
121,100,52,113,14,41,64,88,33,98,True
135,83,25,21,13,58,106,104,95,123,False
60,123,58,47,48,26,20,43,106,93,False
41,114,20,105,74,119,96,113,43,79,True
114,76,86,98,94,105,39,41,69,65,False
129,49,46,105,123,86,97,135,10,82,False
13,71,26,129,56,74,58,33,97,41,False
113,69,112,80,136,29,66,13,138,88,True
1,79,19,29,13,129,112,22,126,113,False
19,69,9,28,95,49,111,1,123,76,True
126,26,9,21,129,1,49,123,80,58,False
41,69,74,65,26,42,66,97,21,112,True
41,20,106,66,78,10,86,97,83,120,False
10,97,86,92,25,44,29,123,100,98,True
89,123,46,104,26,126,71,67,66,43,False
66,136,120,7,69,102,88,26,15,126,True
73,21,29,82,68,34,126,58,70,26,True
19,46,121,136,97,90,105,112,93,20,True
45,61,94,135,14,106,19,90,95,58,True
39,26,98,123,93,62,14,120,21,90,True
98,100,25,110,123,21,105,19,58,69,True
13,80,40,86,14,62,21,5,33,112,False
14,138,93,74,83,123,27,1,46,88,False
21,66,100,41,13,14,9,95,74,112,True
20,113,73,92,114,21,123,105,25,39,True
80,48,123,49,53,96,93,5,22,45,True
112,51,48,39,100,98,123,69,62,21,False
123,15,45,48,112,96,113,17,40,138,False
120,27,46,22,20,96,1,26,102,86,True
49,123,96,121,1,106,128,97,69,23,False
20,100,1,129,137,120,47,93,112,123,True
39,26,47,66,41,80,98,92,71,89,False
109,22,26,45,98,120,47,71,73,70,True
120,26,18,71,43,106,129,10,121,86,True
19,27,41,34,29,120,121,14,89,69,True
120,31,71,100,95,128,7,45,4,21,False
98,102,71,129,48,95,107,29,14,126,True
106,30,98,123,48,89,112,71,62,46,True
129,41,69,59,20,65,106,89,67,62,True
35,71,53,42,45,10,106,69,98,26,False
93,58,57,120,119,59,65,19,95,137,False
73,49,71,21,69,90,65,106,10,33,False
20,98,106,10,27,1,71,86,55,62,False
41,58,100,43,128,13,19,97,21,105,True
111,74,14,135,48,95,68,13,31,129,False
58,47,120,110,95,102,65,20,25,14,False
82,26,86,4,74,70,11,19,92,5,True
70,33,100,20,86,80,123,99,41,69,False
34,104,39,12,64,126,8,30,114,14,False
8,59,101,42,86,37,83,82,1,31,True
40,27,89,88,69,59,25,16,138,71,False
102,56,22,27,109,42,123,36,79,54,False
70,113,96,30,123,27,54,29,110,75,True
5,85,10,47,84,19,119,26,54,27,False
1,11,2,20,86,25,111,7,99,73,True
35,54,25,9,42,138,123,135,26,102,False
59,20,19,21,112,106,128,40,56,69,True
15,45,48,98,72,137,44,75,129,71,True
15,29,105,89,110,8,123,65,78,107,True
74,57,83,86,109,82,90,25,14,72,True
15,58,97,70,86,34,41,26,19,69,True
105,61,112,51,32,20,49,27,74,89,True
120,112,100,23,80,43,123,72,1,22,True
95,71,58,106,74,66,101,61,13,56,True
77,26,94,78,45,51,59,96,21,95,False
13,106,10,45,3,61,25,93,86,72,False
41,135,26,128,83,106,5,96,86,74,True
4,45,26,114,25,53,128,20,93,65,True
74,57,83,86,109,82,90,25,14,72,True
93,31,71,49,84,46,45,59,98,5,False
21,25,87,69,66,14,135,95,19,65,False
95,111,128,135,101,74,93,20,105,102,False
41,45,21,39,62,98,49,65,123,102,True
109,71,69,90,5,48,105,97,65,129,False
22,103,82,40,87,25,15,88,13,65,True
106,26,129,65,10,59,114,71,48,82,True
90,20,41,106,97,17,19,72,49,89,True
106,40,96,119,41,98,100,45,63,64,True
46,10,71,105,97,13,26,69,40,25,True
13,69,40,20,48,94,111,102,123,17,False
13,54,53,102,30,97,48,45,78,114,False
14,83,136,48,20,138,53,128,98,39,True
69,68,13,90,8,58,107,48,96,123,True
93,58,57,120,119,59,65,19,95,137,False
73,49,71,21,69,90,65,106,10,33,False
65,95,36,20,80,113,71,43,5,41,True
90,41,100,40,47,26,10,105,129,49,True
129,41,86,39,123,120,97,114,46,66,True
123,25,38,45,97,10,101,83,49,86,False
18,83,20,74,29,13,41,96,128,26,False
123,83,96,112,10,13,72,63,98,58,True
126,26,9,21,129,1,49,123,80,58,False
93,5,29,88,120,39,14,43,41,129,False
120,58,41,33,26,89,110,19,98,15,False
74,88,11,96,62,113,78,90,68,123,True
120,83,78,90,82,1,98,66,65,106,True
129,96,58,123,56,12,110,33,21,106,False
39,87,91,102,93,76,21,62,112,95,True
49,21,83,48,60,97,41,66,25,26,True
10,112,13,72,98,1,86,19,53,21,True
59,40,83,65,93,49,45,43,97,95,False
97,1,136,126,65,19,10,17,112,55,False
18,120,92,97,68,107,23,1,112,33,False
54,45,26,97,90,96,1,123,19,72,True
114,40,1,123,106,82,104,26,20,109,False
93,58,57,120,119,59,65,19,95,137,False
13,136,20,128,82,65,121,106,1,28,True
15,109,100,65,17,82,20,14,57,113,True
97,113,94,96,66,82,105,83,69,21,False
109,114,39,8,63,17,85,137,110,138,False
13,45,72,98,95,82,20,105,137,76,False
106,83,101,129,41,89,58,123,17,137,True
15,66,65,69,76,90,71,48,112,98,False
82,105,49,87,13,10,5,59,97,45,True
76,26,53,71,109,114,123,98,33,62,False
10,123,31,21,49,98,71,20,9,1,True
13,112,97,82,40,89,123,86,71,76,True
62,77,82,26,56,59,85,14,46,32,True
89,5,100,21,33,46,119,47,22,71,True
41,66,17,100,33,20,89,98,120,30,True
95,66,107,51,80,82,47,105,106,64,False
41,112,30,105,71,10,58,49,20,119,False
82,86,129,39,53,89,26,135,97,25,False
129,110,22,11,105,59,5,46,97,128,False
39,66,47,14,41,74,21,100,27,98,False
13,31,86,82,97,59,26,95,110,21,False
19,58,10,39,96,106,95,112,86,129,False
63,26,20,38,106,74,48,100,83,80,False
120,91,65,63,1,46,105,20,129,13,False
25,136,65,67,26,58,15,102,120,69,False
97,20,93,138,98,74,45,129,82,123,False
112,51,48,39,100,98,123,69,62,21,False
74,68,97,41,123,17,45,96,26,25,True
78,65,110,41,74,59,71,21,37,48,True
114,40,1,123,106,82,104,26,20,109,False
26,22,25,56,78,62,82,104,41,72,True
65,95,36,20,80,113,71,43,5,41,True
20,98,106,10,27,1,71,86,55,62,False
85,106,74,95,123,26,10,25,28,20,True
135,96,8,86,39,105,88,47,19,25,False
17,123,105,41,55,98,20,22,61,120,True
15,29,105,89,110,8,123,65,78,107,True
74,57,83,86,109,82,90,25,14,72,True
113,121,120,119,69,21,53,27,74,10,False
13,65,41,85,28,82,47,86,106,121,False
49,121,62,41,47,138,123,80,98,113,True
49,86,73,50,48,95,72,69,80,45,True
90,98,46,25,7,41,83,106,129,26,True
95,111,53,73,23,120,112,82,41,123,False
49,66,65,1,126,71,26,113,114,58,True
33,41,46,7,105,97,65,96,100,21,False
19,20,13,100,25,10,65,21,76,14,True
98,83,19,21,112,46,96,26,43,10,False
12,51,82,61,26,85,123,98,41,66,True
49,123,96,121,1,106,128,97,69,23,False
20,100,1,129,137,120,47,93,112,123,True
17,98,48,64,79,112,129,128,95,123,False
41,14,65,74,45,13,112,96,21,26,True
33,19,120,21,105,74,119,26,61,41,False
29,26,114,98,70,71,20,47,10,65,False
17,5,10,71,112,21,93,76,123,20,False
106,20,102,71,25,64,3,14,73,28,False
129,66,46,123,120,21,136,76,105,41,True
86,1,123,13,71,17,19,95,79,90,True
