r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
65,38,17,110,10,98,86,93,129,20,True
83,49,13,46,105,98,40,20,41,97,False
120,26,79,70,98,48,20,135,19,113,False
47,128,1,83,86,119,110,112,41,88,False
96,48,45,121,106,20,88,43,46,120,False
98,28,21,20,54,26,19,41,22,49,False
93,27,105,35,98,65,119,74,40,32,True
41,20,13,123,31,129,1,37,19,119,False
39,70,123,80,14,48,60,26,20,126,True
35,129,93,123,21,59,110,48,38,65,True
49,95,64,47,91,93,36,19,121,28,True
48,71,52,45,39,12,21,75,65,129,False
100,6,14,114,58,71,98,21,112,57,False
45,88,39,113,104,53,80,126,114,119,False
123,120,44,62,73,87,43,119,106,1,True
120,43,10,88,45,93,74,19,65,79,True
46,13,18,45,33,82,135,95,26,123,True
43,10,45,17,19,25,41,86,83,129,False
123,88,1,55,86,105,76,14,98,114,False
61,85,86,49,21,20,100,98,92,113,True
93,80,58,45,74,41,59,40,36,86,False
59,66,95,129,21,1,49,110,106,100,False
26,91,129,120,10,98,60,53,73,114,False
10,86,96,98,68,13,60,90,106,14,True
105,96,93,26,13,98,66,136,20,114,False
97,105,33,93,74,18,86,13,49,21,True
107,136,6,135,71,74,55,33,49,26,False
135,40,94,86,34,106,41,45,105,15,False
56,136,129,13,48,123,33,39,1,38,True
49,25,92,88,10,73,71,97,108,121,False
97,5,41,138,55,78,66,46,86,17,True
106,85,65,98,48,1,105,49,58,97,True
89,88,28,106,105,17,41,49,66,123,True
72,5,97,69,71,33,45,107,120,46,True
20,49,7,46,128,41,26,25,84,112,True
98,83,86,41,59,94,100,26,126,96,True
120,101,20,93,98,128,123,71,49,48,False
17,86,128,95,51,89,20,25,96,110,False
10,31,98,53,59,95,105,120,97,79,False
43,123,72,23,86,49,51,25,128,47,False
1,5,105,137,29,58,41,14,47,72,True
29,96,79,63,59,5,78,72,106,73,False
121,39,32,26,93,25,123,29,100,49,True
98,28,21,20,54,26,19,41,22,49,False
26,72,98,123,28,80,73,49,68,9,True
45,106,20,98,95,50,110,41,123,114,True
63,68,106,49,58,97,91,113,48,65,True
105,86,129,90,70,73,123,13,19,21,False
18,13,19,20,47,128,40,62,93,90,False
14,121,82,63,114,95,66,26,106,73,True
13,40,85,10,41,12,105,136,21,76,False
109,105,14,96,90,89,106,43,88,31,False
65,38,17,110,10,98,86,93,129,20,True
41,123,100,106,112,39,51,14,89,21,True
65,49,10,82,20,137,1,68,62,112,True
19,87,38,102,72,10,20,76,66,21,False
84,120,119,63,86,41,75,65,100,15,False
73,14,92,45,13,112,20,96,123,21,True
46,101,58,80,78,129,105,48,19,47,True
48,71,52,45,39,12,21,75,65,129,False
90,128,100,96,15,41,123,28,49,65,False
46,119,96,123,19,88,26,112,13,18,True
93,19,135,110,90,49,65,120,20,10,True
23,33,123,39,1,112,48,43,88,72,False
106,95,71,64,14,26,20,25,17,38,True
89,65,112,98,76,9,21,41,62,22,True
6,25,40,72,96,136,102,86,13,49,False
47,93,113,92,62,10,21,49,45,17,False
20,86,94,65,29,9,6,111,120,55,False
17,40,14,112,95,97,27,39,114,45,False
49,20,14,46,98,97,123,84,82,43,False
106,86,96,58,1,11,79,136,49,113,False
49,15,105,7,46,93,101,29,76,86,True
13,93,135,27,58,20,4,69,39,123,False
114,136,102,86,82,5,89,76,29,123,False
102,63,20,45,49,58,86,41,59,129,True
93,20,73,49,101,114,96,79,123,113,False
93,9,86,7,49,4,30,137,82,26,True
98,100,10,9,23,106,21,58,83,82,True
80,110,123,129,137,86,120,58,97,95,False
73,45,86,120,21,129,85,26,113,106,False
137,113,79,96,105,41,13,45,98,19,True
93,9,86,7,49,4,30,137,82,26,True
49,14,137,85,48,21,20,29,53,98,False
89,45,27,78,25,79,13,21,46,100,False
41,72,13,137,58,94,20,123,120,23,True
22,85,114,65,33,44,3,26,13,21,True
41,123,33,49,71,120,40,20,93,96,False
93,85,39,15,119,19,41,21,45,106,False
93,129,62,5,86,69,48,105,65,98,True
112,93,13,62,108,20,113,100,32,123,False
105,29,20,82,25,106,88,5,47,1,True
65,49,10,82,20,137,1,68,62,112,True
26,66,46,49,137,94,123,90,136,38,True
65,80,93,106,105,19,26,74,97,4,False
137,113,79,96,105,41,13,45,98,19,True
1,123,17,110,129,106,68,65,70,104,True
13,43,66,82,7,39,105,40,49,65,True
41,39,30,79,106,97,112,64,76,105,True
1,69,20,17,103,97,79,39,46,26,False
94,65,98,33,49,114,66,72,29,138,True
9,114,14,113,129,82,23,105,69,86,False
78,58,20,25,41,63,16,85,30,22,True
90,119,49,48,71,95,72,120,100,129,False
28,71,41,20,120,10,21,49,100,106,True
69,31,98,4,121,46,72,96,83,90,False
126,103,123,26,41,71,16,106,37,6,False
26,102,46,14,67,84,35,97,13,27,True
19,26,89,45,98,105,97,20,106,21,False
48,71,52,45,39,12,21,75,65,129,False
90,128,100,96,15,41,123,28,49,65,False
58,98,126,100,82,21,43,86,105,113,False
49,69,82,71,21,89,105,135,119,25,True
106,22,84,41,69,136,96,120,71,66,False
41,78,59,123,66,13,113,121,60,9,True
13,5,20,19,81,74,129,58,109,138,True
72,14,76,79,65,10,98,7,33,35,False
48,80,83,21,137,113,98,105,39,20,False
93,86,62,34,69,46,73,101,66,41,True
65,47,136,64,93,138,71,29,123,137,False
23,138,40,94,69,14,123,112,70,97,True
113,20,86,43,137,39,69,9,112,49,False
123,86,97,36,4,106,49,68,14,138,False
65,63,49,18,13,61,20,71,93,46,True
80,76,69,33,123,138,49,25,100,90,False
19,9,69,82,90,65,74,49,93,86,True
105,5,78,14,106,72,129,36,28,86,True
49,15,105,7,46,93,101,29,76,86,True
74,20,82,98,53,135,78,76,95,69,False
43,45,66,82,89,39,29,79,49,100,True
104,41,64,19,72,46,80,20,58,14,True
43,123,40,82,93,97,48,20,49,27,True
74,48,136,40,128,62,45,19,94,21,False
93,100,14,123,126,43,105,64,120,41,False
65,19,26,95,96,82,33,45,129,90,False
19,45,94,97,66,60,13,1,105,58,False
65,38,17,110,10,98,86,93,129,20,True
41,123,100,106,112,39,51,14,89,21,True
98,105,71,126,94,19,8,49,31,34,True
137,65,20,13,48,55,69,45,100,10,True
48,20,105,29,21,106,45,64,8,39,False
96,26,20,41,123,49,79,129,19,11,True
13,5,20,19,81,74,129,58,109,138,True
136,26,13,28,72,62,106,121,1,33,False
48,80,83,21,137,113,98,105,39,20,False
41,21,71,74,78,70,40,123,98,13,True
10,105,58,97,86,65,48,33,72,76,False
38,39,114,26,72,1,137,21,86,74,True
45,106,20,98,95,50,110,41,123,114,True
11,66,48,72,137,93,76,53,19,86,False
61,85,86,49,21,20,100,98,92,113,True
41,26,20,106,49,65,45,95,136,113,True
93,58,39,86,96,82,21,126,112,14,True
114,136,102,86,82,5,89,76,29,123,False
39,40,79,78,14,112,119,111,63,49,True
58,10,136,112,120,82,72,45,29,65,False
19,10,20,98,96,106,29,45,41,40,True
1,113,49,5,119,96,79,126,63,65,False
105,123,97,1,23,19,5,137,93,129,False
98,105,71,126,94,19,8,49,31,34,True
100,21,45,39,48,10,26,32,129,79,True
65,19,26,95,96,82,33,45,129,90,False
10,13,45,136,21,82,9,72,129,110,False
129,41,110,33,21,68,73,106,98,128,True
90,93,66,98,74,71,112,26,106,48,False
13,69,105,95,96,1,112,66,19,39,True
106,26,5,129,10,1,58,45,98,114,False
6,9,49,98,105,96,95,66,113,123,False
135,89,33,19,101,29,45,86,106,93,False
