r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
137,26,79,4,53,17,105,86,73,93,True
72,19,26,49,112,96,14,65,21,94,True
135,48,53,65,14,123,69,94,13,112,False
19,123,79,28,10,74,45,56,41,98,True
98,105,25,19,49,93,123,47,129,27,False
1,9,137,74,123,28,14,76,45,6,False
48,50,113,26,98,65,19,21,120,46,True
65,3,9,96,25,97,123,89,62,47,False
94,136,20,74,47,97,68,98,86,41,True
89,129,20,119,74,9,78,13,54,100,False
41,40,98,96,20,23,48,37,65,79,True
129,123,65,93,137,13,90,63,19,96,False
9,40,41,43,96,73,106,123,105,102,True
32,121,22,29,23,41,123,106,20,97,False
49,20,120,113,71,33,88,46,73,53,True
26,11,138,89,69,76,41,9,129,33,True
3,97,93,14,47,48,28,20,88,56,False
100,98,40,69,94,66,102,54,45,20,True
120,21,97,20,3,41,86,111,57,66,True
69,66,1,26,106,29,41,72,105,46,True
78,22,123,65,28,93,62,69,86,74,True
30,123,82,41,16,1,53,79,129,120,True
106,92,26,15,20,89,113,3,123,65,True
80,9,88,98,15,97,26,12,123,82,True
6,26,98,45,114,15,88,49,66,48,True
50,112,83,94,49,17,3,98,123,48,False
51,128,112,72,63,65,19,93,39,105,False
13,110,88,55,6,23,5,86,10,137,True
46,31,45,21,98,100,25,10,97,27,True
21,33,14,126,25,10,129,19,9,98,True
4,110,13,86,137,106,20,120,9,93,True
33,87,49,13,45,137,80,31,79,93,False
137,123,95,58,35,20,63,49,78,94,False
15,20,82,19,21,137,121,14,94,72,False
98,71,105,15,46,62,53,26,96,18,True
49,58,110,61,10,47,71,109,59,123,False
106,51,86,15,41,129,33,105,22,89,True
93,123,49,65,120,47,101,103,129,70,False
21,33,14,126,25,10,129,19,9,98,True
79,26,1,69,126,65,20,96,41,43,False
25,14,120,79,49,65,85,61,129,93,False
98,123,93,90,20,65,13,49,14,27,False
69,107,98,13,82,94,97,65,120,53,False
86,46,105,49,13,19,85,95,112,90,True
123,89,20,22,19,46,101,65,49,21,True
14,20,48,7,21,33,89,62,26,15,False
9,93,79,69,96,17,94,112,20,7,True
13,75,72,109,65,93,28,123,137,68,False
48,105,120,26,69,129,58,20,137,89,False
120,96,33,21,94,123,58,126,29,18,False
72,26,103,129,106,10,86,74,29,66,True
114,72,65,93,97,10,129,105,98,5,True
65,78,93,13,123,21,2,105,39,48,False
17,26,47,48,19,22,78,8,86,69,True
9,98,40,18,29,106,26,123,95,129,True
120,71,69,82,20,15,51,92,91,49,True
114,20,46,25,63,39,105,33,95,79,False
137,40,79,47,18,49,9,86,102,8,True
109,90,112,62,69,13,64,15,9,49,True
48,57,112,26,98,76,66,105,93,14,True
54,49,123,97,110,112,114,105,25,14,True
1,75,123,23,49,46,5,26,129,41,True
13,88,15,63,58,65,6,19,14,98,False
93,21,59,9,49,120,65,100,97,113,True
120,89,20,129,86,106,93,45,9,112,True
49,20,41,50,79,23,5,65,106,73,True
105,17,58,46,73,30,49,62,106,113,False
6,26,98,45,114,15,88,49,66,48,True
91,86,136,129,90,39,26,19,69,48,True
12,5,53,112,113,69,3,20,49,13,True
82,110,29,17,53,98,7,93,97,123,True
48,123,29,53,13,59,26,3,95,98,True
18,20,123,96,21,105,31,39,69,41,True
18,83,96,105,74,39,14,45,41,47,False
80,9,88,98,15,97,26,12,123,82,True
18,19,106,91,49,15,114,123,120,94,True
9,40,41,43,96,73,106,123,105,102,True
33,95,26,113,78,72,121,49,105,76,True
18,26,61,123,89,66,22,135,95,20,True
55,53,93,69,90,137,86,26,49,98,True
19,123,79,28,10,74,45,56,41,98,True
69,79,41,123,55,61,26,94,65,49,False
49,70,66,21,120,48,43,20,26,112,True
9,71,93,103,19,82,129,119,27,13,True
9,47,93,69,106,120,26,85,98,41,True
112,41,23,128,100,13,110,88,1,69,True
78,7,137,86,41,72,53,102,20,19,False
78,137,41,34,53,17,123,86,126,138,True
78,26,95,106,20,86,69,3,46,21,True
14,121,3,46,93,21,86,69,20,80,False
53,40,1,64,112,69,20,26,113,22,True
9,51,97,20,21,23,53,31,11,89,True
58,129,109,11,123,82,51,72,9,86,False
19,102,47,71,91,23,119,72,114,26,True
114,72,65,93,97,10,129,105,98,5,True
48,26,86,126,96,73,123,72,135,13,False
82,121,71,66,96,29,13,20,94,9,True
61,39,40,49,105,41,35,123,20,97,False
21,33,14,126,25,10,129,19,9,98,True
13,136,29,8,5,53,14,98,119,97,True
89,45,74,137,86,48,20,62,106,123,False
63,34,83,60,123,43,20,109,7,19,True
25,48,72,105,78,41,87,26,63,126,True
61,39,40,49,105,41,35,123,20,97,False
19,10,30,86,129,38,83,105,1,98,False
65,25,102,58,93,17,95,5,20,129,False
18,64,22,74,123,106,31,49,112,96,False
48,86,106,58,136,93,20,87,98,114,True
69,112,123,47,10,72,78,27,49,1,False
3,41,106,49,65,72,19,14,38,63,True
137,123,95,58,35,20,63,49,78,94,False
13,41,69,9,33,23,5,65,94,61,True
48,57,112,26,98,76,66,105,93,14,True
95,112,62,86,96,48,69,35,119,45,False
97,114,80,123,10,93,100,129,65,72,True
55,86,106,45,82,92,97,41,20,136,True
9,41,26,129,25,80,86,21,91,49,False
49,58,110,61,10,47,71,109,59,123,False
41,72,123,28,98,7,97,86,33,1,True
78,123,66,74,93,73,19,56,112,17,True
65,97,5,48,106,93,110,128,123,13,False
137,26,21,10,136,93,121,40,23,104,False
126,78,10,123,62,49,26,21,45,33,False
48,123,29,53,13,59,26,3,95,98,True
94,40,49,74,105,13,19,53,43,109,False
69,21,112,72,5,49,19,93,105,73,False
13,7,135,72,32,59,93,20,105,29,True
4,110,13,86,137,106,20,120,9,93,True
98,95,51,65,33,72,85,90,97,26,False
33,13,10,85,65,84,106,21,23,5,False
35,110,19,93,29,86,27,98,47,89,False
26,69,48,85,97,65,123,14,49,113,True
69,21,112,72,5,49,19,93,105,73,False
28,94,72,120,26,13,15,114,73,58,True
110,39,86,49,105,93,123,26,73,82,True
19,33,43,40,93,129,72,20,65,39,False
55,126,65,33,114,59,119,20,96,48,True
94,20,19,98,97,4,106,26,123,129,True
49,79,50,94,123,69,40,80,93,84,False
96,137,25,58,27,98,90,121,93,45,True
41,105,3,137,112,19,29,138,123,82,True
13,75,72,109,65,93,28,123,137,68,False
105,17,58,46,73,30,49,62,106,113,False
10,5,7,128,82,73,123,72,41,112,True
19,94,13,33,47,26,20,43,73,135,False
96,65,74,94,112,106,33,86,48,49,True
10,22,1,112,9,85,20,97,39,12,False
19,48,13,69,91,1,21,65,120,28,False
25,41,49,88,26,98,70,128,105,17,True
26,40,1,90,29,135,14,10,21,98,True
86,21,19,98,13,9,29,26,76,114,False
53,112,93,13,59,126,110,26,14,41,False
21,47,58,120,93,76,49,27,43,40,False
74,110,105,49,44,73,26,112,106,55,True
105,96,95,58,59,41,97,19,14,13,False
32,100,112,19,80,136,31,17,45,93,False
76,43,20,86,41,106,85,79,1,98,True
41,40,98,96,20,23,48,37,65,79,True
17,48,53,102,79,105,15,89,40,98,True
111,20,93,69,86,49,98,19,21,1,False
25,48,9,33,69,123,94,66,137,32,False
48,105,120,26,69,129,58,20,137,89,False
94,90,86,49,45,1,33,55,105,113,False
93,14,65,43,36,6,98,58,49,90,True
49,20,9,48,129,138,19,55,56,66,True
34,110,10,20,129,105,88,58,78,1,False
19,94,13,33,47,26,20,43,73,135,False
96,65,74,94,112,106,33,86,48,49,True
98,105,25,19,49,93,123,47,129,27,False
94,123,26,69,90,21,107,12,22,112,False
46,114,62,113,21,63,98,43,88,5,False
48,9,96,106,123,10,45,21,100,74,True
45,48,66,120,96,46,53,49,13,26,True
1,106,45,96,72,65,37,129,126,73,True
20,46,112,82,96,137,21,33,13,93,True
94,26,20,98,7,74,70,66,112,14,False
28,26,123,110,41,13,112,86,129,1,True
69,107,98,13,82,94,97,65,120,53,False
74,110,105,49,44,73,26,112,106,55,True
46,48,58,29,86,80,26,35,120,100,True
25,48,49,65,3,78,84,26,106,109,True
46,121,123,49,90,109,45,15,82,88,False
41,56,72,2,49,113,14,58,97,48,False
106,121,1,136,13,72,49,60,10,21,False
26,119,93,46,14,41,136,19,74,49,True
10,45,62,13,80,94,123,110,51,69,True
86,90,17,63,23,33,98,45,93,13,True
10,5,7,128,82,73,123,72,41,112,True
135,86,111,1,45,98,48,58,39,123,True
28,37,48,49,105,65,74,80,61,136,False
44,98,93,20,62,32,27,49,88,47,False
49,20,9,48,129,138,19,55,56,66,True
34,110,10,20,129,105,88,58,78,1,False
55,15,93,120,40,1,49,65,113,19,True
98,129,123,48,86,74,105,75,73,96,False
120,49,121,112,41,13,45,86,94,129,False
27,58,12,21,101,129,85,74,46,3,True
79,26,1,69,126,65,20,96,41,43,False
2,138,9,41,43,39,26,29,121,113,True
113,98,20,72,123,27,48,107,33,106,False
94,90,86,49,45,1,33,55,105,113,False
89,126,45,3,96,21,20,25,9,129,True
48,123,137,111,135,65,120,33,129,82,True
33,93,60,45,43,41,26,121,29,74,False
48,71,45,123,72,33,47,65,89,121,False
55,39,32,106,33,21,135,48,20,105,True
93,3,71,14,47,33,26,82,22,55,False
20,46,112,82,96,137,21,33,13,93,True
105,21,97,95,13,94,19,63,123,26,False
61,39,40,49,105,41,35,123,20,97,False
17,98,32,27,20,96,45,112,76,113,True
13,48,45,66,21,98,135,49,20,110,True
28,135,53,74,21,46,41,86,83,98,False
72,100,43,91,21,98,26,66,106,95,False
114,74,91,29,6,72,83,123,69,88,True
20,46,112,82,96,137,21,33,13,93,True
22,16,100,45,49,18,20,36,112,19,True
46,31,45,21,98,100,25,10,97,27,True
26,44,114,13,33,65,86,129,46,14,True
86,21,129,14,65,93,20,39,102,26,False
98,72,7,1,65,48,123,23,45,21,True
120,45,79,69,109,82,20,126,49,121,True
98,26,107,48,121,120,123,80,7,46,False
80,90,15,62,136,98,21,40,19,1,False
46,66,104,41,33,18,121,23,98,5,True
48,98,65,79,91,71,13,26,112,63,False
28,37,48,49,105,65,74,80,61,136,False
13,14,1,135,20,49,34,9,41,121,True
41,20,9,97,74,93,13,65,105,129,False
14,15,45,20,70,126,57,66,86,95,True
93,3,71,14,47,33,26,82,22,55,False
110,39,82,123,97,49,41,120,65,9,True
96,49,79,45,10,5,123,120,73,1,True
9,40,41,43,96,73,106,123,105,102,True
26,41,5,61,21,22,113,97,65,58,True
110,39,86,49,105,93,123,26,73,82,True
33,106,71,123,93,19,72,74,136,21,True
90,5,69,72,65,86,66,49,79,41,False
13,41,69,9,33,23,5,65,94,61,True
78,22,123,65,28,93,62,69,86,74,True
21,105,78,123,120,98,86,93,95,9,True
46,78,86,65,13,1,123,129,26,126,True
80,111,123,13,104,86,33,97,7,41,True
34,110,10,20,129,105,88,58,78,1,False
33,98,45,41,123,126,49,99,20,86,True
98,45,49,72,20,15,47,87,136,93,False
13,119,72,105,98,15,74,19,66,41,False
6,26,98,45,114,15,88,49,66,48,True
19,40,49,90,98,109,79,62,47,23,True
14,20,48,7,21,33,89,62,26,15,False
82,112,93,39,105,44,20,29,58,97,False
46,40,98,19,21,10,43,26,20,120,True
4,110,13,86,137,106,20,120,9,93,True
18,41,15,30,39,113,45,26,68,10,False
19,48,13,69,91,1,21,65,120,28,False
1,75,123,23,49,46,5,26,129,41,True
136,17,21,72,33,41,26,49,86,135,True
48,123,29,53,13,59,26,3,95,98,True
82,112,93,39,105,44,20,29,58,97,False
93,98,68,90,105,26,137,97,37,8,False
137,1,103,65,136,98,26,49,40,89,False
105,106,78,21,86,113,114,65,20,120,True
21,93,86,28,100,25,26,15,114,48,False
41,20,9,97,74,93,13,65,105,129,False
14,15,45,20,70,126,57,66,86,95,True
86,14,41,110,13,70,79,29,96,17,False
96,49,79,45,10,5,123,120,73,1,True
19,55,48,98,26,21,20,71,82,49,True
36,1,100,66,21,89,64,136,20,18,True
13,5,12,114,98,41,26,25,129,123,False
123,90,71,98,18,67,65,28,25,39,True
48,98,65,79,91,71,13,26,112,63,False
10,45,62,13,80,94,123,110,51,69,True
73,93,111,26,49,97,82,126,3,86,False
26,44,114,13,33,65,86,129,46,14,True
22,129,69,93,26,87,100,59,94,98,True
55,86,106,45,82,92,97,41,20,136,True
98,83,72,21,110,13,88,48,66,129,False
93,14,65,43,36,6,98,58,49,90,True
10,21,90,98,58,13,19,83,47,46,True
46,106,85,48,75,95,86,112,13,62,False
3,97,93,14,47,48,28,20,88,56,False
98,71,28,105,46,109,106,86,22,128,True
71,72,84,45,114,41,2,69,106,58,False
78,7,137,86,41,72,53,102,20,19,False
97,30,17,70,72,41,60,58,123,126,False
14,121,3,46,93,21,86,69,20,80,False
36,88,27,63,103,25,18,68,123,49,False
78,1,35,28,50,42,68,26,14,34,False
67,16,101,50,93,30,32,71,69,44,True
65,20,19,70,59,39,14,79,49,41,True
106,92,26,15,20,89,113,3,123,65,True
80,9,88,98,15,97,26,12,123,82,True
123,25,97,12,105,9,93,69,88,71,False
105,106,120,86,10,84,11,9,26,41,False
46,106,85,48,75,95,86,112,13,62,False
1,19,23,105,15,28,136,94,26,25,False
79,128,41,14,74,82,21,71,25,110,False
45,97,123,113,129,48,5,104,26,20,False
49,31,93,9,28,97,123,82,20,72,False
13,41,69,9,33,23,5,65,94,61,True
78,22,123,65,28,93,62,69,86,74,True
95,112,62,86,96,48,69,35,119,45,False
23,129,101,48,53,57,26,105,18,71,False
82,129,76,9,123,23,78,65,100,21,False
72,85,123,49,17,18,20,65,33,13,False
46,78,86,65,13,1,123,129,26,126,True
123,25,97,12,105,9,93,69,88,71,False
107,8,5,126,129,46,31,64,84,98,True
13,64,14,49,93,53,10,126,137,21,True
14,17,89,31,91,27,128,136,99,47,False
137,40,10,71,33,110,138,11,98,41,True
69,123,105,39,106,98,48,21,87,71,True
120,123,18,97,3,20,53,82,106,129,True
23,16,5,9,48,41,123,73,120,105,False
123,128,93,104,74,113,47,65,41,14,False
98,100,93,65,120,21,29,105,82,113,True
98,95,51,65,33,72,85,90,97,26,False
96,45,93,60,26,106,1,3,135,22,False
14,15,45,20,70,126,57,66,86,95,True
86,46,105,49,13,19,85,95,112,90,True
48,43,20,120,37,14,103,17,66,10,False
120,45,79,69,109,82,20,126,49,121,True
41,49,110,64,120,15,85,94,106,71,True
106,121,1,136,13,72,49,60,10,21,False
15,19,21,20,10,18,100,46,87,98,False
97,22,86,54,87,136,59,53,10,21,False
109,86,26,49,106,35,123,105,3,48,False
13,19,98,58,78,113,62,39,41,103,True
90,5,69,72,65,86,66,49,79,41,False
13,41,69,9,33,23,5,65,94,61,True
78,22,123,65,28,93,62,69,86,74,True
95,112,62,86,96,48,69,35,119,45,False
78,58,97,49,20,69,26,48,51,7,False
78,79,69,126,55,25,71,20,13,129,True
78,80,66,13,105,103,100,82,110,14,True
82,129,76,9,123,23,78,65,100,21,False
21,33,14,126,25,10,129,19,9,98,True
13,136,29,8,5,53,14,98,119,97,True
18,83,96,105,74,39,14,45,41,47,False
13,119,72,105,98,15,74,19,66,41,False
21,93,86,28,100,25,26,15,114,48,False
137,40,10,71,33,110,138,11,98,41,True
26,11,138,89,69,76,41,9,129,33,True
41,49,110,64,120,15,85,94,106,71,True
22,16,100,45,49,18,20,36,112,19,True
46,31,45,21,98,100,25,10,97,27,True
49,20,41,50,79,23,5,65,106,73,True
9,71,93,103,19,82,129,119,27,13,True
80,9,88,98,15,97,26,12,123,82,True
76,29,123,21,72,91,96,45,39,93,True
92,20,82,19,65,120,86,123,98,46,False
50,112,83,94,49,17,3,98,123,48,False
74,71,92,14,82,98,26,20,49,95,True
40,89,19,53,74,113,20,86,21,135,False
41,40,21,20,34,111,33,86,93,85,True
113,19,39,98,21,1,43,66,74,20,False
9,47,93,69,106,120,26,85,98,41,True
82,58,100,7,21,14,5,106,96,95,True
105,114,26,89,65,41,33,49,83,50,False
114,98,65,94,33,93,123,79,29,82,True
120,89,20,129,86,106,93,45,9,112,True
20,13,26,93,49,79,9,76,41,55,False
94,90,86,49,45,1,33,55,105,113,False
49,58,21,11,100,19,39,43,9,95,False
55,40,97,100,18,105,10,123,96,21,False
21,86,82,40,98,129,94,26,13,20,True
93,20,123,49,61,86,78,9,39,41,False
69,45,43,53,93,61,9,16,73,64,True
20,46,112,82,96,137,21,33,13,93,True
65,94,74,49,83,1,31,112,11,62,False
123,26,93,73,49,126,105,94,33,65,True
26,48,33,74,49,20,123,29,41,126,False
94,20,27,106,55,49,75,63,23,33,True
25,48,9,33,69,123,94,66,137,32,False
65,20,19,49,47,106,82,123,79,29,False
13,136,29,8,5,53,14,98,119,97,True
59,72,83,57,49,9,45,112,18,106,False
89,129,20,119,74,9,78,13,54,100,False
93,86,39,53,49,62,40,82,14,120,False
82,120,96,21,105,114,5,23,65,10,False
45,48,66,120,96,46,53,49,13,26,True
93,98,68,90,105,26,137,97,37,8,False
48,49,39,58,20,55,26,19,74,41,False
