r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
46,112,83,29,48,14,22,88,33,26,True
14,26,9,97,106,25,100,21,83,49,True
1,26,129,43,66,41,14,106,5,90,False
136,104,21,109,83,92,36,113,123,8,False
126,83,41,71,47,21,98,51,66,43,False
119,90,41,111,77,106,51,43,48,91,False
25,71,12,21,98,53,1,88,22,100,True
106,83,45,80,67,26,71,12,33,49,True
74,100,91,15,29,63,98,112,47,25,True
74,65,19,112,48,43,102,71,44,3,True
70,86,79,113,98,82,138,60,19,91,False
1,112,22,71,136,3,106,10,137,123,False
10,20,69,65,13,41,121,83,112,98,True
23,97,41,112,47,123,40,46,93,102,False
90,53,43,88,41,63,136,48,40,69,True
47,26,67,106,112,21,114,53,137,27,True
102,106,53,6,26,105,19,3,21,47,True
10,119,88,20,126,97,112,12,77,72,False
106,19,2,114,65,72,83,48,38,21,True
113,28,31,21,26,95,51,112,11,114,True
21,53,121,78,93,48,114,47,9,5,True
7,121,39,43,93,6,20,28,86,79,True
106,19,123,102,8,13,98,26,20,10,True
45,74,71,41,33,20,26,44,19,98,True
65,88,85,137,94,54,20,123,69,74,True
41,112,66,88,25,7,56,45,70,43,False
45,13,14,47,1,51,82,38,112,109,False
88,13,35,66,46,95,25,62,97,123,True
14,20,71,1,15,26,83,114,17,129,True
106,22,23,5,70,100,33,1,69,98,True
70,59,19,31,92,14,20,86,1,34,False
21,34,25,83,14,67,74,26,100,27,True
82,20,100,98,35,76,53,11,65,95,False
85,123,106,82,14,97,88,55,111,21,True
43,56,45,10,114,63,64,120,88,98,False
74,114,72,3,38,70,119,14,64,45,False
68,102,44,106,112,45,38,72,123,48,True
76,69,44,72,53,14,123,45,82,10,False
98,105,71,44,76,57,63,21,20,8,True
17,26,48,102,90,6,14,53,86,112,False
8,101,31,2,88,112,5,62,48,21,True
27,69,106,85,1,32,66,22,50,98,False
30,45,14,80,10,83,39,53,98,25,True
10,137,61,33,21,41,100,27,71,106,True
46,83,102,4,14,114,88,111,86,98,False
67,121,78,45,97,88,26,106,1,75,True
43,5,97,123,6,129,100,75,65,48,True
41,86,47,110,61,78,66,48,90,128,False
65,13,1,96,20,95,43,90,106,66,False
106,20,71,92,1,27,57,97,68,21,True
19,66,8,23,43,109,7,30,123,82,False
77,62,48,123,136,96,22,5,9,21,True
88,83,72,25,96,65,21,111,54,71,False
44,75,102,90,45,113,19,3,21,1,True
45,83,56,82,88,93,19,13,112,85,True
110,20,102,13,32,51,112,82,25,83,True
114,27,128,71,102,72,19,53,55,10,False
13,72,20,91,18,21,25,86,12,100,True
21,111,97,29,9,98,14,45,8,43,True
105,137,17,83,10,21,20,14,91,70,True
28,33,100,25,43,53,104,1,106,85,False
86,106,111,73,43,21,25,19,110,33,False
100,40,94,43,56,12,137,14,27,66,False
97,45,72,107,12,71,42,19,123,41,False
20,126,69,94,123,12,13,129,66,86,False
73,83,53,106,92,19,27,48,66,114,False
32,121,66,43,41,45,100,25,112,48,False
53,71,110,136,89,13,20,41,100,28,True
98,83,41,86,20,65,78,89,63,19,True
65,72,68,97,67,46,14,112,43,13,False
114,5,100,21,7,48,58,104,91,82,True
6,72,137,45,49,25,83,65,15,114,False
13,91,3,97,10,41,43,5,9,74,False
1,26,45,14,86,136,137,5,19,15,True
98,64,112,53,48,107,101,129,66,1,True
93,31,137,106,112,22,27,78,20,10,True
107,5,98,8,114,48,97,71,58,22,False
80,3,65,109,10,1,79,5,25,69,False
13,121,80,62,1,38,72,28,79,82,False
76,123,109,74,80,137,43,7,10,71,False
1,27,106,5,29,110,71,136,41,69,False
72,136,67,22,45,32,13,68,15,7,True
89,86,136,76,20,70,82,100,53,33,True
97,106,1,75,91,95,86,98,90,5,True
74,129,66,65,1,82,102,119,45,94,False
10,85,51,136,3,92,123,71,41,43,True
58,14,19,47,57,93,65,105,5,104,False
112,41,138,55,72,48,76,53,92,20,False
82,3,38,123,25,41,39,21,19,110,False
10,16,66,112,72,1,31,56,86,98,False
94,55,26,113,88,1,64,129,137,19,False
83,27,98,94,104,93,86,120,20,62,True
120,36,102,53,94,11,105,19,106,92,False
26,14,114,105,106,92,69,119,37,1,False
83,136,21,10,90,41,47,66,13,71,True
32,19,14,66,112,48,102,53,22,65,False
112,93,126,20,83,10,100,7,71,56,False
57,100,27,126,43,5,74,21,70,2,True
100,25,28,65,105,95,19,97,5,86,False
58,71,47,48,90,19,8,43,112,121,True
67,53,91,28,52,6,26,25,64,69,True
32,112,53,13,69,137,110,55,10,62,True
96,86,136,85,106,128,45,82,47,71,True
41,45,19,59,128,21,71,129,39,72,True
12,40,29,7,58,48,129,83,112,47,False
106,10,26,14,53,33,91,123,70,23,True
95,123,98,62,14,20,136,5,82,21,True
138,103,121,19,14,98,55,5,93,105,True
21,11,86,9,60,7,26,41,92,106,False
41,80,45,90,88,92,97,110,48,72,False
43,66,11,60,70,14,46,10,121,51,False
43,19,121,21,8,25,20,106,58,114,True
100,83,33,41,98,46,97,102,26,79,True
106,58,72,136,65,60,39,9,26,59,False
63,102,106,27,56,26,20,76,129,77,False
19,47,77,65,68,89,51,76,129,101,False
46,54,72,74,77,10,26,100,65,88,False
21,71,53,19,67,14,79,94,137,26,False
129,51,63,36,45,25,50,136,39,43,False
69,83,92,66,70,94,13,27,14,137,False
41,69,76,119,121,31,72,32,88,98,True
21,5,102,86,72,94,83,97,129,26,True
28,71,102,21,121,53,43,119,74,41,False
110,102,59,91,67,21,53,71,43,25,False
19,9,100,129,6,22,79,28,3,10,False
28,105,83,46,14,79,106,26,102,44,True
90,41,100,33,121,66,79,71,76,94,True
28,47,121,54,45,91,128,71,120,72,False
14,98,53,89,25,17,100,28,102,66,False
66,64,25,88,49,86,114,71,46,137,True
120,5,69,112,10,66,138,47,73,74,True
48,29,26,74,102,138,100,123,90,106,False
54,85,86,76,98,83,20,129,14,45,True
15,137,46,14,3,25,120,79,86,71,False
41,47,76,68,86,53,92,66,100,48,True
1,43,40,19,106,93,56,20,21,33,False
28,21,46,100,110,58,57,137,83,25,False
21,105,100,81,22,20,26,106,137,25,False
39,79,111,71,63,65,100,80,48,136,False
48,121,111,136,39,1,46,62,40,88,True
14,53,98,17,42,86,74,83,21,96,False
58,54,25,65,72,62,31,13,21,102,True
129,5,26,1,38,100,87,21,93,74,True
48,137,17,83,45,53,82,93,19,55,False
21,93,71,47,98,80,26,89,123,19,True
109,74,20,86,110,83,28,26,48,136,False
89,76,86,53,104,95,126,40,107,92,True
1,96,19,65,121,70,98,66,123,14,False
10,31,136,98,74,65,53,70,56,96,True
38,74,71,45,41,13,100,135,53,25,False
96,44,128,100,65,17,137,91,105,48,False
74,121,114,43,32,100,66,28,25,33,False
10,105,19,65,52,74,92,121,70,71,False
105,69,113,66,41,112,26,98,102,25,False
65,86,93,5,17,119,123,13,98,8,False
41,43,13,86,58,77,129,45,74,30,True
21,26,58,6,19,74,45,48,123,106,False
58,98,35,48,19,41,100,135,75,47,True
53,100,71,1,47,44,26,135,76,66,False
44,58,91,65,102,43,3,114,1,17,False
94,68,102,45,19,98,65,46,1,53,True
48,43,86,65,26,6,72,14,98,19,True
70,19,98,53,72,97,26,121,8,71,True
86,111,19,14,41,61,72,17,58,18,True
111,71,21,54,104,82,55,91,88,96,False
92,25,106,88,93,96,8,20,49,101,False
85,62,99,47,94,93,5,98,83,97,False
93,129,47,97,91,41,3,36,104,135,True
48,121,74,83,47,6,39,66,135,62,True
46,43,72,2,126,123,25,85,106,96,False
51,87,113,97,10,128,71,33,106,19,False
15,85,19,113,41,13,83,86,69,25,False
48,7,20,65,106,53,93,71,14,31,True
112,128,17,1,83,53,86,28,39,10,False
21,100,36,68,48,54,39,20,19,45,False
26,29,10,66,77,85,137,92,136,91,False
46,106,38,66,65,88,102,35,51,92,True
74,83,32,88,48,53,37,106,4,96,True
54,20,97,60,31,48,137,119,66,2,False
1,121,120,53,96,93,26,76,102,71,True
41,96,20,56,38,91,86,74,93,14,True
129,41,91,26,69,98,96,114,66,121,True
14,69,121,83,63,78,123,80,136,13,False
28,121,73,106,8,21,19,100,65,39,True
74,26,85,14,93,92,45,22,19,21,False
4,86,94,102,91,43,7,93,105,120,True
19,110,106,136,38,25,74,45,71,14,False
83,105,16,88,41,10,82,86,26,38,False
48,78,68,53,21,79,42,41,88,74,False
91,17,135,15,78,69,72,10,35,100,False
83,34,1,65,137,48,21,72,123,98,True
22,137,138,5,48,65,36,44,26,58,True
54,96,62,92,17,22,14,73,7,64,True
65,39,19,97,66,43,54,112,69,91,False
72,66,1,51,82,68,25,98,41,42,False
38,17,102,20,100,83,23,73,128,65,True
13,65,41,7,53,106,91,114,43,51,False
82,40,96,20,76,45,136,71,10,17,True
101,53,57,41,59,72,123,76,104,1,True
109,85,91,43,62,69,129,14,6,83,False
50,86,65,136,10,97,45,28,91,137,True
4,110,47,100,39,41,120,26,121,82,False
72,96,138,83,82,62,121,65,19,25,False
95,19,110,35,97,45,28,128,65,46,True
5,98,42,101,8,137,19,71,91,76,True
51,135,1,13,66,81,86,110,114,14,False
97,22,8,138,51,19,37,62,33,48,False
46,19,21,79,28,13,27,66,102,6,True
10,40,13,97,86,65,66,63,92,38,True
129,86,22,114,89,66,109,40,13,98,True
45,97,20,21,74,103,25,102,43,13,True
74,123,65,84,41,63,4,9,68,71,True
48,58,65,69,13,120,71,112,72,41,False
17,88,136,63,5,110,41,113,71,27,True
97,93,109,53,22,123,41,28,71,67,True
123,120,97,86,95,62,88,82,26,129,True
90,66,10,129,62,28,5,97,86,21,True
93,65,19,15,13,74,88,86,63,129,True
14,53,137,138,82,17,26,63,48,100,True
39,105,98,48,26,13,138,54,58,65,True
46,64,54,56,14,66,72,98,13,93,False
92,39,66,67,69,6,21,71,83,13,True
10,137,105,22,19,14,45,41,86,120,False
26,34,51,71,10,19,76,89,58,102,False
48,43,5,22,65,120,98,62,25,102,False
126,86,121,129,113,49,1,90,66,27,False
1,23,5,88,69,45,121,71,8,120,True
13,58,101,98,89,106,64,41,136,92,True
74,69,41,21,72,33,89,26,7,71,False
13,69,65,8,28,58,136,20,80,82,True
126,72,136,43,95,82,137,105,45,96,False
58,15,60,79,7,64,35,106,98,45,True
95,64,106,26,129,67,79,119,28,98,False
29,64,10,123,106,17,136,63,93,110,True
106,121,98,53,95,113,105,74,114,14,False
82,123,58,137,17,25,45,105,129,120,False
104,71,17,9,10,109,119,106,64,80,False
53,64,102,10,106,33,43,71,54,76,False
33,69,21,79,48,94,86,71,120,53,True
17,136,82,21,20,4,22,71,103,53,True
82,25,112,66,7,121,97,86,19,63,True
18,78,28,22,110,121,66,69,93,120,False
56,21,66,96,74,98,72,121,71,25,False
54,110,97,98,71,39,45,79,19,46,True
78,71,106,63,123,112,19,22,10,47,True
95,137,62,86,20,26,71,7,25,28,True
28,51,119,43,21,10,26,71,121,90,True
43,86,66,28,19,25,5,110,14,96,False
66,45,77,13,104,10,65,5,39,129,True
106,30,102,56,72,5,48,39,113,19,True
21,75,14,105,22,1,129,19,26,66,True
56,26,29,21,13,66,39,88,138,65,True
74,48,20,129,53,54,5,100,64,104,True
25,138,102,66,106,14,46,26,114,45,False
91,21,63,17,70,137,43,110,41,9,True
55,126,88,46,26,123,48,13,112,71,False
89,71,43,31,106,47,13,45,1,19,True
107,68,121,67,71,47,90,109,87,7,True
41,32,47,53,19,66,29,48,119,59,False
54,110,26,69,39,19,66,3,65,56,False
43,69,121,106,39,86,26,56,78,20,False
66,119,129,48,46,74,63,26,98,41,True
66,14,74,41,82,103,48,19,40,58,True
59,10,19,92,65,97,106,88,102,22,False
120,48,91,26,137,45,19,129,58,6,True
13,26,71,48,23,36,65,109,91,28,False
10,69,22,66,51,21,71,59,5,48,True
129,26,93,62,106,71,99,46,37,86,True
120,71,90,21,41,45,129,68,86,10,False
137,3,19,71,76,59,98,97,65,17,True
48,36,58,86,16,55,106,100,66,41,False
74,71,128,65,46,39,100,25,28,86,True
13,72,16,1,71,38,102,94,105,39,True
137,74,138,45,73,13,66,25,69,20,True
71,45,137,138,17,14,98,95,13,21,False
77,19,56,90,100,106,72,41,86,60,True
19,90,38,64,48,12,14,26,15,123,True
65,14,19,45,109,13,97,72,18,119,True
47,105,121,60,19,54,72,96,92,21,False
17,69,5,25,60,46,123,42,26,98,True
126,68,88,42,65,69,17,63,93,97,False
82,112,100,88,47,58,41,14,69,43,True
97,96,45,25,71,6,85,16,65,92,False
98,71,120,27,10,62,65,20,73,49,False
25,123,102,87,54,21,36,40,67,100,True
7,128,55,53,114,61,129,138,102,88,False
88,69,19,93,101,21,73,53,20,41,True
55,53,51,34,56,114,106,70,138,43,False
42,97,26,67,123,86,62,69,43,82,True
128,28,82,66,8,1,121,107,71,83,False
59,72,86,114,98,92,45,1,19,17,True
76,41,64,86,97,59,136,21,26,15,False
41,20,128,14,114,106,90,120,112,70,True
102,45,114,71,25,136,63,98,112,20,False
123,101,46,17,69,71,113,53,45,42,True
51,104,106,83,48,98,101,8,129,72,False
126,63,80,83,113,21,110,76,88,112,True
33,48,65,88,13,66,43,20,21,89,False
137,102,31,121,48,112,62,19,80,1,False
70,21,33,71,86,26,60,121,41,19,False
102,20,10,79,15,48,45,76,88,94,False
114,3,112,72,135,106,90,80,53,69,False
94,121,97,15,72,69,106,1,23,110,False
104,119,126,102,39,94,112,97,33,96,False
102,27,19,20,129,47,49,12,87,114,True
22,20,120,100,48,108,65,62,47,12,True
61,43,41,138,107,137,53,10,90,69,False
61,66,41,26,60,82,119,69,53,112,False
93,101,53,137,120,114,71,40,12,61,False
62,102,41,68,47,100,108,21,13,119,True
61,71,135,53,10,22,123,100,25,2,True
97,90,22,66,48,94,71,98,20,1,True
120,48,71,26,38,96,91,119,25,94,False
85,61,67,106,90,25,88,65,137,21,False
61,41,20,28,105,86,83,106,43,48,False
46,43,114,15,91,1,86,72,96,74,False
72,55,53,21,10,19,15,63,43,22,False
61,31,12,49,110,102,56,83,48,76,True
19,66,101,48,61,97,4,107,5,20,False
74,69,48,86,91,61,128,28,121,10,False
38,129,85,138,26,54,107,2,5,19,True
61,78,101,45,48,53,21,120,1,100,True
119,123,137,22,61,23,40,53,102,92,False
68,71,47,43,44,61,83,70,20,67,True
89,74,45,28,86,97,113,21,128,46,False
10,87,14,53,76,51,86,41,97,59,True
59,26,57,48,45,93,40,114,74,38,True
61,25,63,26,16,44,136,121,28,39,True
21,25,112,87,71,13,91,48,137,37,True
88,26,112,48,129,54,91,52,65,135,True
72,55,83,106,10,17,97,41,19,66,False
53,110,13,69,67,51,34,138,47,94,True
92,19,119,1,56,86,20,120,48,14,True
19,97,25,10,72,47,79,14,137,1,False
48,79,53,7,21,61,119,88,38,10,False
9,83,41,19,40,21,65,61,100,72,False
15,23,58,100,48,21,120,83,86,96,False
126,45,123,8,97,41,71,110,57,65,True
114,83,20,135,14,93,53,72,100,61,True
86,91,48,97,17,25,129,121,106,100,False
72,25,96,100,60,46,78,22,71,14,True
10,45,121,97,41,44,65,53,88,19,False
114,45,61,20,46,82,30,79,33,126,True
47,105,45,61,1,10,22,85,78,56,True
1,26,71,113,13,61,65,90,93,119,True
94,19,20,74,42,48,68,129,29,45,False
104,85,22,96,109,54,65,5,13,129,False
1,69,112,7,13,46,10,45,128,14,True
18,109,88,19,20,17,53,9,21,16,True
113,97,91,22,21,112,86,45,123,138,True
53,128,13,136,114,46,86,91,129,106,True
94,110,71,21,28,22,102,7,41,19,False
30,40,13,107,1,109,5,71,17,33,True
91,58,75,129,84,13,7,54,55,3,False
106,72,97,21,112,8,62,126,30,29,True
113,57,41,58,128,59,105,74,94,14,False
11,86,128,71,46,98,126,100,26,25,False
18,123,65,43,35,72,105,83,63,69,False
74,59,71,14,83,135,31,26,25,36,True
25,126,86,135,66,100,21,91,43,92,False
41,7,47,123,80,72,10,35,128,98,False
14,94,17,63,33,86,79,25,90,21,False
94,22,83,137,65,75,78,138,39,44,True
61,58,47,41,123,18,100,104,26,49,False
55,26,7,19,109,4,5,98,20,13,True
114,7,33,65,21,69,3,25,88,49,False
55,106,100,25,65,72,4,53,28,47,True
63,7,83,137,33,98,112,53,89,72,True
38,40,22,1,71,88,95,17,121,55,False
1,13,83,14,112,113,33,60,51,90,True
41,110,26,13,120,69,105,21,113,129,True
1,22,21,114,65,113,39,69,121,112,True
86,65,39,20,114,82,31,59,10,19,True
120,136,38,11,112,6,114,74,47,26,True
19,58,12,69,13,21,129,100,110,94,True
25,45,4,61,65,15,40,41,19,120,True
78,19,121,70,46,53,83,96,113,137,False
