r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
9,30,93,129,106,63,72,136,76,67,True
110,105,41,98,106,21,86,80,5,69,False
87,121,1,49,106,8,111,14,112,90,True
13,44,5,19,21,17,97,113,10,119,False
33,69,14,6,97,86,105,89,113,47,False
120,68,119,41,98,105,100,106,21,1,False
15,65,100,69,128,17,48,98,45,66,False
17,14,69,83,82,79,22,53,21,41,True
79,45,21,137,48,67,5,19,85,80,True
10,26,38,22,14,71,79,106,123,95,False
113,70,104,88,19,120,86,82,45,108,False
54,13,135,96,79,20,26,48,106,14,True
126,14,104,41,74,79,21,129,13,86,False
82,20,121,54,69,79,104,76,67,26,False
98,86,33,64,82,23,19,104,73,113,True
126,87,120,90,94,76,21,69,41,86,False
110,93,26,17,78,113,123,39,121,48,True
63,17,10,20,100,48,13,113,19,129,False
129,86,17,66,63,71,25,105,113,114,False
93,62,43,13,66,137,71,89,26,97,False
53,96,73,100,107,128,86,15,82,17,True
15,72,120,100,1,82,86,129,97,25,False
20,90,14,43,41,82,92,35,40,78,False
72,71,39,21,105,48,96,25,58,33,True
126,38,45,5,95,13,26,14,73,112,False
13,129,22,112,46,23,20,91,70,41,True
120,65,22,2,15,93,9,97,13,57,False
48,17,69,83,72,14,35,19,5,8,True
137,86,106,18,66,21,62,98,22,36,False
43,82,53,69,128,29,137,136,91,123,False
90,98,14,20,10,8,53,69,91,22,False
89,92,19,112,90,21,86,102,106,20,False
55,26,7,19,109,4,5,98,20,13,True
26,33,10,39,4,76,5,8,53,69,False
59,58,138,98,41,20,126,46,96,65,True
65,137,105,63,59,41,45,47,9,109,True
62,96,82,3,137,66,20,41,43,19,True
66,20,113,13,21,82,39,14,123,73,True
66,21,15,88,19,97,119,106,86,10,True
101,29,13,64,48,102,70,123,17,136,True
62,86,13,10,96,46,64,41,14,21,True
70,102,129,13,128,98,65,76,41,110,True
93,79,69,26,17,41,19,97,46,5,False
59,72,41,48,69,123,30,14,106,113,False
123,26,69,1,114,19,14,53,95,22,True
7,100,21,98,53,41,66,96,123,19,False
18,112,65,19,7,79,26,61,47,48,False
55,47,68,83,113,21,106,26,97,5,True
1,120,100,33,91,20,15,88,82,41,False
18,80,20,121,83,1,27,5,21,98,True
120,20,138,129,123,12,29,58,98,86,False
65,20,129,113,10,105,97,95,58,120,False
48,25,92,62,112,20,17,102,90,12,False
13,66,86,84,44,82,21,30,17,69,False
41,19,80,121,13,123,93,98,136,20,False
41,101,123,66,106,59,138,121,65,67,False
56,22,112,110,92,47,10,62,19,58,False
93,17,96,63,14,48,20,112,105,13,False
1,22,19,33,5,106,110,93,123,14,False
74,123,93,26,69,15,25,114,138,21,True
17,82,72,20,129,80,100,121,54,123,False
83,1,120,112,69,102,101,26,13,94,True
76,93,14,121,26,65,106,68,114,2,True
76,105,86,2,47,74,98,41,19,83,False
7,47,71,22,76,14,25,20,105,10,True
89,7,68,98,13,28,25,58,83,129,True
17,100,101,69,1,92,9,45,129,21,True
47,112,80,45,93,76,123,13,14,71,False
69,106,100,88,25,21,80,121,45,114,True
14,10,46,103,86,43,17,21,19,66,True
58,47,90,21,63,110,136,41,43,113,False
53,110,41,22,26,61,50,128,120,63,True
48,91,21,26,129,74,41,101,123,69,True
17,82,72,20,129,80,100,121,54,123,False
25,29,53,80,63,65,26,112,55,114,False
82,74,69,123,85,120,93,97,26,105,True
1,121,58,97,21,45,9,69,13,82,False
70,69,66,101,113,14,111,65,106,1,False
76,111,26,72,77,102,121,106,123,32,True
45,100,136,80,13,41,69,5,76,72,False
1,121,62,21,106,89,13,20,55,68,False
91,123,106,93,96,48,65,69,110,58,True
45,80,129,128,99,82,112,55,100,106,False
18,58,17,96,55,114,45,14,121,69,False
93,55,123,105,129,20,79,25,65,97,False
25,106,112,19,86,45,51,37,113,97,True
86,26,105,106,70,3,7,13,40,41,True
96,83,58,17,113,106,114,128,73,47,True
58,106,97,86,76,121,71,135,114,56,False
19,28,9,129,69,121,73,16,13,58,True
106,9,93,88,98,120,28,53,3,41,False
60,58,41,105,106,114,23,112,25,62,True
112,61,1,20,19,7,45,128,69,113,True
90,58,26,129,1,39,31,69,105,8,False
1,20,71,106,102,83,57,10,72,39,True
54,3,126,123,129,22,68,76,19,80,True
21,111,59,62,63,110,47,45,100,1,True
49,72,65,46,96,78,5,106,105,1,False
19,68,102,82,44,6,51,90,40,47,True
74,66,113,82,56,98,26,112,120,41,False
34,105,138,21,46,97,83,123,106,44,False
21,47,33,41,16,25,58,43,12,19,True
135,14,25,120,71,98,96,30,10,86,False
33,12,92,102,123,98,69,87,27,41,False
19,17,20,1,5,97,120,102,112,33,True
21,40,41,76,20,1,100,112,55,126,False
48,14,23,47,7,1,3,63,55,86,False
92,111,71,138,74,29,45,27,120,1,False
120,105,73,59,66,41,90,26,65,114,False
14,33,19,97,53,102,100,112,105,120,True
114,90,45,78,129,17,14,82,112,6,True
76,102,10,72,26,63,106,65,57,8,True
1,39,87,71,88,18,65,114,19,33,False
82,68,56,36,28,43,14,53,41,106,False
41,74,110,13,69,128,65,105,48,88,True
41,7,105,137,64,59,45,69,58,26,True
49,120,68,41,20,12,3,69,17,45,True
93,123,5,120,96,21,8,104,86,65,True
35,71,39,92,114,69,20,95,43,21,False
39,100,32,129,88,59,19,47,10,112,True
56,71,121,107,28,106,14,83,65,25,True
25,10,53,27,69,96,62,45,46,13,True
27,88,10,59,135,100,20,80,65,120,True
54,3,126,123,129,22,68,76,19,80,True
21,111,59,62,63,110,47,45,100,1,True
69,39,41,100,112,14,58,48,29,3,False
21,100,72,7,65,29,87,56,123,114,True
41,66,97,112,74,106,19,31,96,10,True
109,83,26,120,78,39,105,101,21,8,False
70,26,20,114,97,76,41,68,119,14,True
78,21,1,26,106,119,40,73,137,126,False
105,27,69,74,77,21,110,96,10,40,True
39,5,26,96,1,48,100,20,82,69,True
109,38,79,74,21,76,123,96,20,10,False
41,126,66,123,82,15,98,119,85,57,True
5,21,19,98,93,76,114,3,62,61,False
10,100,97,111,106,98,95,123,45,88,False
73,106,26,62,101,21,20,7,102,82,False
17,121,23,1,45,123,62,10,74,98,False
90,41,112,105,137,10,21,83,123,102,True
123,100,76,93,69,82,72,12,40,23,True
113,26,66,14,102,112,105,22,15,137,True
136,1,137,43,45,7,123,26,69,10,False
91,123,106,93,96,48,65,69,110,58,True
89,7,68,98,13,28,25,58,83,129,True
114,83,26,129,48,38,65,45,82,19,False
129,56,37,1,114,58,88,104,25,82,True
13,79,96,21,61,17,100,112,53,67,True
137,73,5,100,21,19,26,83,135,8,False
39,69,107,66,41,94,58,15,53,49,True
72,23,46,86,98,105,92,73,19,71,False
80,121,113,83,74,15,26,19,11,72,True
8,88,21,17,33,41,31,129,86,105,True
105,21,45,137,72,78,17,53,98,20,False
96,14,45,20,65,113,120,112,102,26,True
1,20,71,106,102,83,57,10,72,39,True
105,22,97,80,83,74,123,96,91,93,True
10,20,71,110,76,48,45,104,13,91,False
136,82,7,70,91,123,69,73,45,71,False
86,80,78,75,59,48,98,110,26,106,True
72,22,86,41,129,106,20,26,18,69,True
14,138,112,90,94,53,29,32,25,20,True
106,123,86,95,71,14,119,13,54,97,True
106,114,129,112,123,49,105,45,14,10,False
28,13,37,21,72,93,19,120,68,67,False
67,98,105,26,13,120,20,123,114,47,False
105,13,113,97,20,96,1,123,75,17,True
97,120,121,20,95,13,129,83,10,105,False
129,119,43,46,20,81,26,80,88,128,True
41,26,65,21,62,14,121,22,15,66,False
90,20,95,53,26,51,14,82,121,129,True
73,21,82,98,119,20,26,41,114,88,False
58,39,70,98,105,46,5,126,110,21,True
39,5,26,96,1,48,100,20,82,69,True
19,17,20,1,5,97,120,102,112,33,True
41,126,66,123,82,15,98,119,85,57,True
45,21,74,112,129,85,1,137,13,86,False
65,98,43,93,66,112,137,37,74,73,True
41,47,86,106,96,114,105,129,79,137,True
58,19,97,3,48,90,20,40,69,21,False
82,128,66,88,65,21,105,23,8,110,False
102,126,120,56,14,53,97,86,41,106,True
47,86,88,15,98,90,123,48,58,129,False
6,76,20,16,105,43,10,45,65,69,True
1,21,69,51,110,80,112,26,93,20,False
5,82,102,120,79,25,100,32,21,72,True
48,10,26,98,105,72,123,22,66,102,False
20,119,96,8,19,102,13,26,93,103,True
19,17,20,1,5,97,120,102,112,33,True
41,126,66,123,82,15,98,119,85,57,True
103,92,34,48,123,45,10,69,97,58,True
65,97,46,89,58,73,33,98,5,21,False
70,69,66,101,113,14,111,65,106,1,False
65,99,48,86,43,121,70,107,39,66,False
58,11,100,10,105,46,107,5,14,65,False
58,120,71,1,43,7,92,62,68,48,True
65,17,44,87,29,120,70,90,57,20,True
62,95,20,26,96,28,72,91,47,88,False
28,71,111,26,48,92,40,114,67,25,True
41,29,40,90,65,13,128,72,135,104,False
65,20,89,62,14,13,63,123,77,28,False
66,20,11,93,71,74,40,98,82,65,False
82,100,72,26,137,43,40,35,44,14,True
80,15,14,71,82,97,39,10,74,20,False
59,33,98,93,5,13,65,10,86,71,True
106,121,86,69,21,28,45,25,58,43,True
97,120,121,20,95,13,129,83,10,105,False
35,71,17,6,7,112,100,10,98,105,True
129,14,112,80,72,25,71,19,26,45,True
48,25,92,62,112,20,17,102,90,12,False
65,112,106,4,136,93,26,43,17,66,False
48,56,71,72,128,66,106,28,65,114,False
98,112,25,33,19,14,123,17,51,41,True
65,80,34,53,4,82,45,98,3,10,False
63,79,100,43,15,123,99,45,1,128,True
21,47,33,41,16,25,58,43,12,19,True
69,26,33,13,12,7,47,110,65,21,True
106,3,7,114,15,6,129,13,123,20,True
56,120,69,33,51,25,20,45,38,82,True
82,74,69,123,85,120,93,97,26,105,True
17,93,58,123,96,56,62,69,120,110,False
12,13,26,129,105,126,3,62,46,112,False
19,137,105,106,41,98,83,26,7,48,True
41,21,19,112,40,49,110,28,126,65,True
58,46,48,96,86,19,21,26,121,93,False
102,33,82,53,93,21,19,76,129,128,False
48,59,25,106,87,21,137,86,27,33,False
25,28,14,100,106,95,65,26,98,97,False
43,82,53,69,128,29,137,136,91,123,False
90,98,14,20,10,8,53,69,91,22,False
74,43,19,91,14,90,110,26,88,93,True
13,97,19,91,51,67,15,88,20,98,True
106,71,26,41,55,72,123,104,128,100,False
98,104,112,89,58,19,29,65,48,100,False
10,56,91,21,65,71,72,80,88,17,True
100,106,28,26,18,72,48,101,21,78,False
19,10,112,17,72,39,96,25,123,66,True
53,96,67,100,46,126,123,1,121,88,True
53,98,123,73,106,137,26,21,66,65,False
100,4,121,52,33,41,82,123,88,15,False
91,76,21,29,112,74,100,41,107,62,False
93,51,26,69,39,13,66,97,128,46,True
14,7,19,20,65,66,62,89,137,72,True
128,15,48,19,65,76,93,31,38,66,True
120,80,66,19,69,138,46,59,58,7,True
65,23,41,78,19,25,48,98,88,86,True
95,62,112,65,69,55,66,13,82,88,False
20,98,100,99,113,79,22,10,112,65,False
70,65,39,91,112,97,41,102,13,30,True
8,13,112,79,96,25,72,83,67,60,True
126,38,45,5,95,13,26,14,73,112,False
71,10,105,74,123,19,26,21,65,1,False
14,21,96,18,65,93,62,28,20,90,False
10,20,88,25,92,71,3,106,7,102,False
72,4,82,28,26,70,111,106,62,65,False
102,110,45,120,42,54,59,72,7,112,False
21,98,72,26,106,15,84,51,120,69,False
19,26,37,28,46,47,91,97,58,41,True
26,112,120,82,74,25,110,119,71,59,False
13,79,96,21,61,17,100,112,53,67,True
42,65,76,64,73,74,25,106,22,83,False
47,70,20,74,82,69,65,86,21,73,True
14,17,4,97,5,19,100,62,92,15,True
126,97,6,19,87,23,15,88,123,25,False
93,107,45,88,47,19,21,65,73,78,True
19,91,41,17,62,53,103,97,46,74,False
25,121,100,86,72,63,5,135,88,22,False
49,58,19,29,47,10,106,100,64,120,True
25,26,83,102,104,21,48,137,110,65,True
90,138,14,48,96,85,26,65,97,54,True
54,72,56,129,13,10,20,25,114,98,True
120,83,81,129,30,88,121,22,14,54,True
41,7,105,137,64,59,45,69,58,26,True
109,19,74,98,66,35,129,3,50,128,True
64,26,98,32,21,90,121,11,69,12,True
69,54,46,112,21,13,19,10,96,58,False
15,82,98,86,68,136,8,69,33,20,False
65,80,34,53,4,82,45,98,3,10,False
29,46,33,15,101,82,26,120,21,64,True
65,106,12,128,19,8,3,100,98,92,True
73,7,71,68,128,32,67,5,97,123,True
41,112,102,74,45,76,67,65,105,14,True
65,97,46,89,58,73,33,98,5,21,False
114,59,97,58,101,53,80,72,1,96,True
70,19,112,62,129,100,123,98,1,14,False
82,112,100,88,47,58,41,14,69,43,True
112,48,89,91,60,69,79,40,106,102,True
5,82,135,34,119,10,100,7,13,3,False
21,92,25,19,53,83,91,41,26,60,False
56,22,112,110,92,47,10,62,19,58,False
45,114,78,121,112,97,53,105,46,22,False
20,90,14,43,41,82,92,35,40,78,False
90,86,15,19,41,76,33,112,48,100,True
78,26,53,137,41,107,79,21,102,15,True
19,129,3,50,123,39,33,91,20,4,True
46,53,14,41,119,135,56,5,13,62,True
39,112,71,40,73,93,33,65,13,63,False
49,72,65,46,96,78,5,106,105,1,False
26,22,65,14,95,20,92,62,114,39,False
69,46,112,47,72,17,111,41,137,105,True
65,137,105,63,59,41,45,47,9,109,True
1,39,87,71,88,18,65,114,19,33,False
66,106,48,15,114,25,26,120,98,14,True
38,48,71,72,45,97,112,56,69,20,False
74,5,67,98,19,92,71,62,70,65,False
25,26,83,102,104,21,48,137,110,65,True
129,92,66,70,20,105,64,97,22,73,False
14,83,15,123,65,29,100,13,33,21,True
129,100,106,22,25,126,105,68,102,93,True
17,51,121,21,96,79,48,3,9,69,False
105,69,70,86,59,113,107,135,19,112,False
123,21,112,137,74,8,71,113,69,58,True
19,26,14,45,76,105,111,69,74,95,True
128,8,65,98,105,114,14,76,123,110,True
18,58,17,96,55,114,45,14,121,69,False
129,63,85,126,86,41,47,111,19,25,True
114,52,79,21,19,17,31,96,89,45,False
113,31,69,26,57,1,104,106,20,86,False
19,26,46,20,112,113,135,83,13,105,True
41,19,80,121,13,123,93,98,136,20,False
100,47,83,41,137,33,89,19,63,46,True
65,39,98,63,112,58,123,94,85,46,True
47,11,98,20,123,129,31,44,121,106,False
69,106,33,12,88,19,113,100,123,21,True
19,123,76,82,112,1,47,79,75,69,True
19,26,14,45,76,105,111,69,74,95,True
73,58,120,19,15,59,85,123,82,21,False
18,58,17,96,55,114,45,14,121,69,False
93,55,123,105,129,20,79,25,65,97,False
113,120,71,47,58,15,89,53,19,13,False
76,45,53,137,95,123,106,80,71,98,False
86,13,5,96,93,106,21,26,90,98,True
63,14,123,71,82,65,15,100,7,112,False
106,92,58,8,100,22,68,87,69,95,True
70,102,129,13,128,98,65,76,41,110,True
40,71,21,120,14,54,78,74,26,86,True
14,90,64,9,89,10,45,69,120,100,True
76,45,53,137,95,123,106,80,71,98,False
69,40,21,93,22,97,29,25,20,128,True
113,119,137,80,105,69,106,123,54,114,False
112,36,21,22,7,123,23,66,1,80,True
95,58,71,112,21,82,79,17,14,123,False
136,26,105,49,46,123,96,66,106,67,True
123,106,96,41,30,52,62,100,21,63,True
41,72,128,88,21,105,47,20,109,82,False
95,78,71,128,110,106,64,88,93,113,False
46,71,96,21,53,62,87,73,47,7,False
120,15,100,71,46,39,26,72,109,78,True
22,26,15,114,41,6,63,88,135,39,False
106,121,54,97,87,82,94,58,7,28,True
106,82,111,98,66,103,40,123,60,41,True
43,86,31,106,70,25,19,27,97,114,False
100,69,123,48,129,39,75,19,89,43,False
98,67,111,69,71,121,87,29,17,82,True
69,123,9,21,49,26,71,67,17,98,True
95,58,71,112,21,82,79,17,14,123,False
89,14,53,72,86,137,1,105,28,20,False
123,26,69,1,114,19,14,53,95,22,True
58,71,65,113,23,21,97,26,123,13,False
53,83,86,135,10,75,123,20,41,43,False
53,86,93,96,97,21,110,69,26,113,False
13,96,21,64,102,9,105,93,69,65,True
10,112,56,7,98,93,100,96,123,21,False
69,26,33,13,12,7,47,110,65,21,True
82,112,60,14,30,25,136,1,20,31,False
93,37,89,40,25,120,96,83,8,26,False
58,19,97,3,48,90,20,40,69,21,False
73,88,13,58,92,96,120,79,93,72,True
6,120,92,26,20,93,91,119,74,69,True
137,123,66,67,96,26,8,88,57,110,False
39,26,70,102,58,41,121,14,11,23,True
126,121,17,33,70,98,138,46,90,123,True
58,39,70,98,105,46,5,126,110,21,True
1,71,110,66,47,97,40,114,70,59,True
69,41,112,120,13,129,20,100,42,25,True
61,82,21,100,112,65,43,26,53,41,True
43,88,21,83,97,105,30,48,57,49,False
